"","screenName","location","latitude","longitude","state","tweetID","text"
"56","_timqt18","Earth",37.2321077,-95.7243335,"Kansas",1102345493961572352,"sipon+ubo+headache+sakit ng puson!! mygashhhh:&lt;&lt;"
"57","_TinyBriana","California<U+2600><U+FE0F>",36.778261,-119.4179324,"California",1100904043092692992,"I have a headache and I can feel my anxiety creeping in @ life is really testing me rn <U+0001F62D>"
"58","_Wepa_","worldwide",36.249758,-95.266826,"Oklahoma",1101616562476326912,"Bouta walk in to work with a headache <U+0001F926><U+0001F3FD><U+200D><U+2642><U+FE0F>"
"59","_YasmineMickal","Tennessee, USA",35.5174913,-86.5804473,"Tennessee",1100540855759314944,"I have a little headache <U+0001F629>"
"60","_YoItsKakess","Greenville, Tx <U+2661> ( :",33.1384488,-96.1108066,"Texas",1101267545846353920,"I got a bad ass headache <U+0001F623>"
"61","_yolaccc","Lafayette, LA",30.2240897,-92.0198427,"Louisiana",1102338269881212928,"Worst headache ever"
"62","_yonnieee","San Francisco • Nola",37.7643177,-122.4637951,"California",1101975512619118592,"Copped a nasty attitude because of this headache!!"
"63","0215MADman","Michigan, USA",44.3148443,-85.6023643,"Michigan",1100904831978557440,"Have headache 
Ugh https://t.co/NIHLaawY2O"
"64","0888_sara","Mid - Missouri <U+0001F69C>",38.4879093,-92.2802022,"Missouri",1101253491589349376,"@theBicyKyle @SgtVega I have a headache just from seeing your eyes rolled back that far lol"
"65","123RMAGA1","N. Dallas 'Burbs",32.9620968,-96.7863844,"Texas",1100540093583056896,"@JeremyRobards7 @Schmosephine @PrimeCreator2 @AboveTheBurgh @HeARTofGod99 @2newearth777 @davidsodell @kerrijacobi… https://t.co/5N6CjZET5U"
"66","1Freebandyonna","GA",32.1656221,-82.9000751,"Georgia",1100543927386587136,"Broke niggas gimme headache where the Tylenol"
"67","1lenore","Sunnyvale, CA",37.36883,-122.0363496,"California",1101610352020676608,"Oh dear lord I just got all caps-ed at and I already have a headache."
"68","1Rylic","Neptune, CA",37.8087841,-122.2517734,"California",1101263370936770560,"@andyboutdara Oo best player is a stretch too. Best stats, yes. Player, no. But that’s a longer conversation around… https://t.co/L3HhS6PkGv"
"69","2jay2function","bucks co",40.4107964,-75.2479061,"Pennsylvania",1101257070723194880,"this headache needs to go or imma start swinging at iop tonight."
"70","3_laa91","Amman-USA",39.922949,-105.0948098,"Colorado",1101973825514885120,"headache <U+0001F622>"
"71","410_Native","Baltimore, MD",39.2903848,-76.6121893,"Maryland",1102335844499836928,"Niggas with multiple babymothers be going through it that shit look like a headache <U+0001F602>"
"72","503spooktown","Henderson, NV",36.0395247,-114.9817213,"Nevada",1101258285091442688,"@untoxicdad @_bRidosh I’m a headache <U+0001F643> https://t.co/z834rXxwdx"
"73","60SecsToDeath","On Razor's Edge",33.078868,-96.8232144,"Texas",1101270643100868608,"@BurningPuns Maybe it would be a headache for the dragon, but Tock definitely already had one when waking up roughl… https://t.co/QmdalyQJO8"
"74","615Hockey","Tennessee, USA",35.5174913,-86.5804473,"Tennessee",1100172142564515840,"@brandon_felder I like it, proven player for a real headache"
"75","78Grams","Home",37.0457815,-95.6715121,"Kansas",1100174077686415360,"I have a headache. Sucks."
"76","8ylberina","Another Planet",39.94228,-75.155855,"Pennsylvania",1101265667892957184,"Eyerolling gives me headache lmao<U+0001F602><U+0001F602><U+0001F602> I need to stop"
"77","aaliyahmahogani","Monroe, LA",32.5093109,-92.1193012,"Louisiana",1101270737405558784,"this headache ain’t no joke man"
"78","AaronMQuantz","Woodland Hills, CA",34.165357,-118.6089752,"California",1101618024509931520,"@DaveSFoley.@JoeRoganEXP I also suffered a brain injury (TBI) in 2012 from a vehicle accident, 10 day coma., heavyi… https://t.co/9XcbA7lmBh"
"79","abbysayswords","New York, USA",40.7127753,-74.0059728,"New York",1101254566572670976,"Friendship with migraine pills ended, tension headache pills are my new best friend"
"80","abceexo__","Monroe, LA",32.5093109,-92.1193012,"Louisiana",1101980609637961728,"i got a terrible headache."
"81","abifacee","Minnesota, USA",46.729553,-94.6858998,"Minnesota",1101260690050957312,"I’ve literally had a headache on the right side of my head all day and nothing I do will make it go away <U+0001F62D>"
"82","aBikeDada","Wakanda",44.9030233,-91.920983,"Wisconsin",1100178870437851136,"I hope this headache doesn't kill me <U+0001F922>"
"83","AbusaadZaid","Z Town",40.7959838,-80.1372519,"Pennsylvania",1101626439219204096,"I have a fat ass headache"
"84","ace_remus","Michigan, USA",44.3148443,-85.6023643,"Michigan",1100177230527901696,"I hate napping 'cause I always end up with a headache or my neck hurting when I wake up"
"85","ACh3rry","KSU",34.0380784,-84.5815717,"Georgia",1100168133820727296,"Work, trash. Forgot a I have a 6 o’clock class tonight, trash. Headache, trash. Nothing to snack on in the house, t… https://t.co/KkcIqysbDy"
"86","AgentJayJay","Somewhere in the US of A",32.656913,-95.4624295,"Texas",1101619186495877120,"@SimplyNeecy Panadol.....Some else.....Headache"
"87","aguituan","Bay Area",37.8271784,-122.2913078,"California",1101612119621947392,"I have a headache now, dis why I h8 day drinking y’all"
"88","ahsheadache","Mount Royal, NJ",39.8099873,-75.2117904,"New Jersey",1100178636462874624,"Apply for our ""Frontiers in Headache Research"" scholarship by March 18. Winners receive complimentary registration… https://t.co/eVj4pWKUQF"
"89","AinThatMarco","Woodbridge, VA",38.6581722,-77.2497049,"Virginia",1101970997610274816,"I woke up this morning with a headache from editing last night, and I sill feel it"
"90","AJMullican","Arizona, USA",34.0489281,-111.0937311,"Arizona",1101625933373423616,"*Sigh* looking up various #writing/#reading/#author/#scifi/etc #podcast places to contact to make appearances/talk… https://t.co/sYz821yF4j"
"91","akajay__","HTX<U+2708><U+FE0F>CA",33.9415889,-118.40853,"California",1101608570146054144,"I’ve had a headache all day. What is this messsssss."
"92","AkiharuKiichigo","Your local pond",42.805859,-82.978099,"Michigan",1102337438033227776,"I have a headache"
"93","Alakotila","Midwestern United States",38.680588,-90.0200982,"Illinois",1101990577539817472,"Yes I found my LotR DVDs. Good background sound for today! Now that the headache is manageable, I'm working on some… https://t.co/3bYfCBCNKl"
"94","alancarawan","The Happy Hunting Grounds",39.7698412,-120.6197372,"California",1100177291341119488,"Headache"
"95","AlecDomin21","San Diego, CA",32.715738,-117.1610838,"California",1102340353951096832,"I have a massive fucking headache"
"96","Aledezmadh","TX",31.9685988,-99.9018131,"Texas",1101974651931103232,"But I didn’t have a headache <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>"
"97","alexandria_c15","New York, USA",40.7127753,-74.0059728,"New York",1101977702599405568,"i can’t remember the last time I haven’t had a headache <U+0001F926><U+200D><U+2640><U+FE0F><U+0001F643>"
"98","AlexisGarrett_","St Petersburg, FL",27.7676008,-82.6402915,"Florida",1100897888350154752,"Gotta headache <U+0001F915>"
"99","alexparkmall","Texas, USA",31.9685988,-99.9018131,"Texas",1100539862892113920,"I got the worst headache rn"
"100","alextlira","Denver, CO",39.7392358,-104.990251,"Colorado",1101262555173945344,"I drank so much coffee that over the last two hours I got a headache that felt like a concussion and then caused me… https://t.co/AyhOJxGVZy"
"101","AliciaGoy","Mililani Mauka, HI",21.4513314,-158.0152807,"Hawaii",1100904842694844416,"I want to wear my hair in a bun, but my hair is too long and too thick that it gives me a slight headache. <U+0001F641>"
"102","aliciamol1","East Haven, CT",41.2841687,-72.8684565,"Connecticut",1102340719723905024,"I have the worst headache everrr"
"103","AliM20698746","Everywhere",33.7589188,-84.3640829,"Georgia",1101984248733536256,"@danny_buder @katelikesnascar @Becca2631 @TawneeCowan @Barb38924347 @usvetram @Agortitz @joesch1997 @Consofcooking1… https://t.co/0bRPxSbC5c"
"104","alinthearchives","Georgia, USA",32.1656221,-82.9000751,"Georgia",1100900182571601920,"Chronic migraine here. Some of my earliest memories are of me describing my headache pain and nausea to my mom and… https://t.co/k7eHWwWPQH"
"105","allie_shay_","Tennessee, USA",35.5174913,-86.5804473,"Tennessee",1102344026039222272,"I’ve had a headache all day<U+0001F62D> Nothing has helped<U+0001F62B>"
"106","allseeingjesus","California, USA",36.778261,-119.4179324,"California",1101615827449597952,"It gives me a migraine headache
Sinking down to your level"
"107","Aluminemsiren","Arlington, TX",32.735687,-97.1080656,"Texas",1100168309251760128,"Ah, I guess it's time for a headache now."
"108","alvarez_jenni12","Salem, OR",44.9428975,-123.0350963,"Oregon",1100178429096284160,"Having to go to work with a headache and stomach pain is definitely not a good combination <U+0001F622><U+0001F927>"
"109","always_vanesa","Cathedral City, CA",33.7805388,-116.4668036,"California",1102342942428082176,"I have a headache <U+0001F629>"
"110","Alxx_M","San Antonio",29.4241219,-98.4936282,"Texas",1100545709718339584,"borderlands has bad visuals and nobody can convince me otherwise cause that bs gives me a headache fr"
"111","Alyson36637101","South Carolina, USA",33.836081,-81.1637245,"South Carolina",1101612634212843520,"Headache"
"112","alyssabramble1","Around",41.4816835,-81.8281446,"Ohio",1102337107748679680,"I think I’m worth every headache I give a nigga <U+0001F970>"
"113","amanda_mazzuchi","Rochester Hills, MI",42.6583661,-83.1499322,"Michigan",1102336996108849152,"i have a headache"
"114","AMARichmond","Richmond, VA",37.5407246,-77.4360481,"Virginia",1100183359031000064,"@ChroniclesCardi Headache <U+0001F62B> Thank you for sharing!"
"115","amBITCHous__","Spice World ",28.4473433,-81.4157073,"Florida",1101979961651453952,"But I’m so washed I got a headache today"
"116","Ambrosiarose1","Universal",28.4538786,-81.4644812,"Florida",1100906891113365504,"Natural Headache Remedy https://t.co/FTy68hWPX5 https://t.co/ojsqdG8lgl"
"117","Amehassocialme1","Arizona",34.0489281,-111.0937311,"Arizona",1102338311924867072,"I have a massive headache and I decided the best thing to watch was Animation Meme Cringe Comps.

Such cringe, much ear rape."
"118","amhamilton1014","Wichita, Kansas",37.6871761,-97.330053,"Kansas",1101254749268041728,"Happy gameday from Wyatt and Mommy. <U+0001F49B><U+0001F5A4><U+0001F33E>

We both crashed after this photo, I have a headache that is kicking my but… https://t.co/vOOrHrPvAj"
"119","amyncrookton_","Toledo, OH",41.6528052,-83.5378674,"Ohio",1100169833965076480,"All my Timehop shows is me stressed out about college like 3 years ago... I’m so glad I saved myself a headache, an… https://t.co/HxptgQNMkJ"
"120","AndHereIsJackie","El Barrio",33.5166943,-86.8029014,"Alabama",1102356803868938240,"I drank too much coffee and now I have a headache <U+0001F642><U+0001F642>"
"121","andisoflyy","Wis<U+2708><U+FE0F>NY<U+2708><U+FE0F>OK",43.7844397,-88.7878678,"Wisconsin",1100545551244902400,"I don’t get headaches very often, so i always feel like the BIGGEST baby when it happens. I can’t tell if my occasi… https://t.co/TTmhOcPqf9"
"122","ANDREASPOHLMAN3","Clearwater, FL",27.9658533,-82.8001026,"Florida",1100545781327630336,"Bumber to  bumber traffic  expensive over crowded  overvdeveloped red tide not to mention  scientoligist out to con… https://t.co/gMGXva0FaK"
"123","AndrewEisen","San Diego",32.715738,-117.1610838,"California",1101626373385277440,"@msd8115 Plus, Capcom would have to be careful not to copy an already existing costume design lest it open itself u… https://t.co/qtUJKy0334"
"124","andrewMI2018","On Lake Michigan",44.3148443,-85.6023643,"Michigan",1100180564991246336,"@Tom_Larry2u @djdoug4ever Right. Here the pressure dropped 35 millibars in 24 hrs! Uncle E is prone to migraines an… https://t.co/t7iHYPNVET"
"125","AndrewRei15","Portland, Oregon",45.5122308,-122.6587185,"Oregon",1100899682497159168,"26/ your Fascist, corrupt, insane, bigoted, hypercritical, arrogant, greedy, etc. party or the other way around....… https://t.co/Fnw5l6qUc3"
"126","andyswist","NJ-NYC",40.774851,-74.0385114,"New Jersey",1101268092414582784,"@KurtBusiek @eastsidemags @BronzeAgeBabies @Charlton_Hero @danielketchum #ZOMFG yes!! I googled that name and saw t… https://t.co/W3qoueO2Wt"
"127","Aneraaa_","Baltimore, MD",39.2903848,-76.6121893,"Maryland",1101251529837854720,"I’ve had a headache all day so I went to sleep woke up and it was only gone for 30 minutes"
"128","angelfuhyobih","<U+0001F492><U+2728>",45.117941,-93.229742,"Minnesota",1101612357434765312,"had a headache all day <U+0001F915> https://t.co/u3njqHOu8K"
"129","AngeliqueMayer","San Francisco",37.7749295,-122.4194155,"California",1101257635611852800,"It's been three days and NO coffee! Feeling foggy and delayed with a slight headache but I'm going to stick with it!"
"130","Angrynightmob","Over yonder",36.209456,-81.780958,"North Carolina",1102344611576664064,"@BigFelineDaniel Nah, I got a sleep headache."
"131","Anisaliyah_","morgan state",39.3437959,-76.5843847,"Maryland",1101608094541496320,"why is it that every time i have a headache, i’m nauseous <U+0001F629>"
"132","annelieseriosss","Las Vegas, NV",36.1699412,-115.1398296,"Nevada",1100176061504077824,"Let’s play a little game called is my headache from dehydration, caffeine withdrawal, not enough sleep, stress, or a brain tumor?"
"133","AnneRN79","Houston",29.7604267,-95.3698028,"Texas",1101625589289631744,"@1STROSgold It helps, but I think it's also the cause. I used to not consume much caffeine until a couple of years… https://t.co/pZ3laCOJhg"
"134","Antdontpullout","713",29.74255,-95.399022,"Texas",1102342884962041856,"@elisfuentt This gave me a headache"
"135","anthony21131582","Willingboro, NJ",40.028848,-74.8916458,"New Jersey",1101980680630751232,"I got headache <U+0001F62B>"
"136","antoniabuffy","Knoxville, TN",35.9606384,-83.9207392,"Tennessee",1101982433426243584,"For those who dont know how loud it was in Thompson Boling — I know have a seering headache (totally worth it). #UKvsTENN"
"137","anxietysgomez","hogwarts.",28.4722475,-81.4736377,"Florida",1101251190074019840,"I have a headache."
"138","Anythingforcrys","Bronx ",40.8447819,-73.8648268,"New York",1101972885474865152,"@AceWuzHere My nigga i faked a phone call i got up came back shawty picked up right where she left off i got the on… https://t.co/kpQ537tL7a"
"139","Anythingforcrys","Bronx ",40.8447819,-73.8648268,"New York",1101973039976198144,"I got a headache my nigga"
"140","aplacecalledjer","Lake Buena Vista, FL",28.3695351,-81.5261474,"Florida",1101979192718168064,"@PaulRWhelan @Liampcahill Haha. The sugar substitute that they use gives me a headache for some reason."
"141","apooky35","Alpine, TX",30.3584919,-103.6610115,"Texas",1100543260836000000,"Advil take me away....<U+0001F616>
An achy breaky ankle, ""hide your crazy"" headache and an unexplainable ""threw it home from C… https://t.co/sv3sgkqslv"
"142","araindogtoo","Philly",39.9525839,-75.1652215,"Pennsylvania",1102347676564238336,"@shanmakesthings The possible physics discussions is giving me a slight headache"
"143","arcsno_","hell ",42.43472,-83.985,"Michigan",1101270595562426368,"i have a big ass headache and ppl are getting on my nerves today is not a good day"
"144","arealcin","sc : voguefugitive",33.836081,-81.1637245,"South Carolina",1102353266074140672,"This headache don’t make no type of sense <U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F>"
"145","arejaypeejay","Port Arthur, TX ",29.8849504,-93.939947,"Texas",1100540014973325312,"Can’t shake this headache"
"146","Arend_Sheree91"," Arizona",34.0489281,-111.0937311,"Arizona",1101632960292315136,"Of course going into work tonight with a really bad headache <U+0001F633><U+0001F611><U+0001F622>"
"147","arielbergamini_","Texas, USA",31.9685988,-99.9018131,"Texas",1101253798163595264,"Wow this is the worst headache I’ve had in all my 16 years,,"
"148","arielklontz","Nashville, TN",36.1626638,-86.7816016,"Tennessee",1101266340986404864,"I’ve had a headache all day and honestly I’m over it. <U+0001F623> https://t.co/jNVC5fo2Ow"
"149","armani_jole","Cleveland, OH",41.49932,-81.6943605,"Ohio",1100900253803470848,"I took a long ass nap and this headache still here man"
"150","arneishaaaK","Spartanburg, SC",34.9495672,-81.9320482,"South Carolina",1102344202946531328,"Wow why I have this headache?"
"151","arthriticeq","Enfield, NH",43.640644,-72.143983,"New Hampshire",1101255917436391424,"This fucking human stinks so bad my headache that o finally got rid of is coming back in full swing like come on we… https://t.co/Zhsv8xdi2T"
"152","as_a_deer","California, USA",36.778261,-119.4179324,"California",1100175856104726528,"Man, Democrats give me a headache. Kirsten Gillibrand on #SpecialReport is annoying the shit out of me.  Letmefinishletmefinishletmefinish."
"153","AsHlEy__KiNg96","Coffeyville, KS",37.0373005,-95.6163665,"Kansas",1100900299588362240,"@_h_carr Zoloft is definitely not for me though. My head spinning all day, and pounding headache, and sick to my stomach.. no go for me"
"154","Ashleyvasquez_","Phoenix, AZ",33.4483771,-112.0740373,"Arizona",1101991413753950208,"Nothing is curing my headache"
"155","ashtondeer","Bellingham, WA",48.7519112,-122.4786854,"Washington",1102349483038322688,"The last time I had caffeine was yesterday morning and I’m already having a withdrawal headache...fml"
"156","asia_shittu","Uptown, Chicago",41.9665404,-87.6533404,"Illinois",1102353794451587072,"This headache can go now"
"157","aspaterson","San Francisco Area",37.8271784,-122.2913078,"California",1101628721499275264,"@SwiftOnSecurity depending on your dependency take four weeks adding 1/4 cup of decaf every week then you can go co… https://t.co/e5nnzKFbks"
"158","AudreyLover92","Ohio, USA",40.4172871,-82.907123,"Ohio",1101253655515283456,"Hey all, not streaming tonight due to internet issue &amp;  headache Sorry. Love you! @xxAnAmNeSiSxx @Nerodomination… https://t.co/UlfQJgqehT"
"159","auntieentropy","New England",43.9653889,-70.8226541,"Maine",1100176332493856768,"The wind was okay until I got to the Catholic church parking lot and then it became unbearable until I got to my bl… https://t.co/pCrnm7Itmc"
"160","AuntieLuke","no where near you.",36.0982691,-115.1640743,"Nevada",1100905132043264000,"I’m exhausted and I have a headache"
"161","AuntieTeju","Library",37.2255094,-95.708015,"Kansas",1101613919364358144,"@Dola_Fagsam Gbwhatsapp is giving me headache again.
Can't remember how I eventually cracked it in September"
"162","AustinM_Photo","NJ",40.0583238,-74.4056612,"New Jersey",1101250951288156160,"5:39pm - no ragrets. I went 12 hours without coffee as my alarm wakes me up at 5am for work and I’m relatively okay… https://t.co/H6nx9kCzZ4"
"163","authoranna","Moline ",41.5067003,-90.5151342,"Illinois",1100895257863077888,"Like if there's several different sounds at once, I'm probably going to get a headache.
Part of why I hate crowds.… https://t.co/cJ2Ne7Y6i0"
"164","AutumnWyvermn","Sunrise, FL",26.1669711,-80.256595,"Florida",1100905712346116096,"I got a headache but I wann draw the starters and fish week day 3. But taking nap first maybe snzzz"
"165","AwhHellNaw","Southeast Arkansas",34.2097705,-92.0266302,"Arkansas",1100176190252421120,"@PSampsonHowes I’m feeling more like a Grilled Ham &amp; Two Cheeses on Pumpernickel and a cup of Tomato Basil. I’ve ha… https://t.co/DBkC1DWWhu"
"166","awitsandrea","Houston",29.7604267,-95.3698028,"Texas",1101251331833163776,"This headache ain’t playing <U+0001F97A><U+0001F97A><U+0001F97A><U+0001F97A><U+0001F623>"
"167","ayabeacham","Oakland, CA",37.8043637,-122.2711137,"California",1101609521451982848,"let’s play is this a regular headache or a caffeine withdrawal headache"
"168","AyeCutt","Richmond, VA",37.5407246,-77.4360481,"Virginia",1100902120109342720,"Half of these females don’t have shit to offer but a headache.."
"169","AyoooMikay","Chicago, IL",41.8781136,-87.6297982,"Illinois",1101619067901878272,"you give me the biggest headache, but I still love yo stupid ass ."
"170","azwitasari","Pride Rock",32.804048,-96.169901,"Texas",1100905691819040768,"taking panadol merah to cure a pending headache i know i'll have today is a preventive act and NOT a self-harm act. in this essay i will-"
"171","b_mcnett","Bremerton, WA",47.5650067,-122.6269768,"Washington",1100905645241360384,"@THUNKDAPEON Hey, I'm a gnome, and well... That one gave ME a headache. So don't sell yourself short, 'cause you're not short. That's me."
