"","screenName","location","latitude","longitude","state","tweetID","text"
"498","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100823873405288448,"Influenza TweetStorm! https://t.co/WhCGvcFGqL"
"499","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100822460969218048,"This concludes my #influenza TweetStorm!"
"500","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100812767181836288,"Remember you don't need a test to diagnose #influenza https://t.co/jvuGSTRyH2"
"501","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100811504604000000,"#Influenza #Flu TweetStorm commencing... NOW #FOAMed"
"502","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100819196932435968,"Q: Why is our child not receiving treatment for #influenza?
A: Every medicine has risks &amp; benefits - antivirals hav… https://t.co/4zGcM8giU8"
"503","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100811669893246976,"The symptoms of #influenza virus include fever, cough, sore throat, runny nose, body aches, headache, chills and fatigue."
"504","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100812552131485696,"Who NEEDS testing for #influenza - not many actually. Do test Pregnant or other high-risk individuals or patients w… https://t.co/F0erkGV3e7"
"505","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100813352983502848,"Antivirals are NOT recommended for most patients - do give to All hospitalized patients with confirmed, probable, o… https://t.co/tSmMk0AbhK"
"506","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100822219926716416,"Check out the CDC #influenza page for a wealth of information https://t.co/18wxQtJjDj"
"507","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100822373983494144,"I've also done a podcast on testing for the #flu https://t.co/sHlXZR2PN7"
"508","Pharm_A_Save","Monroe, WA",47.8553772,-121.970958,"Washington",1101611830546378752,"FDA's Critical Role in Ensuring Supply of Influenza Vaccine https://t.co/vKUa44um2c"
"509","philosopherstew","Ontario, CA. Ethicist Veganism",34.0633443,-117.6508876,"California",1100171277770375168,"Low interim influenza vaccine effectiveness, Australia, 1 May to 24 September 2017.
Sullivan SG, et al. Euro Survei… https://t.co/WXapHVfX4N"
"510","philosopherstew","Ontario, CA. Ethicist Veganism",34.0633443,-117.6508876,"California",1100171405075927040,"@debunkdenialism @djt10 @Angiel25946uzz0 Low interim influenza vaccine effectiveness, Australia, 1 May to 24 Septem… https://t.co/KrcIJxYvnr"
"511","PIDSociety","Arlington, VA",38.8816208,-77.0909809,"Virginia",1101578770199134208,"Preliminary data from CDC’s influenza surveillance reports estimate over 20.4 million flu illnesses, 16,400 flu dea… https://t.co/tI83ofqhAj"
"512","pipandbaby","Connecticut, USA",41.6032207,-73.087749,"Connecticut",1101961281748250624,"@El_Influenza Not just hers, but yeah. Basically."
"513","poandpo","World",36.7491737,-95.972262,"Oklahoma",1101217991373524992,"Cases of influenza in New York up 72 percent, over 6 months old urged to get flu shot https://t.co/uRCmXANUCx… https://t.co/V29ZjhrX6W"
"514","poandpo","World",36.7491737,-95.972262,"Oklahoma",1101591955035901952,"Memory B Cells in lung may be important for more effective influenza vaccinations https://t.co/OiGrNoIzSc #health… https://t.co/9cSdZizLYc"
"515","poandpo","World",36.7491737,-95.972262,"Oklahoma",1100134853264240640,"Cases of influenza in New York up 72 percent, over 6 months old urged to get flu shot https://t.co/sq5hRB40xx… https://t.co/NPHmhBpjJK"
"516","poandpo","World",36.7491737,-95.972262,"Oklahoma",1101217983626661888,"Swine influenza https://t.co/0XrTjhwNaj #health #patients #doctors #people #life #lives #disease #sickness #illness… https://t.co/6qSCHoutg1"
"517","poandpo","World",36.7491737,-95.972262,"Oklahoma",1101248191335464960,"Memory B Cells in lung may be important for more effective influenza vaccinations https://t.co/OiGrNoIzSc #health… https://t.co/urZP0DB9zr"
"518","PoetryAlive","Asheville, NC",35.5950581,-82.5514869,"North Carolina",1101549340827492352,"2018-2019 Influenza Vaccine Is Effective, Says CDC https://t.co/c1M7qcH1YD"
"519","ppalbureau","Benito Juárez",41.8531528,-87.6642641,"Illinois",1101599277674053632,"En 2009 en México se vivió la pandemia de influenza A(H1N1), que causó la muerte de 656 personas. ¿Después de 10 añ… https://t.co/uTa1G8OqM1"
"520","prchovanec","New York, NY",40.7127753,-74.0059728,"New York",1102203093721194496,"Mar 2, 1919 - New York Times: Puerto Rico begs President Wilson's aid in the wake of earthquake and influenza epide… https://t.co/LDh2Wt2DOM"
"521","PRI_Insurance","Roslyn, NY",40.7998227,-73.6509622,"New York",1101503977567473664,"Is there a connection between adjunctive corticosteroids and increased mortality in patients with influenza? Check… https://t.co/WvIQUGFj4g"
"522","profvrr","New York, USA",40.7127753,-74.0059728,"New York",1102217438169649152,"New episode of the #science #podcast This Week in Virology #TWiV 537: Boundary issues https://t.co/SFx9ax209a ribos… https://t.co/0ZxQO5Gj8e"
"523","ProMED_mail","Worldwide",36.249758,-95.266826,"Oklahoma",1101949995241144320,"PRO/AH/EDR&gt; Avian influenza (11): Denmark, poultry, LPAI H5, OIE  https://t.co/dYZG6q0UWe"
"524","ProMED_mail","Worldwide",36.249758,-95.266826,"Oklahoma",1100524470752600064,"PRO/AH&gt; Equine influenza - France: (NC) horse, EIV H3N8 Florida clade 1 susp  https://t.co/0GurhH3Qh9"
"525","ProMED_mail","Worldwide",36.249758,-95.266826,"Oklahoma",1100810874074419200,"PRO/AH/EDR&gt; Avian influenza (10): Pakistan (Islamabad) wild bird, HPAI H5N8, OIE  https://t.co/7Pg3oZDVms"
"526","ProMED_PORT","mundial",34.1465266,-118.0008281,"California",1100891192139632640,"PRO/PORT&gt; Influenza - Brasil (02) (AM), H1N1, novos óbitos confirmados https://t.co/TU5qV3Nkn5"
"527","psynister","Waxahachie, Texas",32.3865312,-96.8483311,"Texas",1100825513185210368,"Jan 12-18: Amy's half-birthday, Shirin's creepy dreams, our first move student, IEC struggles, girl scout cookies,… https://t.co/orNHqot3sg"
"528","PublicHealthUMN","Minnesota",46.729553,-94.6858998,"Minnesota",1102346689334120448,"If the flu killed 50 million in 1918, we could expect to see more than 250 million casualties today, says Michael O… https://t.co/DAipTIKqHg"
"529","PURECompRx","Myrtle Beach, SC",33.6890603,-78.8866943,"South Carolina",1100856130857771008,"Randomized study of the efficacy and safety of oral elderberry extract in the treatment of influenza A and B virus… https://t.co/1gmd3k0v0F"
"530","Q961FM","Maine & New Brunswick",45.253783,-69.4454689,"Maine",1101210452091113472,"Extra precautions are also in place at Northern Light Continuing Care in Mars Hill. https://t.co/ejc5yLQFBu"
"531","qeastman","Decatur, GA",33.7748275,-84.2963123,"Georgia",1101503222013980672,"Intriguing article on #influenza virus/other pathogens + neurodegeneration from @AshleyJYeager (touches on encephal… https://t.co/6crdv2bHCx"
"532","Quebeccca","Ann Arbor, MI",42.2808256,-83.7430378,"Michigan",1101931863004848128,"Oops Influenza https://t.co/VMrZoDjFxq https://t.co/Bqi4fTNZ6d"
"533","radioinvisibili","roma",36.0766378,-95.9036356,"Oklahoma",1101215578784706560,"Influenza: superati i 6,5 milioni di malati.  106 i morti https://t.co/yLRFAHZLmA"
"534","RadioRebelWeb","roma",36.0766378,-95.9036356,"Oklahoma",1101261581634228224,"Il primo, dopo 36 anni, compleanno senza mamma e papà annichiliti da un influenza che te dico fermete.. questo è il… https://t.co/hGwJ03o3Qb"
"535","rbarishansky","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania",1101983989164920832,"A new #Influenza #pandemic ?  Here are the @WHO top 10 global health threats for 2019  https://t.co/D6fg24BOoF"
"536","realmrkimbell","Jeffersonville, Indiana",38.2775702,-85.7371847,"Indiana",1100124870883594240,"@lexitecture @GrammarGirl For an example of the thing where a phrase is taken into English but only the first part… https://t.co/27TdXCxOFP"
"537","rebugmp4","Los Angeles, CA",34.0522342,-118.2436849,"California",1101608074635206656,"Let's go boys I have influenza A <U+0001F61B>"
"538","ReginaPhelps","San Francisco, CA",37.7749295,-122.4194155,"California",1101984567869632512,"Curious about this flu season? We are in week #8 and Influenza activity remains elevated in the United States. Infl… https://t.co/9wAZr0WTAy"
"539","ReneeKaeAdams","OH USA",40.4172871,-82.907123,"Ohio",1100890594723938304,"INFLUENZA A IS GOING AROUND! PLEASE IF YOUR CHILD IS SHOWING SYMPTOMS! GO TO THE DR.!
IMMEDIATELY!"
"540","RepinWolf","Grand Rapids, MN",47.2371658,-93.5302142,"Minnesota",1101607798046109696,"This was possibly the worst week I have had in a very long time. 

A private issue with Synnal and his family early… https://t.co/OMbT3JCjUR"
"541","RichidsCoulter","San Diego, CA",32.715738,-117.1610838,"California",1101536765553328128,"@K1rkpad @drzoltanrona No they’re just censoring discussion, is it okay for you to know the potential side effects… https://t.co/rF3jVnwyRm"
"542","RiesHunter","Madison, WI",43.0730517,-89.4012302,"Wisconsin",1101853828356427776,"@MackayIM on GOFROC virus research and pushing toward stronger biological rationales with potentially pandemic path… https://t.co/rTXxYMX353"
"543","rightsaid1","Milky Way",42.3144108,-71.1040509,"Massachusetts",1100178750807990272,"@catenaaurea66 @LazarKaganovic1 Una certa influenza dai media popolati di frequentatori del minchionnaire può esistere."
"544","rilakkumarrr","Plano, TX",33.0198431,-96.6988856,"Texas",1101270380403195904,"I just want people to know that I used Twilight as my main reference for an exam question (*cough* that Edward had… https://t.co/eoSCdBaVyO"
"545","rimbui","Where there's Wifi",36.5078446,-94.2774629,"Missouri",1101569998865252352,"@The_Mentalyst Aki hutawai pata kazi ya influenza<U+0001F602><U+0001F602>"
"546","rita21411","Texas, USA",31.9685988,-99.9018131,"Texas",1101622504777547776,"@Nenaax03 I tested negative too nena! But I got a really bad throat infection, upper respiratory infection, and beg… https://t.co/KXYpg1mdRC"
"547","RJtheFireDog","LA and New York City",40.7762676,-73.977617,"New York",1100810487380488192,"The CDC estimates that six to seven million people have suffered one strain of #influenza or another already this s… https://t.co/gNSUJwIFAk"
"548","RJtheFireDog","LA and New York City",40.7762676,-73.977617,"New York",1100841808945389568,"What is the #Flu? The flu is a contagious respiratory illness caused by various strains of #influenza viruses. Symp… https://t.co/l4sqHoJmhO"
"549","RNRoosevelt","Farmington, MO",37.7808846,-90.4217895,"Missouri",1100468529915146240,"Influenza &amp; Strep are circulating through the hallways.  Here are a few tips.
1.) Wash your hands before eating.
2.… https://t.co/Zae5qjmnFZ"
"550","RochelleLand","Lincoln, NE",40.813616,-96.7025955,"Nebraska",1100182431284502528,"I have Influenza A cool"
"551","RogerAntoniazzo","Chicago, IL",41.8781136,-87.6297982,"Illinois",1101206060122230784,"Abbott Offers up Rapid Influenza Diagnostic https://t.co/fXxi0btgmY #ProudToBeAbbott"
"552","romeerizwan","Boston, MA",42.3600825,-71.0588801,"Massachusetts",1100904428524265472,"Influenza Vaccination Induces NK-Cell-Mediated Type-II IFN Response that Regulates Humoral Immunity in an IL-6-Depe… https://t.co/PriMdRm0RY"
"553","rorykcd","Valencia, CA",34.456151,-118.5713823,"California",1100533895257313280,"i have influenza"
"554","rorykcd","Valencia, CA",34.456151,-118.5713823,"California",1102240135733751808,"i have influenza"
"555","rosnqueen","Tucson, AZ",32.2226066,-110.9747108,"Arizona",1100144003662499840,"jokes about alcoholism and avian influenza in pani poni dash vaguely reminded me of @mintdecot"
"556","rpalmeira","Hawaii, USA",19.8967662,-155.5827818,"Hawaii",1100145271688708096,"According o the CDC, in 2017, a little over 70,000 Americans died from drug overdose https://t.co/g3sIDW7mvn. 

Als… https://t.co/d1uPdpCdhJ"
"557","RTFilingsStocks","New York, USA",40.7127753,-74.0059728,"New York",1101606602648489984,"#ClinicalTrials: Clinical Trial to Evaluate the Safety and Immunogenicity of Quadrivalent Influenza Vaccine (7.5µg/… https://t.co/qa8xgkNWm9"
"558","rustinmooredvm","Columbus, OH",39.9611755,-82.9987942,"Ohio",1101905919993176064,"One of many examples of important work &amp; roles of @OSUVetCollege veterinarians &amp; researchers to advance animal &amp; hu… https://t.co/qq4XcqqQ0N"
"559","Ryan_Mac_Phd","Chapel Hill, NC",35.9131996,-79.0558445,"North Carolina",1101878908646051840,"All data are subject to change as more data is collected. The information in this thread is publicly available thro… https://t.co/pKVxoQaZeD"
"560","Ryan_Mac_Phd","Chapel Hill, NC",35.9131996,-79.0558445,"North Carolina",1101877165350633472,"At a state-level view, influenza-like-illnesses activity was high in 33 states + New York City. Only 9 states repor… https://t.co/BEnvVLfPbV"
"561","Ryan_Mac_Phd","Chapel Hill, NC",35.9131996,-79.0558445,"North Carolina",1101878476431392768,"There were 15 influenza-associated pediatric fatalities reported. The new reports are shown in light blue and were… https://t.co/ojF4RMgMUx"
"562","Ryan_Mac_Phd","Chapel Hill, NC",35.9131996,-79.0558445,"North Carolina",1101876707961774080,"The percentage of outpatient visits for influenza-like-illnesses was exactly 5%, or 1 in every 20 visits. This was… https://t.co/FygQTHIcAo"
"563","salliegoetsch","Oakley, CA (California Delta)",38.0062966,-121.7525413,"California",1100828056401235968,"@helenhousandi My heartfelt sympathy. This time last year I had Influenza B and thought I was dying. Ended up in th… https://t.co/W0n1974LAE"
"564","saludyenergia","MX",36.2332473,-95.8715409,"Oklahoma",1100538801573642240,"#LeerMas Cuidado con los grupos antivacunas https://t.co/ziUx4VvEyE #influenza #vacunas"
"565","SamHighsmith","Wilson, KS",38.8250106,-98.4753437,"Kansas",1102304702220386304,"we are snowed in, braydan has influenza and reid has an ear infection. hope everyone else’s sunday is better than ours"
"566","SanofiUS","Bridgewater, NJ",40.5939636,-74.6049061,"New Jersey",1100848818944442368,"This week, #Sanofi’s Gary Nabel joined #influenza experts on Capitol Hill to brief congress on the quest for a univ… https://t.co/Pe54FcsJbL"
"567","sarah_martin_19","Knoxville, IA",41.320343,-93.09967,"Iowa",1101263965869486080,"to the mother fucker who gave me influenza a, ur day is coming <U+0001F92C><U+0001F637>"
"568","SCCHealth","St. Charles, MO",38.7881062,-90.4974359,"Missouri",1100515659312779264,"The weekly #flu report provides updated numbers for St. Charles County during the 2018-2019 influenza season. To vi… https://t.co/snkzzzoIh4"
"569","sciliz","sweet coast elite",34.1301674,-118.0310414,"California",1101852819316000000,"@MaTrost @Noahpinion New plagues are always possible. A Ebola like hemorrhagic fever with a long incubation period,… https://t.co/QHGqe9cX7F"
"570","ScroochMagooch","Valparaiso, IN",41.4730948,-87.0611412,"Indiana",1100818886386204672,"@poopsie_britt Yea I recently bought a humidifier, I thought I had bronchitis but as it turns out I tested positive… https://t.co/RtqCLtbmSP"
"571","SDDOH","Pierre, SD",44.3667876,-100.3537522,"South Dakota",1101532104951767040,"South Dakota Influenza summary for the week ending February 23, 2019 (week 8) is posted at: https://t.co/qai4YUteE0… https://t.co/UGhUiRLxBJ"
"572","sdfellis117","Minnesota",46.729553,-94.6858998,"Minnesota",1102258558085881856,"@DrLindseyFitz @London_darkside Another fantastic book on the 1918 pandemic    https://t.co/J3wa9jyf2Y https://t.co/JjMjOLImZa"
"573","SeemaJJIC","New York, New Jersey",40.7878788,-74.0143064,"New Jersey",1100833696758882304,"#HIV #Ebola #influenza among the ten threats to #globalhealth in 2019. Proud of #mycompany @JNJInnovation for leadi… https://t.co/fxZq9iYmib"
"574","shcherbatskayas","hell",42.43472,-83.985,"Michigan",1100879439615930368,"@mahiruhanayo some suggestions: alexander the great, the battle of alesia, the dyatlov pass incident, shah jahan an… https://t.co/3RQRDSvSNp"
"575","sick_bxtch","Phoenix, AZ",33.4483771,-112.0740373,"Arizona",1101157448008646656,"The most on brand thing for me is this year when I was diagnosed with influenza type B I had no idea because none o… https://t.co/1aEo5lUgX5"
"576","SiouxlandHealth","Sioux City, IA",42.4963416,-96.4049408,"Iowa",1101586753771790336,"Did you get vaccinated for influenza this year?  Flu activity is still increasing, so it's still not too late. Rece… https://t.co/aHxzzRUmFi"
"577","SITNBoston","Boston, MA",42.3600825,-71.0588801,"Massachusetts",1101503245443309568,"Here's the piece they link to.
The takeaway? 

""As the temperature and humidity keep dropping, your best bet for wa… https://t.co/9KZhSBH9JO"
"578","SlimDeGea","Stretford End",43.0461022,-77.4695373,"New York",1100494771246821376,"Remember the day an Influenza here suggested robberies on Apongbon Bridge started since PMB took over!
Had loads of… https://t.co/0FNeMErplz"
"579","Smcd613","Buffalo, NY",42.8864468,-78.8783689,"New York",1100811271916670976,"lol at like 20 people at my work being diagnosed with influenza A. #wonderful #stayawayfromme <U+0001F645><U+0001F3FB><U+200D><U+2640><U+FE0F>"
"580","SophApe","Berks County, PA, USA",40.3451566,-75.9927652,"Pennsylvania",1101257048870801408,"#ListenNow on Sophisticated Ape Radio Influenza Da Vida by J M Smig #Rock #Blues #Jazz #Weird https://t.co/7Jo51aixXM"
"581","SoResearchNews","Ala., Md., N.C., Ga.,Texas",35.7595731,-79.0192997,"North Carolina",1100858243621023744,"Influenza is always adapting from season to season, so we're adapting with it. Learn more about our new practices i… https://t.co/XFivMbVI7b"
"582","sorridiFe","Federico",38.8583014,-90.0655187,"Illinois",1100179855105290240,"Chi ha l'influenza cinque giorni prima del concerto? ESATTO IO, SIRIA LA SFIGATA."
"583","SouthTahoeNow","South Lake Tahoe, CA",38.939926,-119.9771868,"California",1101200909504176128,"#SouthLakeTahoe has fewer reported cases of #influenza than normal - may be due to the heavy snow and reduced human… https://t.co/CVX22GSOw5"
"584","ssduwu","stay kingdom",38.9434574,-91.9356985,"Missouri",1101248997984006144,"Yaaa ho l'influenza so domani non devo andare  scuola, good non mi andava di vedere i miei compagni di classe"
"585","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101503427996274688,"@El_Influenza The feral cats will make sure it don't lol"
"586","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101499828410957824,"@El_Influenza 2 trips!!! I'm on a furlough for a few and then I'll get to putting it all away"
"587","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1100525657992368128,"@El_Influenza Everything but actually testing"
"588","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1100533279164387328,"@El_Influenza Ahhhhh.... I’ve been lucky, I’ve worked with competent co workers.... well except one.... but she cou… https://t.co/uvjn3tSagl"
"589","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101855277790490624,"@El_Influenza And started 45 mins early"
"590","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1100528777854107648,"@El_Influenza Under 48 hours asking for a resume to review<U+0001F91E><U+0001F3FC><U+0001F91E><U+0001F3FC> sounds promising.... 8-5 M-Thur and 7-4 Friday (no weekends!!!)"
"591","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101854483431211008,"@El_Influenza I told her great, we get to be the shit parents who didn’t sit in the car for 2 hours <U+0001F937><U+0001F3FB><U+200D><U+2640><U+FE0F> I’ll just… https://t.co/Yk2bwTHGMi"
"592","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1100524490159730688,"@El_Influenza Cross fingers I can get my resume off indeed lol I don’t wanna have to rewrite all that out"
"593","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101511991833870336,"@El_Influenza My 35 yrs younger behind ain't out there making any!!! Lol"
"594","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101502105905491968,"@El_Influenza <U+0001F602>the chicken won't"
"595","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101856299762044928,"@El_Influenza We have 1 more concert and after this I might as well just go to school with my kid that morning so I… https://t.co/xDdyV5slM1"
"596","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101512588536483840,"@El_Influenza I've showed my kids how to build one when they were younger, if they can't figure it out now <U+0001F937><U+0001F3FB><U+200D><U+2640><U+FE0F> lol they can Google"
"597","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101504554754027520,"@El_Influenza Karma's working....the ppl I think did it, have had horrible luck this week.   Weather's been<U+0001F4A9> (the m… https://t.co/DpIwT6r7LQ"
"598","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1100528433250123776,"@El_Influenza Nope I’ll get to stick lol"
"599","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101855636181139456,"@El_Influenza I’m torked because it’s a Saturday.... she had to be there at 8 am or it was a fail grade <U+0001F621>..... prac… https://t.co/HucvAI79Cw"
"600","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101498850966151168,"@El_Influenza Mission complete <U+0001F62D> now I have to put it all away"
"601","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1100535088863985664,"@El_Influenza All the good sales happen when I don’t have the $$ for them lol"
"602","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1100532517998866432,"@El_Influenza Ya worry too much and you cause accidents"
"603","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1102257022211375104,"@El_Influenza History didn't start for most till 2008"
"604","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101854044673454080,"@El_Influenza My daughter is sending me texts.... hey the doors are open again.... like I’m going to play wack a mole"
"605","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1100529839528919040,"@El_Influenza Knocking on wood.... I’ve not had one"
"606","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101504670286168064,"@El_Influenza And they've been fighting almost non-stop...."
"607","steveathanas","Massachusetts, USA",42.4072107,-71.3824374,"Massachusetts",1100806669804679168,"Wait, wait, wait... you can free base Tamiflu!? What is this madness? 

Also, Influenza A and I aren’t friends. 

S… https://t.co/dpe9YFkTO4"
"608","stevekemple_inc","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1101164759897042944,"On page 674 of 1168 of The Great Influenza, by John Bird."
"609","StJudeResearch","Memphis, Tenn.",35.1495343,-90.0489801,"Tennessee",1100479408454934528,"Taking aim at the shift and drift of influenza viruses. https://t.co/Utgxx7frx9 #flu #stjudeblog https://t.co/fFJyme74B8"
"610","SusanVega33","San Francisco, CA",37.7749295,-122.4194155,"California",1101162120220041216,"Influenza, nuove scoperte per creare un vaccino che valga per tutti i tipi https://t.co/0O84CSW27i https://t.co/m3sl6Tn4Z2"
"611","suzie_x15","New York, USA",40.7127753,-74.0059728,"New York",1100858253087526912,"who needs keto when you can have influenza"
"612","t_e_knight","Detroit, MI",42.331427,-83.0457538,"Michigan",1101240940612734976,"@DrJenChen4kids Great points! I’d also like to add that we still do give our kids getting chemo the influenza vacci… https://t.co/eWGub6gVCo"
"613","TakeThatCDC","Atlanta, GA",33.7489954,-84.3879824,"Georgia",1101239124240027648,"@itsmepanda1 @Boxmenot @ArcaneKnowledge @GrumFromNorwich @mcfunny @AlexMurdoch7 @LaughlandMorgan @Just4TheCause… https://t.co/lZejO779ug"
"614","TakeThatCDC","Atlanta, GA",33.7489954,-84.3879824,"Georgia",1101247173373689856,"@itsmepanda1 @Boxmenot @ArcaneKnowledge @GrumFromNorwich @mcfunny @AlexMurdoch7 @LaughlandMorgan @Just4TheCause… https://t.co/3LLjIOemw2"
"615","TakeThatCDC","Atlanta, GA",33.7489954,-84.3879824,"Georgia",1101537410746408960,"@itsmepanda1 @BlueLionBlog @mmelgar09 @thereal_truther @ChrisJohnsonMD @weaponizedword1 @ArcaneKnowledge… https://t.co/VNZ1WP7XSW"
"616","TargetMrkting","Hershey, PA",40.2859239,-76.6502468,"Pennsylvania",1101596253123682304,"The flu is not gone yet, schools are still experiencing influenza activity. Electrostatic sprayer technology, as se… https://t.co/XsL3mQv6vt"
"617","TCHDHealth","Greenwood Village, CO",39.6172101,-104.9508141,"Colorado",1101165137329774592,"Curious how flu has impacted Colorado so far this year? Check out up to date flu report information and then get yo… https://t.co/eHyWYXsb2I"
"618","TCUPhysAstro","Texas Christian University",32.7095936,-97.3635602,"Texas",1100118986874912768,"Feeling sick with the flu? It's not uncommon for you to have two strains at once! Dr Hana Dolbrovolny's team found… https://t.co/97PlcYGCIg"
"619","TelemundoCHI","Chicago, IL",41.8781136,-87.6297982,"Illinois",1101163441040052224,"Salud en Chicago confirma muerte de menor por influenza y piden vacunar. https://t.co/je0AJQlOVp"
"620","TenthWondr","Root Chakra",41.411191,-122.1936871,"California",1101926077293838336,"New artwork for sale! - ""Influenza"" - https://t.co/23liMerSBl @fineartamerica https://t.co/4JzDpEv9Ls"
"621","tfx47","My Space",40.7070471,-73.9334713,"New York",1101255383891542016,"@marythesa @Ehix07 @MrAbuSidiq So called influenza viruses, yan buran uba"
"622","TGIA50","Iowa, USA",41.8780025,-93.097702,"Iowa",1101171886019567616,"Influenza,  who cares we have work to.
#teachersfollowteachers 
#youthmotivationalspeaker https://t.co/q6TAaXcYfe"
"623","TheAppalachian","Boone, NC",36.216795,-81.6745517,"North Carolina",1101220383997480960,"Health Services reports show an impressive drop in flu cases for App State, but why? 

“By March 2018, App State’s… https://t.co/uraXIyNDjR"
"624","TheHavercakeLad","Fav food: Royale with cheese",42.3502691,-83.0636008,"Michigan",1101843136773533696,"@awalkthroughwar @CWGC Info fm Great War Forum: Sgt Henry Girling Henderson was killed in a flying accident. His br… https://t.co/TuhpB2C1t2"
"625","TheIowaClinic","Central Iowa",41.8780025,-93.097702,"Iowa",1101924644095967232,"Influenza is actively spreading through the Des Moines metro. If you get it, follow these four tips. <U+0001F912>

Get more in… https://t.co/kOoGltXKYU"
"626","TheJMSKitteh","IL",40.6331249,-89.3985283,"Illinois",1101939070920544256,"@SwingPoynt Big oof. My sister just got over influenza b, had to be quarantined and everything. Hope you don't have… https://t.co/A7swUy8pDQ"
"627","TheOnlyNiaNaomi","Virginia, USA",37.4315734,-78.6568942,"Virginia",1100879941690970112,"Wow, y’all really out here with influenza <U+0001F602>

Immune system WEAK"
"628","thereal_truther","Flat Earth",37.6985324,-97.441091,"Kansas",1100157031556628480,"@JessnessM @ff_degenerate @doctorsensation A list of about 100 here: https://t.co/RZPiD7gJ4M"
"629","thesoul77","National City, CA.",32.6781085,-117.0991967,"California",1100834226465853440,"Influenza Season Still Moderate, But Numbers Continue to Rise https://t.co/dV8Gj1KWwT"
"630","TheTacticalDave","Corpus Christi, TX",27.8005828,-97.396381,"Texas",1102298503773147136,"The Influenza Outbreak came in the same way, our doctors are privately warning us about the Illegals and the Viruse… https://t.co/oIZHh3lWY9"
"631","TheTacticalDave","Corpus Christi, TX",27.8005828,-97.396381,"Texas",1102313204464709632,"Just one of the Many Infectious diseases that are leaching out of Texas Immigrant Detention Centers, the deadly Inf… https://t.co/BatfrADanD"
"632","TheWCS","Worldwide",36.249758,-95.266826,"Oklahoma",1100818093574479872,"Can Asia’s Horses Catch the Bird Flu? WCS Co-Authored Paper in PLOS Pathogens: https://t.co/w5qdp04EFR -… https://t.co/gv1uN21NfS"
"633","thewrll","Bellevue, WA",47.6101497,-122.2015159,"Washington",1100135096353505280,"Cells at Work!
S01E03
1 month 14 days 17 hours
Influenza
 #tvtime https://t.co/n57JQHhjh6"
"634","thisgratefulmam","Minnesota, USA",46.729553,-94.6858998,"Minnesota",1100460464729931776,"Grateful for prayer and modern medicine.

Sunshine girl woke up weak, with a stiff neck and 103.8 fever.  She fell… https://t.co/Sgrh2oNJiU"
"635","ThugPugMom","Bowling Green, KY",36.9685219,-86.4808043,"Kentucky",1101975515739684864,"@El_Influenza <U+2764><U+FE0F>"
"636","ThugPugMom","Bowling Green, KY",36.9685219,-86.4808043,"Kentucky",1101992118585880576,"@El_Influenza <U+2764><U+FE0F>"
"637","ThugPugMom","Bowling Green, KY",36.9685219,-86.4808043,"Kentucky",1101505247854448640,"@El_Influenza That’s a great idea"
