"","screenName","location","latitude","longitude","state","tweetID","text"
"20","_rocha12_","NF",37.8665127,-94.3426852,"Missouri",1100896573310070784,"Sei lá, mas as camisas do Vélez são fodas demais. Kappa, Kappa... vem pro Flu rapidinho https://t.co/xceQAAmIN2"
"21","_savanerz","Houston, TX",29.7604267,-95.3698028,"Texas",1100894088117846016,"Do I have the flu? Yes. Am I still gonna eat the hot Cheetos I bought? Yes. #myfreakingweakness"
"22","_splashious_","Anywhere but here",47.845864,-122.2931649,"Washington",1100543327060008960,"new meds kickin my ass rn, feel like i got the flu but my dr says tht means its workin!!!!!"
"23","_StephMonique_","Texas, USA",31.9685988,-99.9018131,"Texas",1100904199666221056,"My flu shot hurts <U+0001F62D>"
"24","_steve3_","Highlands Ranch, CO",39.5480789,-104.9739333,"Colorado",1102346998718423040,"Waiting on prescription 
@Walgreens 

Flu A is hitting @HighlandsRanch_ hard 

@CDC_eHealth + @CDCFlu"
"25","_steve3_","Highlands Ranch, CO",39.5480789,-104.9739333,"Colorado",1100895749888389120,"Flu - with flu shot 

Recovery to 80% - 1 week
100% - 1 month
Doctor says Job did it"
"26","_uncommonme","NC",35.7595731,-79.0192997,"North Carolina",1100893054293155840,"@Ladee_Key Girl I’ve been out with the flu all week. I’m so bored <U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F>"
"27","1010WINS","New York City",40.7127753,-74.0059728,"New York",1101259502026977280,"Officials see no link between miscarriage risk and flu shots https://t.co/9qV3uwvMtN https://t.co/eX6xFsZVIs"
"28","13OnYourSide","Yuma, AZ/El Centro, CA",32.6926512,-114.6276916,"Arizona",1100889994800046080,"The study comes as the nation's attention is focused on the fallout from groups denouncing many vaccine recommendat… https://t.co/0MXrAdjAJU"
"29","16WAPTNews","Jackson, MS",32.2987573,-90.1848103,"Mississippi",1100901474396225536,"Health officials debate whether second round of flu is coming https://t.co/9VkNwsmHZu https://t.co/Uet9bQp1Vh"
"30","16WAPTNews","Jackson, MS",32.2987573,-90.1848103,"Mississippi",1100536142129258496,"All parents need to read this mom's warning about overlooked flu symptom https://t.co/SbFSm0bJpM https://t.co/H7cPu1xflh"
"31","1812Blockhouse","Mansfield, Ohio",40.75839,-82.5154471,"Ohio",1100902398711730176,"Flu Is On The Increase Across Ohio https://t.co/Qh71eNvkqZ"
"32","1998VIVID","New Jersey, USA",40.0583238,-74.4056612,"New Jersey",1100175192914055168,"i have a 103 degree fever PLUS the flu im rlly out here thriving"
"33","215Today","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania",1101266682344026112,"NJ board rules on ‘football flu’ sick out on Eagles Super Bowl parade day https://t.co/wME5mfaNdB https://t.co/nWOIaB6ylW"
"34","215Today","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania",1101264161953206272,"NJ board rules on ‘football flu’ sick out on Eagles Super Bowl parade day https://t.co/xGxghTMNVh https://t.co/yJhYoR6fOl"
"35","3onyourside","Memphis, TN",35.1495343,-90.0489801,"Tennessee",1101258903239778304,"Flu shot will not cause a pregnant woman to miscarry, study says https://t.co/rToKi7NQ3p"
"36","4029Craig","Rogers, AR",36.3320196,-94.1185366,"Arkansas",1100898680100569088,"Cameron Public Schools closed Thursday due to the flu https://t.co/saxvbBgqdw"
"37","4029news","Rogers, Arkansas",36.3320196,-94.1185366,"Arkansas",1100897831848763392,"Cameron Public Schools closed Thursday due to the flu https://t.co/hYqt9OvMTR https://t.co/1iMSLPLb1s"
"38","45Disclaimers","Washington, USA",47.7510741,-120.7401385,"Washington",1101986409538183168,"The flu sucks."
"39","4h21_","BNH",40.7529454,-73.996337,"New York",1100905197386285056,"@NostalgiaFlu ""Pra encerrar carreira"" o Flu virou azilo agora né"
"40","7th_Polk","Lynchburg, Va",37.4137536,-79.1422464,"Virginia",1102354791337021440,"I been sick since Thursday I hope I ain’t got the flu <U+0001F912><U+0001F92C>"
"41","80smptree","lost at 80s",44.1340569,-70.2823728,"Maine",1100899938165248000,"manooooo passei mal de chorar con flu pqp
to tendo que toma remedio pra dor de cabeça
gente como assim um filminho… https://t.co/k2xNk5eW3H"
"42","8to5fitmom","North Carolina, USA",35.7595731,-79.0192997,"North Carolina",1101258806699401216,"I just got a sincere thank you from the VP of the elementary school for picking up my 6 year old when i realized he… https://t.co/wLmxhuCBIy"
"43","95bravo1994","California, USA",36.778261,-119.4179324,"California",1101624593112952832,"@NevilleD35 Who are these constantly shitting Americans eating 3 rolls of TP a week? If my wife and me use more tha… https://t.co/ZbDdLKDoVp"
"44","A1CleaningSJ","San Jose CA.",37.3382082,-121.8863286,"California",1100530985836384256,"Thirteen Million Sick From Flu This Season

https://t.co/MXKZ4b2bBf https://t.co/mZEKAE6nUL"
"45","A1CleaningSJ","San Jose CA.",37.3382082,-121.8863286,"California",1100168582254784512,"Cleaning Emphasized As Flu Activity Ramps Up

https://t.co/QYdVxRpm28 https://t.co/Sko5xSyyCI"
"46","aahammond","Green Mountians ",44.791667,-72.582778,"Vermont",1101265917936320512,"@kayla_desjardin did you get a flu shot too?"
"47","aandreanichole","Crane, TX",31.3973624,-102.3501419,"Texas",1102346108976668672,"I’d rather go to Chuck E Cheese’s during flu season than be around you"
"48","ab_williams11","Julian, North Carolina",35.9051363,-79.660304,"North Carolina",1100531038986690560,"some lettuce wraps from @PFChangs would be everything right now but this flu isn’t letting me go anywhere <U+0001F62B>"
"49","abc15","Phoenix, AZ",33.4483771,-112.0740373,"Arizona",1101993733132673024,"The flu vaccine is more effective this season, data shows: https://t.co/UFTfcCDpMf #abc15 https://t.co/9dpFWmC5Jt"
"50","ABC5FOX9","Yuma, AZ",32.6926512,-114.6276916,"Arizona",1100890358769176576,"The study comes as the nation's attention is focused on the fallout from groups denouncing many vaccine recommendat… https://t.co/Oonct7Yh6j"
"51","abigaylehailey","San Marcos, TX",29.8832749,-97.9413941,"Texas",1101627443419537408,"Sick with the flu. I’m bed ridden and delusional from my fever. I have the best friends. <U+0001F62D><U+0001F62D><U+0001F62D> https://t.co/ZyHT0DqDih"
"52","AceYungeen","Fort Wayne, IN",41.079273,-85.1393513,"Indiana",1100167990329425920,"Having the flu https://t.co/VZvDM5XDsY"
"53","acowan25","Los Angeles, CA",34.0522342,-118.2436849,"California",1101631632966971392,"@Tennessee_Jed7 @Brasilmagic I bet she wouldn't turn down a flu shot, if everyone around her was getting the flu."
"54","Action10News","Corpus Christi, TX",27.8005828,-97.396381,"Texas",1100900893459927040,"New health department data shows the flu is getting worse in Nueces County.  
 https://t.co/J9eOAGKBzp"
"55","adam_dill","Elgin, IL",42.0354084,-88.2825668,"Illinois",1101624919077646336,"Even the flu coukdnt stop me from gettin down to @SullivanKing's new track today. Fuckin fire dude <U+0001F918>"
"56","AdamJamesM60","Nashville, TN",36.1626638,-86.7816016,"Tennessee",1100900738027450368,"Former congressional candidate @Kanew made national news last week by calling out TN Speaker for letting an alleged… https://t.co/gf8j6mqg6T"
"57","adamwilson0869","On all 10 ",33.9760235,-84.5664807,"Georgia",1102342526151872512,"@lillturkk Real shit<U+0001F602> especially when u got the flu and can’t eat shit else<U+0001F637>"
"58","Adhub2","Fort Collins, CO",40.5852602,-105.084423,"Colorado",1100533470424530944,"@PokemonGOHubNet Events are great, but when you work and in my case, catch the flu, it makes farming these 2 day ev… https://t.co/WjHRmlfEA1"
"59","AdiMor0","Sacramento, CA",38.5815719,-121.4943996,"California",1100180305653059584,"@R0BUTT oranges and cup noodles are always my best friends when i have a super bad flu/cold ;'D totally recommend"
"60","Adorablealliee","HTX | NAC",29.4626646,-95.2337556,"Texas",1100532091916296192,"Like why even get the flu shot if you still get the flu<U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F>"
"61","aetiology","Kent, Ohio",41.1536674,-81.3578859,"Ohio",1101267425348202496,"Another study finds no link between influenza vaccination during pregnancy and risk of miscarriage. https://t.co/NUTObJ6Esa"
"62","afreeze21","Los Angeles, CA",34.0522342,-118.2436849,"California",1102344686071476224,"Dalbie got the flu so I guess that means I have about 32 min before I’m puking my brains out right next to him wish us luck"
"63","agargmd","Chicago, IL",41.8781136,-87.6297982,"Illinois",1101632123340025856,"@shinju10 Whether egg or cell based, all flu vaccines come from animal products. There is no #plantbased flu vaccin… https://t.co/kCqRJA7csV"
"64","aijaseera","Philly",39.9525839,-75.1652215,"Pennsylvania",1100538047551160320,"Ppl who have kids at my job get the flu three times a month"
"65","Aim911","Greenwood, IN",39.6136578,-86.1066526,"Indiana",1101632682914734080,"PSA-Tamiflu and the flu shot have not done a damn thing for the influenza virus that I have been blessed with. Goin… https://t.co/fDRbT7zRIk"
"66","Airey66928908","North Carolina, USA",35.7595731,-79.0192997,"North Carolina",1100902094213734400,"Since Dream had the flu I been home in my pj’s with a glass of wine by 6"
"67","ak_leeg","Oneonta, NY",42.4528571,-75.0637746,"New York",1100168858034495488,"#mm586 Q1. I stayed home with the flu --fun times! My favorite place I have ever been is Venice. What I wouldn't give to go back!"
"68","alanap98","Texas",31.9685988,-99.9018131,"Texas",1100897781844197376,"@dix_iechick @CariMarshall11 @LynneTJones2 @KB805 @Peeotus_Donald @ClayG <U+0001F602><U+0001F602><U+0001F602> I posted on Facebook same thing right?… https://t.co/nYtQzPymAe"
"69","alannnnarene","Jourdanton, TX",28.9180294,-98.5464068,"Texas",1100908179305783296,"jaxon better not be getting the flu, AGAIN."
"70","alayna_kam","Cleveland, OH",41.49932,-81.6943605,"Ohio",1101986670021435392,"i think i’m getting the flu <U+0001F62D><U+0001F62D>"
"71","alemanalexis_","Corpus Christi, TX",27.8005828,-97.396381,"Texas",1101627735208800256,"@joelycantuuu @allllyy___ and bee suits like the crack head from down the street... we would be LOCKED AND LOADED! no flu around here"
"72","AleshiaNicole","Philadelphia , PA",39.9525839,-75.1652215,"Pennsylvania",1101629681302949888,"Not sure if its the flu or a really bad cold virus but either way it's kicking my ass. It's getting worse by the hour. <U+0001F622><U+0001F637><U+0001F912>"
"73","alex_cna6","Colorado, USA",39.5500507,-105.7820674,"Colorado",1101985374488866816,"I got invited to a party finally having a social life. Getting ready all week planning my outfit and every thing th… https://t.co/Zmozy8PGmN"
"74","alexisannx","Grand Forks, ND",47.9252568,-97.0328547,"North Dakota",1102344655734296576,"i just spent 89 dollars on cleaning supplies because we got the flu. NOT IN MY HOUSE BITCH."
"75","alexkaye_","Las Vegas, NV",36.1699412,-115.1398296,"Nevada",1101261688282656768,"Literally been dying from the flu but I got my shit together to do my job interview today, praying to the gods this comes through for me <U+0001F64F><U+0001F3FC>"
"76","AlexLoucel","ATX",30.3535562,-97.6718832,"Texas",1100897400024121344,"@orphicrose823 That would at least make things a lot less lonely. I'm on day 5 I think. 

(Also, don't hate me but… https://t.co/lXvp5ORl1U"
"77","AlgTaken","hell",42.43472,-83.985,"Michigan",1101992820951474176,"@MysticMeerkat Get better brother. Having flu sucks."
"78","alistasi","Los Angeles, CA",34.0522342,-118.2436849,"California",1100182967299624960,"@OtakuDante Look up the meaning of ""herd immunity."" You're getting it to protect yourself, but also in large part s… https://t.co/g0SZm7HYO5"
"79","allexisriley","Evansville, IN",37.9715592,-87.5710898,"Indiana",1101266730473660416,"Currently at the doctors <U+0001F643> Probably have the flu"
"80","allthepaper","Pittsburgh, PA",40.4406248,-79.9958864,"Pennsylvania",1101263638688681984,"If you suffer from moderate to severe flu symptoms, ask your doctor about Bisexual Lighting With Gremlin Mode. https://t.co/0aFtuivxEV"
"81","allthepaper","Pittsburgh, PA",40.4406248,-79.9958864,"Pennsylvania",1101259308153692160,"Yinzers: this flu bug has totally wiped me out this week, so I doubt I'll be doing any food experimentation this we… https://t.co/qaDgiV98Sm"
"82","AlmostShawn","Santa Barbara, CA",34.4208305,-119.6981901,"California",1100900498494902272,"Dizziness, high fever, throbbing head. It might be the flu but I’m not ruling out Ebola"
"83","alpaal_","unknown ",35.2205059,-80.8575394,"North Carolina",1100908389973020672,"so much ice on i caught the flu baby <U+0001F927>"
"84","AlphaCatPA","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania",1102355364543119360,"@DiekaMarshall Surgery had to be postponed twice b/c I had pneumonia .
Take care, get plenty of rest to fight flu"
"85","altaria999","she",36.159905,-95.9894529,"Oklahoma",1100181618390638592,"get the flu vaccine hoe"
"86","Amandakrohn_","Shamong NJ ",39.7775775,-74.7351513,"New Jersey",1100899521914118144,"@mommaxmak Nope. Every shot but the flu"
"87","amandamondrag","terabithia",38.5661615,-94.9933489,"Kansas",1102351502226657280,"i woke up with the fucking flu...i’m threw <U+0001F927><U+0001F92E>"
"88","ambettano","Boston, MA",42.3600825,-71.0588801,"Massachusetts",1101629084092846080,"""She competed on floor with the flu.""
Me in my room with a head cold: https://t.co/zHxIBkGesf"
"89","AmericanJedi63","Texas, USA",31.9685988,-99.9018131,"Texas",1101976697879056384,"Interesting since the flu shot is supposed to be dead ? https://t.co/lPkgTJRH0A"
"90","AmericNews","Venezuela",6.42375,-66.58973,"South Carolina",1101255864470523904,"Health officials report 21 flu deaths for previous week https://t.co/T4sp2CNIG1"
"91","AmherstPatch","Amherst, NH",42.8614748,-71.6253487,"New Hampshire",1100531209652690944,"12 NH Deaths Attributed To Flu This Season, State Says https://t.co/DFytxMt70u"
"92","amisco12","Blackhawk, CA",37.8182488,-121.9074859,"California",1100168996618424320,"More Severe Strain of Flu Starting to Spread Widely: CDC | Health News | US News https://t.co/qAcgro5PB6"
"93","AmSoCool","Orlando <U+0001F1ED><U+0001F1F9>",28.5383355,-81.3792365,"Florida",1100900369171922944,"Looka me coming down with the flu <U+0001F62D>"
"94","amy_sitwala","Chicago, IL",41.8781136,-87.6297982,"Illinois",1101989833914880000,"Been battling the flu all week :(  But will be back next week with some more Vue demos and some Stripe tutorials :)"
"95","anamericanlion","Texas, USA",31.9685988,-99.9018131,"Texas",1100179165108731904,"Last week, I was convinced I was dying. So, in my sadness and confusion, I bought three Bombay Bicycle Club albums.… https://t.co/gHYxfniYLL"
"96","Anapatf","Samborondon",-1.9606263,-79.727151,"Texas",1101265738667569152,"@mmcuesta Eso es Flu en EEUU. e Influenza en España."
"97","AndBulbous","Los Angeles, CA",34.0522342,-118.2436849,"California",1101266343049887744,"@lzocean short daylight lots of rain expen$$ive valentines day flu season etc. etc.  Good riddance"
"98","AndradeCaio03","Beverly Hills, CA",34.0736204,-118.4003563,"California",1100177449000800256,"Desanimador ir amanhã sozinho p jogo do flu.. era só alguem p ir cmg"
"99","andrebugotti","Hidden Hills, CA",34.1602832,-118.6523096,"California",1102356987680092160,"@grtstmxn_ Sounds like the flu<U+0001F615>"
"100","Andrelinu","Nowhere",40.7317696,-73.9841161,"New York",1100183537595154432,"@FaracoSouzaFFC Agora todos concordam com isso. Mas na época o cara parecia q viria voando, tava em ótima fase e o… https://t.co/jeSosfjS7j"
"101","andrewgallero","California, USA",36.778261,-119.4179324,"California",1101623540917231616,"Fuck a bitch named “flu”"
"102","andrezaffc_","fc barcelona; ",40.7551374,-73.9760147,"New York",1101621134871719936,"esses copos do flu são lindos, pena q eu só vou com dinheiro da passagem mesmo"
"103","angel_ponders","Honolulu, HI",21.3069444,-157.8583333,"Hawaii",1100906785542594560,"I can’t stop making references to The Stand. It seems like an abnormally high amount of people have a cold or flu r… https://t.co/L4BN7upE5l"
"104","angelicalove16_","Work",37.0359694,-95.6209911,"Kansas",1100892404796801024,"Trying to go to work and school with the flu is the worst <U+0001F915>"
"105","angelinarose__","Austin, TX",30.267153,-97.7430608,"Texas",1102357102813761536,"hearing kids cough at austin restaurants makes me want a hazmat suit and a flu shot ASAP <U+0001F637><U+0001F637><U+0001F637>"
"106","AngelTownn","Across the tracks, Texas",30.710757,-94.9340715,"Texas",1100170395758575616,"Rude nurse at the hospital: Do you have flu symptoms?

Me: No. 

Rude nurse: well, are you sick?

Me: No. 

Rude nu… https://t.co/LeLddQfUov"
"107","angiebeebad","Texas",31.9685988,-99.9018131,"Texas",1100538399079976960,"Thermostat on 76, under 2 blankets &amp; a comforter- still freezing. #flu"
"108","angienellington","North Carolina, USA",35.7595731,-79.0192997,"North Carolina",1102337444362571776,"@AimeeBWrites Oh gosh! Praying for his quick recovery. The flu is awful everywhere! <U+0001F927>"
"109","AngieStar78","Ledyard, CT",41.4456444,-72.0181743,"Connecticut",1101620013121843200,"When somebody gets me started on how we’re handling the flu outbreak https://t.co/Zamyf6ZXji"
"110","AnnaEloyan1","California, USA",36.778261,-119.4179324,"California",1102339843000950784,"MEET MY SON: He was 35. 
1 month after his wedding got severely paralyzed from FLU Vax. @AdamSchiff blocks my voice… https://t.co/aQVpjuyzEe"
"111","annagrace_k","Hammond, LA",30.5043583,-90.4611995,"Louisiana",1100542714414800896,"I love when Halle is sick and home with the flu because all she does is send me memes."
"112","AnnekeTweets","Capital District, NY",42.71581,-73.814473,"New York",1102355308960190464,"@cz_nz Right there with you on all this. Ugh. Trotz said there was a flu bug going around the room too."
"113","AnnieMalaythong","Atlanta, Ga (Johns Creek) ",34.0289259,-84.198579,"Georgia",1100900967396999936,"When your child’s school sends a letter everyday this week that says “
One child in your child’s classroom has been… https://t.co/zFVUt9Ajm8"
"114","AnonAlexTheGr8","Grand Rapids, MI",42.9633599,-85.6680863,"Michigan",1100545296570949632,"@ChiefCourt @amelodyforyou @davidstakelin If we’re talking about the flu vaccine, it has been demonstrated that peo… https://t.co/2Kckn2FpJ6"
"115","Anonymychele","Narnia",40.7144279,-73.9594438,"New York",1101264022991761408,"@VitalAnon I fight vaxxes - got all 3 flus coz of a flu vaxx almost killed me too https://t.co/kM8I6XPkGn"
"116","AnotherSun13","Somerville, MA",42.3875968,-71.0994968,"Massachusetts",1101261427204067328,"@DrToddLee @danrhoads @JClinMicro It's criminal, I know. Our ER uses the inferior rapid flu antigen so patients w/o… https://t.co/LwdVT8TFmw"
"117","AntigoDJ","Antigo, WI",45.140245,-89.1523353,"Wisconsin",1101627450721742848,"Flu shuts down classes today at the Elcho school. https://t.co/1FX2EZPUS2 https://t.co/upYsbOzRla"
"118","Apollostowel","Helsinki, Finland",60.1698557,24.9383791,"Kansas",1100169855108612096,"@jodiiewhittaker @holmesianlove @martinfreemvn @Gau88 @Jodie13TARDIS @brinatello @mrsjmccrimmon @DrJoyP Is she that… https://t.co/C642B3m0eQ"
"119","Aporter31471","Outside Fairbanks Alaska",64.8377778,-147.7163888,"Alaska",1102339632295895040,"flu shots contain over 50,000 ppb mercury, which is more than 25,000 times the EPA's mercury limit in drinking wate… https://t.co/LDJrmnTFZG"
"120","arcangelcricket","Here in clairvoyant state ",34.862631,-111.808805,"Arizona",1100530705715613696,"@SeauxCocoa I pull him out....go to another daycare...that's a lot of B.S.....can't catch gayness from a hug....it'… https://t.co/CWXmQvJH8B"
"121","arcturusii","LP, MN USA",45.9746867,-94.8655775,"Minnesota",1101977525130014720,"Elderberries are more effective than vaccines at protecting you against colds and flu https://t.co/wNahukAeGP"
"122","AriellaJarhreeL","New York-London-Tokyo-Seol-LA",40.7127753,-74.0059728,"New York",1100169282019835904,"25 years never had the flu. 2 days after turning 26 I'm diagnosed with the flu... #YouKnowWhatReallyGrindsMyGears"
"123","armsivilli","Chicago, IL",41.8781136,-87.6297982,"Illinois",1100545753397841920,"@PolitikMasFina If it’s that bad go to urgent care.  If it’s a certain type of flu virus they can give you a flu treatment."
"124","Armykeith","Texas, USA",31.9685988,-99.9018131,"Texas",1100535241935122432,"@mimimayes13 Thousands of seniors in thier 60s and 70s die of flu in Europe every year. The medical community does… https://t.co/brVa3Pebhm"
"125","ArrudaBoy_","Antioch",38.0049214,-121.805789,"California",1100903240659427328,"Dawg this flu beat my ass, my face all purple, blood in my eyes, shit crazy https://t.co/stBm90jAdH"
"126","ArthurCaplan","NYU Langone Medical Ctr",40.742436,-73.9737746,"New York",1100891447669207040,"Flu shot will not cause a pregnant woman to miscarry, study says @CNN https://t.co/qTpkJmMByi"
"127","artkincell","CT USA My soul is everywhere.",41.6032207,-73.087749,"Connecticut",1102356447164317696,"@Dani_L_Sage Is it a cold sick? Flu sick? Otherwise sick?"
"128","artofperson","South Florida",27.6648274,-81.5157535,"Florida",1101257008785825792,"Some #immune cells can fight all 3 strains of #influenza- perhaps permanently. Right nos, the various types of the… https://t.co/skHNXueM6G"
"129","Arts_Timber","Virginia, USA",37.4315734,-78.6568942,"Virginia",1100541706653585408,"@jmrbux2 @NonnaSJF @shariv53 Started it 2 weeks ago. I really do have to remind myself to eat! And already my body… https://t.co/1ohfVCCgmB"
"130","AruniKashyap","Athens, GA",33.9519347,-83.357567,"Georgia",1101628632848654336,"Want to watch when if you have the flu this season: https://t.co/tRHU30acqe"
"131","ashleighm___","Ohio, USA",40.4172871,-82.907123,"Ohio",1100890154955362304,"Of course I’m diagnosed w the flu at the worst possible time. I have to miss 2 exams, 3 days of work and mill fest??? <U+0001F629>"
"132","ashleybailey95","Chesapeake Beach, MD",38.6947907,-76.5336539,"Maryland",1100168990687662080,"I swear to god if I have the fucking flu"
"133","AshleyPorteeyo","Corpus Christi, TX",27.8005828,-97.396381,"Texas",1100893576370839552,"Co-worker: ""The number of flu cases in the county went up by 200+ in one week. How do I do the math to get the perc… https://t.co/XbGIx4xlpQ"
"134","ashliiiiebby","Imperial Beach, CA",32.5839444,-117.1130849,"California",1100536755759964160,"Nasal swab testing for the flu...is uncomfortably horrible. 10/10 would NOT recommend <U+0001F62B>"
"135","AshtynOswald","Kansas, USA",39.011902,-98.4842465,"Kansas",1102342333557813248,"The flu has made me appreciate breathing out of my nose"
"136","Ashy_knees","202",36.7902695,-95.9348384,"Oklahoma",1100892431585816576,"If I catch the flu imma be sooooo shitty"
"137","ASOM233334","Chicago",41.8781136,-87.6297982,"Illinois",1100544461946474496,"@NBATV @KristenLedlow @RoParrish KLow &gt; MJ Flu game! :) https://t.co/0qyp6XAms9"
"138","ATLHawks_Talk","Atlanta, GA",33.7489954,-84.3879824,"Georgia",1101632675843112960,"ICYMI: 

No John Collins tonight with flu like symptoms. Omari will start. Let’s see how this impacts Trae not having his partner in crime."
"139","audiluaa","Montrose, CO",38.4783198,-107.8761738,"Colorado",1100893469390893056,"having a COLD and the FLU is not the same thing <U+0001F644><U+0001F644> y’all don’t have the flu stfu"
"140","aurabogado","Oakland, CA",37.8043637,-122.2711137,"California",1100544211261083648,"It's still not too late to get your flu shot please and thank you"
"141","autumn_nicole17","Lynchburg, VA",37.4137536,-79.1422464,"Virginia",1100894551097659392,"Well it’s the flu..... <U+0001F637><U+0001F637>"
"142","avaholic65","Colorado.",39.5500507,-105.7820674,"Colorado",1102344923745927168,"@CallieAvsAgnew Looks like the whole team is sick for sure. Its looks like insted of taking flu medication, they took stupid pills!"
"143","Aviation_Jerry","Ahwatukee, Arizona",33.3122624,-112.0357137,"Arizona",1100543734322790400,"@ChristianFotoAZ Hope you feel better soon, the flu suck!"
"144","avrilanche","Colorado",39.5500507,-105.7820674,"Colorado",1102350116835385344,"@BobInBoulder Who has the flu?"
"145","ayeee_sha_","Somewhere",40.7428832,-84.1167726,"Ohio",1102334808800272384,"I’d rather have a cold than the stomach flu <U+0001F614>"
"146","aymarianac7","Narnia",40.7144279,-73.9594438,"New York",1100529669898752000,"the keto flu is real."
"147","B0WENarrow","Baltimore, MD",39.2903848,-76.6121893,"Maryland",1101990778052755456,"I managed to catch the flu for the second time in a month and my parents decided to order pizza and onion rings for… https://t.co/6Xo9UtCbvX"
"148","B2Life33","Texas, USA",31.9685988,-99.9018131,"Texas",1100532622961319936,"@BassamLFC Are you sick? Do you have the flu?"
"149","b4she4144","Ohio, USA",40.4172871,-82.907123,"Ohio",1102337605411241984,"@aamj1529 Thank you, recovery from the flu bug but doing much better, hope you have a relaxing evening and a great week ahead."
"150","BadGirlFee__","Houston, TX",29.7604267,-95.3698028,"Texas",1100182188748886016,"I think I’m coming down with the flu <U+2639><U+FE0F>"
"151","BahensMaria","ZO",42.3592347,-71.055331,"Massachusetts",1100170538507476992,"Ponto alto do dia foi ver a cara da Samuel quando ele viu que o presente era do flu afff <U+0001F60D>"
"152","Baii95","Oklahoma, USA",35.0077519,-97.092877,"Oklahoma",1100181690180403200,"When you get diagnosed with the flu <U+0001F611><U+0001F62D>"
"153","BalancedBodyChi","Naugatuck, CT",41.485921,-73.0506972,"Connecticut",1100907356840435712,"Wow, the flu vaccine is less than 50% effective. We should definitely mandate it. That’s worth the risk<U+0001F631>.  These ar… https://t.co/Mq3p8SmfzY"
"154","BAPerryman","NJ",40.0583238,-74.4056612,"New Jersey",1100894425742495744,"Flu Cases 'Widespread' In NJ As 3rd Child Dies: Who's At Risk https://t.co/DAhitaS83K"
