"","screenName","location","latitude","longitude","state"
"705","PharmPracNews","New York",40.7127753,-74.0059728,"New York"
"707","agargmd","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"709","CNNBusiness","Global",37.0329949,-95.6400855,"Kansas"
"710","TAYke_me2church","Philadelphia, PA",39.9525839,-75.1652215,"Pennsylvania"
"712","MoneyHealthFina","USA/Canada/UK",30.2143652,-95.5653892,"Texas"
"713","Midnights_Mommy","Oregon, USA",43.8041334,-120.5542012,"Oregon"
"714","ElaineWilhelm2","Fishers, IN.",39.9567548,-86.01335,"Indiana"
"715","nochnoy_dozor","Denial",36.750583,-95.9748949,"Oklahoma"
"716","dearsarah","LA, NY & Cambridge",34.0420902,-118.2432057,"California"
"717","GaryAltman9","Spring Hill, FL",28.4831682,-82.5369872,"Florida"
"718","KTVZ","Bend, Oregon",44.0581728,-121.3153096,"Oregon"
"719","Michael81972","Oklahoma, USA",35.0077519,-97.092877,"Oklahoma"
"720","loganbloom","Little Rock, AR",34.7464809,-92.2895948,"Arkansas"
"722","GOMusings","Connecticut",41.6032207,-73.087749,"Connecticut"
"723","beachbum04064","Maine, USA",45.253783,-69.4454689,"Maine"
"726","IntuitiveVegan","Washington, USA",47.7510741,-120.7401385,"Washington"
"728","PhoenixCompSys","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"729","IDSE_Online","New York, NY",40.7127753,-74.0059728,"New York"
"731","cowtung","Berkeley, CA",37.8715926,-122.272747,"California"
"737","abelstreit","Universal City",29.5480071,-98.2911235,"Texas"
"739","IsaacGSmith","San Francisco, CA",37.7749295,-122.4194155,"California"
"740","DennisDDawson","Texas",31.9685988,-99.9018131,"Texas"
"743","Hussamkhoury","Orange County, CA",33.7174708,-117.8311428,"California"
"745","HardTechTV","Silicon Valley, CA",37.387474,-122.0575434,"California"
"746","evanderburg","Cleveland, OH",41.49932,-81.6943605,"Ohio"
"747","tooms666","south florida",27.6648274,-81.5157535,"Florida"
"749","alexanderl1028","Salinas California",36.6777372,-121.6555013,"California"
"750","mowefus","Denver, CO",39.7392358,-104.990251,"Colorado"
"751","AngelaJYoung88","Covington",39.0836712,-84.5085536,"Kentucky"
"752","jat1997","The Greatest State California",36.778261,-119.4179324,"California"
"753","APCSDoneQuick","Wisconsin",43.7844397,-88.7878678,"Wisconsin"
"754","1blessedbee","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania"
"755","jonsarlin","Brooklyn, NY",40.6781784,-73.9441579,"New York"
"759","MadSciJustin","Colorado, USA",39.5500507,-105.7820674,"Colorado"
"760","soberbygrace","Texas, USA",31.9685988,-99.9018131,"Texas"
"761","mdtoorder","Arizona, USA",34.0489281,-111.0937311,"Arizona"
"762","FashionSpill","New York",40.7127753,-74.0059728,"New York"
"763","SonamSaxena","Bellevue, WA",47.6101497,-122.2015159,"Washington"
"765","ZakeelGordon","Seattle, WA",47.6062095,-122.3320708,"Washington"
"766","chloehanks59","MAGA, USA",32.9129154,-96.451238,"Texas"
"767","seattleinformer","Seattle",47.6062095,-122.3320708,"Washington"
"768","Retorogeemu2018","New York, NY",40.7127753,-74.0059728,"New York"
"771","BlueEyedEagle_","GLOBAL",37.0329949,-95.6400855,"Kansas"
"773","jrad1014hi","Honolulu, HI",21.3069444,-157.8583333,"Hawaii"
"780","BadassActivist","559",36.8251515,-119.7017496,"California"
"781","Chris_1791"," f<U+03B9><U+03BB>e<U+03C9> ade<U+03BB>f<U+03BF><U+03C2> Philadelphia PA",39.9525839,-75.1652215,"Pennsylvania"
"782","ClintonLKindle","Portland, OR",45.5122308,-122.6587185,"Oregon"
"783","APendletonP","Providence, RI",41.8239891,-71.4128343,"Rhode Island"
"784","Mara_G2020","Seattle Washington, USA",47.6062095,-122.3320708,"Washington"
"785","AurelianGirl","Sutter Creek, CA",38.3929675,-120.8024357,"California"
"786","Wonkette","Washington",47.7510741,-120.7401385,"Washington"
"787","askerrysmile","Westminster, VT",43.0678307,-72.4587404,"Vermont"
"788","megthechamp","In my own little world",35.4915705,-94.2210237,"Arkansas"
"789","aristocatsinc","Florida, USA",27.6648274,-81.5157535,"Florida"
"792","lydiachain","New York, NY",40.7127753,-74.0059728,"New York"
"794","KimiJoyc","54022",44.858921,-92.5792482,"Wisconsin"
"795","cmdingram","Denver, CO",39.7392358,-104.990251,"Colorado"
"797","FOX4","Dallas - Fort Worth",32.7766642,-96.7969879,"Texas"
"798","WriteReadRock","Everywhere",33.7589188,-84.3640829,"Georgia"
"801","Principal_IT","Miramar, FL",25.9860762,-80.3035602,"Florida"
"803","gcgrytdal","Liberty State",40.7030799,-74.0537191,"New Jersey"
"804","MaryECosenza","Moorpark CA",34.285558,-118.8820414,"California"
"805","PacificStand","Santa Barbara, California",34.4208305,-119.6981901,"California"
"807","ColumbusFreeP","Columbus, OH",39.9611755,-82.9987942,"Ohio"
"808","Sianaliciouz","Everywhere",33.7589188,-84.3640829,"Georgia"
"810","PeeblesEllie","Peebles",36.066407,-89.393497,"Tennessee"
"812","ItsKarylS","Northern Calif  USA",38.8375215,-120.8958242,"California"
"813","M08D26","Boston, MA",42.3600825,-71.0588801,"Massachusetts"
"814","ajwhitewolf","Madison Wisconsin",43.0730517,-89.4012302,"Wisconsin"
"815","VVCofH","Hamburg, NY",42.7158927,-78.8294768,"New York"
"816","Johanna_Swoyer","broad city",40.2197997,-78.2231976,"Pennsylvania"
"818","giftedkids","Weaverville, NC",35.6970547,-82.5606851,"North Carolina"
"819","MalibuStacyMPH","San Diego, USA",32.715738,-117.1610838,"California"
"820","SaraGonzalesTX","TX",31.9685988,-99.9018131,"Texas"
"823","wafaie_fawzi","Cambridge, MA",42.3736158,-71.1097335,"Massachusetts"
"824","jowr_what","::1",40.7127431,-74.0133795,"New York"
"825","IAmTheHerd","San Diego, CA",32.715738,-117.1610838,"California"
"826","jasonbock","Shakopee, MN, USA",44.7973962,-93.5272861,"Minnesota"
"827","gupwalla","The Matrix",41.3829459,-73.5315538,"Connecticut"
"828","bmangh","New Haven, CT",41.308274,-72.9278835,"Connecticut"
"829","greenpartyguynj","Lawrenceville, NJ",40.3016375,-74.7361013,"New Jersey"
"832","drgarynull","NYC",40.7127753,-74.0059728,"New York"
"833","Iheartnoise","Boston, MA",42.3600825,-71.0588801,"Massachusetts"
"834","teensource","California",36.778261,-119.4179324,"California"
"835","TheRoot","New York, NY",40.7127753,-74.0059728,"New York"
"836","amybirn","New York City",40.7127753,-74.0059728,"New York"
"838","usnehal","Boston, MA",42.3600825,-71.0588801,"Massachusetts"
"847","Koboxer2380","Maine, USA",45.253783,-69.4454689,"Maine"
"849","jmrcapmg","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"850","bsaintwalker","Orange County, California",33.7174708,-117.8311428,"California"
"851","NoahJSMcCourt","Waconia, MN",44.8504317,-93.7876429,"Minnesota"
"852","juno_watt","A Galaxy Far Far Away",28.385233,-81.563874,"Florida"
"853","AAPCA3","San Diego",32.715738,-117.1610838,"California"
"854","webinsiders","Sillicon Valley",37.387474,-122.0575434,"California"
"855","HydroCabron","Denver, CO",39.7392358,-104.990251,"Colorado"
"857","SimamsProperty","Florida, USA",27.6648274,-81.5157535,"Florida"
"858","ethel_huizar","Detroit, MI",42.331427,-83.0457538,"Michigan"
"859","WhstleBlower","California, USA",36.778261,-119.4179324,"California"
"861","Lobo_The_Great","Tampa, FL",27.950575,-82.4571776,"Florida"
"863","EcoInternetDrGB","Earth",37.2321077,-95.7243335,"Kansas"
"866","ZainR","Gallifrey",33.946647,-118.3848014,"California"
"867","toden7826","Ashville, Alabama",33.8370433,-86.2544223,"Alabama"
"868","TheCaraGia","Florida, USA",27.6648274,-81.5157535,"Florida"
"869","PSUresearch","Penn State University",40.7982133,-77.8599084,"Pennsylvania"
"870","HealthGuide_USA","Houston, Texas",29.7604267,-95.3698028,"Texas"
"871","kaffeinated","New York",40.7127753,-74.0059728,"New York"
"872","spikygeek","Northern VA",38.7636242,-77.1764149,"Virginia"
"873","abdun_nur","Living upon the Earth",42.3973208,-71.123773,"Massachusetts"
"874","VaccinateCal","California",36.778261,-119.4179324,"California"
"876","greendreamsnow","galaxy",38.7137078,-93.2774855,"Missouri"
"877","milestougeaux","San Diego",32.715738,-117.1610838,"California"
"878","Suicidalady","Salem, MA",42.51954,-70.8967155,"Massachusetts"
"879","Crystal35036305","Minne to the Sota ",44.9391044,-93.3626146,"Minnesota"
"885","GoalDigginMama","Grand Junction, CO",39.0638705,-108.5506486,"Colorado"
"888","Vinminen","Michigan, USA",44.3148443,-85.6023643,"Michigan"
"891","burnetto57","Laconia, NH",43.5278546,-71.4703509,"New Hampshire"
"893","udarnik","Northern Hemisphere",43.214231,-77.438898,"New York"
"894","PlumRemson","Vashon Island, WA",47.4473204,-122.4598502,"Washington"
"895","abc15","Phoenix, AZ",33.4483771,-112.0740373,"Arizona"
"898","MiracleAppy1","Oklahoma, USA",35.0077519,-97.092877,"Oklahoma"
"899","RationalVaxxer","New Jersey",40.0583238,-74.4056612,"New Jersey"
"901","NewAtlantisHub","Universe",36.1568902,-95.9915346,"Oklahoma"
"903","UrHotelBooking","World Wide",36.249758,-95.266826,"Oklahoma"
"904","crosd_betty","Raleigh, NC",35.7795897,-78.6381787,"North Carolina"
"905","gunther1970h2","Illinois, USA",40.6331249,-89.3985283,"Illinois"
"906","seandehey","pdx",45.5897694,-122.5950942,"Oregon"
"910","MyraLowrie","Texas, USA",31.9685988,-99.9018131,"Texas"
"914","pediatricskc","Overland Park, Kansas",38.9822282,-94.6707917,"Kansas"
"915","SpryGuy","Austin",30.267153,-97.7430608,"Texas"
"916","Lizzy7050","Grand Rapids Michigan",42.9633599,-85.6680863,"Michigan"
"917","lizmichael","Free Commonwealth of Arizona",33.2770689,-111.784465,"Arizona"
"918","ahgnow","San Francisco, CA",37.7749295,-122.4194155,"California"
"921","neogaia","Los Angeles",34.0522342,-118.2436849,"California"
"923","redheadmom8","Eastern Pennsylvania ",40.1191328,-75.4153074,"Pennsylvania"
"924","terrielders","Colville WA",48.5449971,-117.9009545,"Washington"
"925","KarenZahaluk","Dallas, TX",32.7766642,-96.7969879,"Texas"
"927","DrEricZeiszler","Apple Valley, MN",44.7319094,-93.21772,"Minnesota"
"928","katiewr31413491","NY NY",40.7127753,-74.0059728,"New York"
"929","fox7austin","Austin, TX",30.267153,-97.7430608,"Texas"
"931","JeebusTrump","Michigan, USA",44.3148443,-85.6023643,"Michigan"
"932","joegooding","Bethlehem, Pennsylvania",40.6259316,-75.3704579,"Pennsylvania"
"934","kay_kell","330",33.7620556,-84.396641,"Georgia"
"935","revdonna","Los Angeles, CA",34.0522342,-118.2436849,"California"
"936","SarahTaber_bww","Fayetteville, NC",35.0526641,-78.8783585,"North Carolina"
"937","DogmaMom","Los Angeles",34.0522342,-118.2436849,"California"
"938","Vandelay1776","in bizzare times ",29.7283688,-95.5133449,"Texas"
"941","CaseyDanson","Los Angeles",34.0522342,-118.2436849,"California"
"942","stweetleigh","Ramshackle ranch in SW AZ",32.242039,-110.684011,"Arizona"
"943","brian_abramson","Arlington, VA",38.8816208,-77.0909809,"Virginia"
"944","peggygilmour173","Missoula, MT",46.8721284,-113.9940314,"Montana"
"946","KellyAnneBryan1","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania"
"947","clylealt","California",36.778261,-119.4179324,"California"
"948","gulleyj1","Bethesda, MD",38.984652,-77.0947092,"Maryland"
"950","DJDREK84","Brunswick, Georgia, USA",31.1499528,-81.4914894,"Georgia"
"951","mjcmounna","Neverland",34.6514983,-83.8853411,"Georgia"
"953","0101oclocknews","infobahn",37.3745088,-121.9181055,"California"
"957","MagnoliaG2012","Fairfax, Virginia",38.8462236,-77.3063733,"Virginia"
"958","TheKidKidDoc","Ohio, USA",40.4172871,-82.907123,"Ohio"
"959","AshHasen","Hollywood, CA",34.0928092,-118.3286614,"California"
"961","ETSshow","Santa Rosa, CA",38.440429,-122.7140548,"California"
"964","katscully1","Qns, LI, NYC",40.744168,-73.93595,"New York"
"965","gevinella","Houston, Texas",29.7604267,-95.3698028,"Texas"
"966","estiff56","Newark, CA",37.5296593,-122.0402399,"California"
"967","logansc88","Southern California",34.9592083,-116.419389,"California"
"971","cooperday","Hurst, TX",32.8234621,-97.1705678,"Texas"
"972","kalitor","Houston",29.7604267,-95.3698028,"Texas"
"973","newssummeduphq","San Francisco, CA",37.7749295,-122.4194155,"California"
"974","judsontaylor","Gig Harbor",47.329264,-122.5801293,"Washington"
"975","RusticStoat","Stoatsville Tennessee",35.5174913,-86.5804473,"Tennessee"
"976","toppediatrician","St Petersburg, FL",27.7676008,-82.6402915,"Florida"
"977","vaxchoiceeast","Eastern America",40.880228,-73.325516,"New York"
"978","RantReaper","The Mitten State",44.3148443,-85.6023643,"Michigan"
"979","kayakendall","Texas (but not born here!)",31.9685988,-99.9018131,"Texas"
"981","NewYorker","New York, NY",40.7127753,-74.0059728,"New York"
"982","dogusainc","Texas, USA",31.9685988,-99.9018131,"Texas"
"983","upnorthlive","Traverse City",44.7630567,-85.6206317,"Michigan"
"984","ostara1099","39.120621,-84.139141",39.120731,-84.139313,"Ohio"
"985","Ken0007GShaw","La Grange, KY",38.4075666,-85.3788468,"Kentucky"
"987","KevinMcRedmond","Chapin, SC",34.1659795,-81.3498211,"South Carolina"
"989","PalmerFran","Falcon, CO",38.9383017,-104.6009415,"Colorado"
"992","ineedkindereggs","Breckenridge, CO",39.4816537,-106.0383518,"Colorado"
"993","autism_mommie","Alexandria, VA",38.8048355,-77.0469214,"Virginia"
"994","scripthacker_","Los Angeles, CA",34.0522342,-118.2436849,"California"
"996","StyxMaker","Stockton, CA, USA",37.9577016,-121.2907796,"California"
"998","whipplewoman","Lexington, KY",38.0405837,-84.5037164,"Kentucky"
"999","ZaneZodrow","Rochester, MN",44.0121221,-92.4801989,"Minnesota"
"1000","joshfallis","Kirkland, Washington",47.6768927,-122.2059833,"Washington"
"1001","azcentral","Phoenix, AZ",33.4483771,-112.0740373,"Arizona"
"1002","PemaYongchen","The Boston Mountains in the Ozark Mountain Range in Northwest Arkansas",36.0148605,-94.2333355,"Arkansas"
"1003","anarcho","California",36.778261,-119.4179324,"California"
"1004","SydneyLea","Florida",27.6648274,-81.5157535,"Florida"
"1005","therealamygray","Lompoc, CA",34.6391501,-120.4579409,"California"
"1008","MgMinsanity","Florida, USA",27.6648274,-81.5157535,"Florida"
"1009","edgeben","Clemson, SC",34.6834382,-82.8373654,"South Carolina"
"1010","MissAlicia911","Central Massachusetts, USA",42.3742486,-71.037148,"Massachusetts"
"1012","SlicksTweetz01","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1013","zoeselene","Eugene, OR",44.0520691,-123.0867536,"Oregon"
"1014","4DeMeeee","San Diego, CA",32.715738,-117.1610838,"California"
"1016","rodbrown2013","Mi ",37.1651374,-95.111255,"Kansas"
"1017","JassonGellerst1","Elma, WA",47.0034291,-123.4087692,"Washington"
"1019","NVAnimusApertus","Las Vegas, NV",36.1699412,-115.1398296,"Nevada"
"1021","ScottTKelley","San Diego",32.715738,-117.1610838,"California"
"1022","loric74020047","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania"
"1024","juliacarriew","Oakland, CA",37.8043637,-122.2711137,"California"
"1026","CooperRaeForest","Palmer, AK",61.5997222,-149.1127777,"Alaska"
"1027","ChristieFalcon","Southern California",34.9592083,-116.419389,"California"
"1028","MalcolmES3","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1029","Stoli_Babe","Psychedelic Shack ",30.487243,-87.198991,"Florida"
"1030","ClutchScience","Oregon, USA",43.8041334,-120.5542012,"Oregon"
"1031","Dega54","Maine, USA",45.253783,-69.4454689,"Maine"
"1032","RamZar1","SoCal, USA",34.9592083,-116.419389,"California"
"1033","snapshooter000","Winterfell",39.9562296,-75.2023233,"Pennsylvania"
"1034","dkegel","Los Angeles",34.0522342,-118.2436849,"California"
"1037","untamdang1","Florida, USA",27.6648274,-81.5157535,"Florida"
"1039","nichooton","Ogden, UT",41.223,-111.9738304,"Utah"
"1042","JuliaScarafone","Mars",37.0901287,-95.7150582,"Kansas"
"1043","orkoliberal","Eternia",42.4230016,-123.3139894,"Oregon"
"1044","jodiford1976","North Dakota, USA",47.5514926,-101.0020119,"North Dakota"
"1045","hotcouponmama","West Linn, OR",45.3707677,-122.6228367,"Oregon"
"1050","Lightnin87","Chandler, IN",38.0417113,-87.3680648,"Indiana"
"1051","tsteinbach4","Plano, TX, USA",33.0198431,-96.6988856,"Texas"
"1053","ProMED_mail","Worldwide",36.249758,-95.266826,"Oklahoma"
"1054","BrianBr72395967","Columbus, OH",39.9611755,-82.9987942,"Ohio"
"1055","mmmirele","Mesa, Arizona, USA",33.4151843,-111.8314724,"Arizona"
"1056","cerweightloss","Chicago, Il.",41.8781136,-87.6297982,"Illinois"
"1057","AlanLevinovitz","Charlottesville, VA",38.0293059,-78.4766781,"Virginia"
"1058","Krishna_Purr","I'm around...",40.7649368,-111.8421021,"Utah"
"1059","sioxielegend","Atlanta",33.7489954,-84.3879824,"Georgia"
"1060","DipTehCat","Leadville, CO",39.2508229,-106.2925238,"Colorado"
"1062","DJ_Erock23","Internet",37.2239612,-95.7304251,"Kansas"
"1063","RebelSyren","Earth",37.2321077,-95.7243335,"Kansas"
"1064","NBCNews","New York, NY",40.7127753,-74.0059728,"New York"
"1065","SkepticHeads","San Jose, CA",37.3382082,-121.8863286,"California"
"1066","skepticalraptor","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1067","AlgorithmDancer","Oregon, USA",43.8041334,-120.5542012,"Oregon"
"1069","NextLevelIL","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"1072","brittertwits","Sherwood, OR",45.3562638,-122.8402122,"Oregon"
"1074","DelightfulDaph","Enfield",42.0027181,-72.5441445,"Connecticut"
"1077","ceelle1","LA",34.0522342,-118.2436849,"California"
"1079","RodneyRohde","Texas State University - @TXST_CLS",29.888411,-97.938351,"Texas"
"1081","majrscec","Iowa",41.8780025,-93.097702,"Iowa"
"1082","mcbridetd","St Louis, MO",38.6270025,-90.1994042,"Missouri"
"1083","Jesseritenour","CA",36.778261,-119.4179324,"California"
"1086","saltfatacidyeet","""I'm from Oregon, homeboy, where the sun don't shine much...""",43.8041334,-120.5542012,"Oregon"
"1087","colleen0120","North Carolina",35.7595731,-79.0192997,"North Carolina"
"1088","ShirleyHusar","Los Angeles California",34.0522342,-118.2436849,"California"
"1092","MagickalG","Western North Carolina",35.613225,-82.583049,"North Carolina"
"1095","MedNewz","Fort Lauderdale, FL",26.1224386,-80.1373174,"Florida"
"1097","sreddi_515","Charlotte, NC",35.2270869,-80.8431267,"North Carolina"
"1099","MyRightsRI","Rhode Island, USA",41.5800945,-71.4774291,"Rhode Island"
"1100","kendracasey6","Florida, USA",27.6648274,-81.5157535,"Florida"
"1101","sarahdivine","Columbus, Ohio",39.9611755,-82.9987942,"Ohio"
"1102","DementiaJourney","Everywhere",33.7589188,-84.3640829,"Georgia"
"1103","ChrisJohnsonMD","Santa Fe, NM",35.6869752,-105.937799,"New Mexico"
"1104","RosemarieAshley","Metro-Detroit, Michigan USA",42.8105356,-83.0790865,"Michigan"
"1105","swiftnaturals10","North Carolina",35.7595731,-79.0192997,"North Carolina"
"1106","boro_eye","Brooklyn, NY",40.6781784,-73.9441579,"New York"
"1110","DonMcglashen","Michigan, USA",44.3148443,-85.6023643,"Michigan"
"1113","FightTheCensors","Florida, USA",27.6648274,-81.5157535,"Florida"
"1114","MazurekRob","EARTH",37.2321077,-95.7243335,"Kansas"
"1116","Rayleneamber","Washington",47.7510741,-120.7401385,"Washington"
"1117","TDubFL","Tampa, FL",27.950575,-82.4571776,"Florida"
"1118","DependableVA","Boston, MA",42.3600825,-71.0588801,"Massachusetts"
"1119","tucksnews","Austin, Texas",30.267153,-97.7430608,"Texas"
"1121","blesseyah","413",44.9503727,-93.0885254,"Minnesota"
"1125","adanagirl","Texas",31.9685988,-99.9018131,"Texas"
"1129","roaldc48","Planet Earth",41.909611,-87.771964,"Illinois"
"1130","fxp123","Kennesaw GA",34.0234337,-84.6154897,"Georgia"
"1133","Coping_Well","Denver, CO",39.7392358,-104.990251,"Colorado"
"1134","kristinsullivan","Saint Paul, Minnesota",44.9537029,-93.0899578,"Minnesota"
"1135","egoodman","Yes, please.",39.7698766,-104.9574642,"Colorado"
"1136","FourelementsRec","NYC",40.7127753,-74.0059728,"New York"
"1137","ConiDubois","Gray Louisiana",29.6977108,-90.786481,"Louisiana"
"1138","HappyTravler","Chino Hills, CA",33.9898188,-117.7325848,"California"
"1139","LogicIsGone","Seattle, WA",47.6062095,-122.3320708,"Washington"
"1141","karyfontaine","TEXAS",31.9685988,-99.9018131,"Texas"
"1143","GemCollector64","Parsons, Tn.",35.6497909,-88.1267024,"Tennessee"
"1144","the_profed","Dallas, TX",32.7766642,-96.7969879,"Texas"
"1146","marthakiefferRN","East Valley Phoenix, AZ",33.4483771,-112.0740373,"Arizona"
"1148","Laurie_Garrett","New York, NY",40.7127753,-74.0059728,"New York"
"1149","moreofpj","On the moon <U+0001F319>",41.257976,-95.966327,"Nebraska"
"1150","jadediva760","Lost",36.834603,-94.6171303,"Missouri"
"1151","EndPolioNow","Evanston, IL",42.0450722,-87.6876969,"Illinois"
"1152","GMOLabelSpokane","Spokane, WA",47.6587802,-117.4260465,"Washington"
"1154","janellefiona","New York",40.7127753,-74.0059728,"New York"
"1156","nico7981","Madison, WI",43.0730517,-89.4012302,"Wisconsin"
"1157","RiverCityPets","Olive Branch, MS ",34.9617604,-89.8295315,"Mississippi"
"1158","fredhutch","Seattle",47.6062095,-122.3320708,"Washington"
"1159","mqcapps","I live here!",30.2596332,-97.718551,"Texas"
"1160","RedGypsyJiF","Colorado",39.5500507,-105.7820674,"Colorado"
"1161","LandaStone1","Florida, USA",27.6648274,-81.5157535,"Florida"
"1162","ThePuppyDogKing","Springfield, VA",38.7892801,-77.1872036,"Virginia"
"1163","J_Roberts8","Cambridge, MA",42.3736158,-71.1097335,"Massachusetts"
"1164","4GirlPOWEREnt","Beverly Hills, CA",34.0736204,-118.4003563,"California"
"1166","jentaps","El Dorado Hills, CA",38.6857367,-121.082167,"California"
"1168","GovDeception","top secret",43.6189584,-89.7844201,"Wisconsin"
"1169","taylordatsme","Louisiana, USA",30.9842977,-91.9623327,"Louisiana"
"1170","WordGirlSam","Baltimore, Md",39.2903848,-76.6121893,"Maryland"
