"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"53","&amp; I woke up with a headache <U+0001F614>",FALSE,0,NA,"2019-02-25 23:54:32",FALSE,NA,"1100182287193423872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MakeHimSay_JAE",0,FALSE,FALSE,NA,NA
"54","what's good in the morning kung may headache ka at kulang sa tulog",FALSE,0,NA,"2019-02-25 23:54:28",FALSE,NA,"1100182270718033920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EyItsYong",0,FALSE,FALSE,NA,NA
"55","Being bored asf and having a headache does not mix well together",FALSE,0,NA,"2019-02-25 23:54:26",FALSE,NA,"1100182261469720576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PredPleb",0,FALSE,FALSE,NA,NA
"56","As a bonus, I have finally experienced what I would classify as a true migraine headache.
Double bonus points for h… https://t.co/AZFK3byJCq",FALSE,0,"miyagami","2019-02-25 23:54:11",TRUE,"1100181785239969792","1100182199364546560","22574272","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","miyagami",0,FALSE,FALSE,NA,NA
"57","I have the worst headache right now <U+0001F629>",FALSE,0,NA,"2019-02-25 23:53:41",FALSE,NA,"1100182073682276352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarakhanx",0,FALSE,FALSE,NA,NA
"58","Can I curl up in someone's lap while they give me pets until my headache goes away?",FALSE,0,NA,"2019-02-25 23:53:38",FALSE,NA,"1100182061539835904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JesterSinsanity",0,FALSE,FALSE,NA,NA
"59","@AmandaSoprano Trade you my gout flare up for your sinus headache",FALSE,0,"AmandaSoprano","2019-02-25 23:53:32",FALSE,"1100177498036420608","1100182037984509952","16827644","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danthepsycho2",0,FALSE,FALSE,NA,NA
"60","can't hear anything out of my right ear and have a massive headache is this the end",FALSE,1,NA,"2019-02-25 23:53:27",FALSE,NA,"1100182017008914432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shuukiyamaa",0,FALSE,FALSE,NA,NA
"61","@ItchyBacca @SuperBroMovies @ParkerBatkins @Skylerhxc I'm getting a headache reading this. Good job transcribing. T… https://t.co/uXF2no0fLy",FALSE,3,"ItchyBacca","2019-02-25 23:53:27",TRUE,"1100180810932592640","1100182014622199808","977993426875637760","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeanKrummel",0,FALSE,FALSE,NA,NA
"62","@TheSensist Happy birthday @TheSensist May these country not give you headache with the way you are holding your he… https://t.co/sQuNr8GNuh",FALSE,1,"TheSensist","2019-02-25 23:53:12",TRUE,"1100174870246293504","1100181950734716928","954575854075555840","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buchino_102",1,FALSE,FALSE,NA,NA
"63","my glasses give me the worst headache .. i lost em for bout two months <U+0001F602>",FALSE,0,NA,"2019-02-25 23:53:09",FALSE,NA,"1100181941603786752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayeemyy_",0,FALSE,FALSE,NA,NA
"64","I ain’t never been so mad before about the weather like this shit really just gave me a headache",FALSE,0,NA,"2019-02-25 23:52:55",FALSE,NA,"1100181879217631232",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","therealmalissa_",0,FALSE,FALSE,NA,NA
"65","swear imma take android users off snap , yalls shit give me a headache watching the poor quality ass shit.",FALSE,5,NA,"2019-02-25 23:52:42",FALSE,NA,"1100181827845832704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thegoonpalace_",0,FALSE,FALSE,NA,NA
"66","@steve_lieber It’s ok. I was starting to get a headache. Saw thing happened during a certain scene in Incredibles 2. Sorry.",FALSE,0,"steve_lieber","2019-02-25 23:52:41",FALSE,"1100181577496051712","1100181823093686272","16105122","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GregoryEllner",0,FALSE,FALSE,NA,NA
"67","Fever, headache and itchy throat.. Yup, I’m sick again <U+0001F97A>",FALSE,0,NA,"2019-02-25 23:52:28",FALSE,NA,"1100181768269905920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sammi__sosaaa",0,FALSE,FALSE,NA,NA
"68","Cried so much gave myself headache...",FALSE,1,NA,"2019-02-25 23:52:26",FALSE,NA,"1100181759457718272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiamPagex",0,FALSE,FALSE,NA,NA
"69","i have a headache out of this world!!",FALSE,0,NA,"2019-02-25 23:52:07",FALSE,NA,"1100181678411124736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hbiciara",1,FALSE,FALSE,NA,NA
"70","Those days where you feel the headache growing...",FALSE,0,NA,"2019-02-25 23:52:02",FALSE,NA,"1100181660480368640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__sydneystone",0,FALSE,FALSE,NA,NA
"71","@VerucaLovesC Ok
Still splitting headache
Aneurysm ruled out
On strong painkillers
Kept on observation for blood work on encephalitis",FALSE,0,"VerucaLovesC","2019-02-25 23:51:53",FALSE,"1100179900915482624","1100181619258937344","842030732331618304","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lafleurmtl",0,FALSE,FALSE,NA,NA
"72","Now that my headache is clearing away. I have some motivation to get started on my March content calendar. Let’s ju… https://t.co/MFWBmoZTbI",FALSE,0,NA,"2019-02-25 23:51:45",TRUE,NA,"1100181588862734336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thejasminemaria",0,FALSE,FALSE,NA,NA
"73","My headache was so bad I took 3 braids out the middle of my head <U+0001F62D>",FALSE,0,NA,"2019-02-25 23:51:43",FALSE,NA,"1100181579824054272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chelsealeeee_",0,FALSE,FALSE,NA,NA
"74","Going live! got a bit of a headache so it may be a shorter one, goal is to unlock the route to Kos today!… https://t.co/sBYBX30F7N",FALSE,1,NA,"2019-02-25 23:51:32",TRUE,NA,"1100181532063526912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShanleyLM",1,FALSE,FALSE,NA,NA
"75","Non stop headache<U+0001F622>",FALSE,0,NA,"2019-02-25 23:51:18",FALSE,NA,"1100181472592330752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kurtny_lovee",0,FALSE,FALSE,NA,NA
"76","send silently while I relax &amp; try to get rid of this headache<U+0001F634> 

#findom",FALSE,1,NA,"2019-02-25 23:51:08",FALSE,NA,"1100181432385777664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoddesslilBaby",1,FALSE,FALSE,NA,NA
"77","can my headache just.. not?
thanks",FALSE,14,NA,"2019-02-25 23:51:02",FALSE,NA,"1100181408323055616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RadPax",0,FALSE,FALSE,NA,NA
"78","Nahhhh this woman’s giving me a headache with this language that she’s made up @Queens_Zings",FALSE,1,NA,"2019-02-25 23:51:01",FALSE,NA,"1100181402258153472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maxiine_dee",1,FALSE,FALSE,NA,NA
"79","thii2 tl ii2 an allegory for the concept of a headache.",FALSE,2,NA,"2019-02-25 23:50:51",FALSE,NA,"1100181361011421184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","beenaryCode",0,FALSE,FALSE,NA,NA
"80","@BrushPuppy Haven’t seen it yet either, but this clip alone gives me a headache",FALSE,0,"BrushPuppy","2019-02-25 23:50:47",FALSE,"1100037227147640832","1100181343756009472","853397613223092224","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EnremGeek",0,FALSE,FALSE,NA,NA
"81","my hand is always on my head in pics like I got a perpetual headache or sumn https://t.co/J3RwzZr2Az",FALSE,177,NA,"2019-02-25 23:50:36",FALSE,NA,"1100181296045731840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JOYDIVISlON",9,FALSE,FALSE,NA,NA
"82","I already have a headache, I don’t have time to be annoyed at my safe haven.",FALSE,0,NA,"2019-02-25 23:50:20",FALSE,NA,"1100181231675805696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_jeszsell",0,FALSE,FALSE,NA,NA
"83","Worst headache of my life",FALSE,1,NA,"2019-02-25 23:50:20",FALSE,NA,"1100181231629684736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rizzohannah12",1,FALSE,FALSE,NA,NA
"84","okay he’s never sleeping that late again—

     big headache.",FALSE,0,NA,"2019-02-25 23:50:20",FALSE,NA,"1100181231449395200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grungepastcl",0,FALSE,FALSE,NA,NA
"85","@renoomokri @Dekey_destiny If headache kill sombori is rot my ploblem",FALSE,1,"renoomokri","2019-02-25 23:50:10",FALSE,"1100139974882742272","1100181189661466624","264248576","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeniorisDK",0,FALSE,FALSE,NA,NA
"86","Have a headache that WON'T go away? It's a sign you're WAY too stressed: https://t.co/uaIZNr4Pf7 for @dailyburn #stressrelief #health",FALSE,0,NA,"2019-02-25 23:50:05",FALSE,NA,"1100181170095120384",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","dianakelly",1,FALSE,FALSE,NA,NA
"87","This gum has lost its flavor and I’m just chewing this headache away",FALSE,1,NA,"2019-02-25 23:49:55",FALSE,NA,"1100181126314893312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KorynaV13",0,FALSE,FALSE,NA,NA
"88","My pelvis and neck are out of alignment, I had a headache for almost a full day and I need an MRI on my foot. Thanks, body.",FALSE,0,NA,"2019-02-25 23:49:43",FALSE,NA,"1100181076184629248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rnav2",0,FALSE,FALSE,NA,NA
"89","@auntiebaecc <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923> - At least Twitter got him TF outta here. There’s always that one weirdo. 

Our headache,… https://t.co/4niKDuxnDM",FALSE,0,"auntiebaecc","2019-02-25 23:49:36",TRUE,"1100180316587737088","1100181048263131136","833699088310861824","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geminibuttaflyy",0,FALSE,FALSE,NA,NA
"90","This headache is oc",FALSE,0,NA,"2019-02-25 23:49:34",FALSE,NA,"1100181037542445056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TajSupreme",0,FALSE,FALSE,NA,NA
"91","Had a crazy headache all day",FALSE,0,NA,"2019-02-25 23:49:32",FALSE,NA,"1100181029111939072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlowerchildTay_",0,FALSE,FALSE,NA,NA
