"","screenName","location","latitude","longitude"
"584","AliciaGoy","Mililani Mauka, HI",21.4513314,-158.0152807
"585","0215MADman","Michigan, USA",44.3148443,-85.6023643
"586","deck_the_holly","Bay Area, CA",37.8271784,-122.2913078
"587","marymonzon06","Birmingham, AL",33.5185892,-86.8103567
"588","skylar6918","Orlando, FL",28.5383355,-81.3792365
"589","MankoRams","Polokwane||Pretoria",-25.7478676,28.2292712
"590","cloth_mother","Fort Collins, CO",40.5852602,-105.084423
"591","MissAyaKurumi","The city of Keeling",32.2591734,-110.9655659
"592","SherriB0mb","Tucson, AZ",32.2226066,-110.9747108
"593","_TheRealistTayy","2-5",42.142302,-77.049474
"594","papiiaaron","California, USA",36.778261,-119.4179324
"596","Fante_man","Accra, Ghana",5.6037168,-0.1869644
"598","buerbtw","California, USA",36.778261,-119.4179324
"600","DominaSlut","Pittsburgh ",40.4406248,-79.9958864
"601","CrazieNLov3","Zone6",33.7509329,-84.3213409
"603","gorgeousTEELEE","The Hills ",39.1939147,-94.587778
"604","iridescentktn","Bulgaria",42.733883,25.48583
"607","Weebvile","South Florida",27.6648274,-81.5157535
"608","_TinyBriana","California<U+2600><U+FE0F>",36.778261,-119.4179324
"610","Elizabeth_C28","Houston, TX",29.7604267,-95.3698028
"611","BooBvtch","Southaven, MS",34.9918587,-90.0022958
"614","GirlOxygen","your mom's",30.393345,-91.161682
"615","princesspea7","Oregon",43.8041334,-120.5542012
"616","Helloworld1012","Renton, WA",47.4796927,-122.2079218
"617","Javier_Garc161","Hell",42.43472,-83.985
"618","Hello_Davey","Brooklyn, NYC",40.6781784,-73.9441579
"620","Jaf10Abba","Yola, Nigeria",9.2034963,12.4953899
"621","ismainee","Philippines",12.879721,121.774017
"622","CrankyOldBats2","DC Swampburbs",38.9071923,-77.0368707
"623","Gordonswaby","Kingston, Jamaica",18.0178743,-76.8099041
"624","DrewbiesDoobies","California, USA",36.778261,-119.4179324
"625","PrissyBritchez","rayscar ",42.1797948,-71.2219418
"626","Hypedsai","Riyadh",24.7135517,46.6752957
"627","PAULADESIMIO","Mansfield, Texas",32.5631924,-97.1416768
"628","LanceShaver","Victoria, British Columbia",48.4284207,-123.3656444
"629","CrippledQueer","Reading or Bristol ",44.13291,-73.07848
"630","simply_sandy89","Manhattan, NY",40.7830603,-73.9712488
"631","JennaSampson1","In my bed ",44.1068197,-103.2112366
"632","Supa_by_nature","Krypton..",33.009056,-96.672847
"633","skylar_grace18","Michigan, USA",44.3148443,-85.6023643
"634","psquaredlens","Chicago",41.8781136,-87.6297982
"635","NSammeh","South London",51.5073509,-0.1277583
"637","Dani_El_Gran","Jamaica",18.109581,-77.297508
"638","MikailaTrillard","talking about basketball / PDX",45.5319259,-122.6668596
"639","hazman92_","London, England",51.5073509,-0.1277583
"641","MarianneLee2016","TEXAS ",31.9685988,-99.9018131
"642","ysayanaa","Los Angeles, CA",34.0522342,-118.2436849
"643","ClinicalLacaz","England",52.3555177,-1.1743197
"644","tz_uyu","ia",41.8780025,-93.097702
"645","margaronperla","Nigeria",9.081999,8.675277
"647","AyeCutt","Richmond, VA",37.5407246,-77.4360481
"648","Team__David","Leo, TX ",30.3660435,-96.9849839
"650","kriistyxo","Maricopa, AZ",33.0581063,-112.0476423
"652","OctoberrSZN","Long Island",40.789142,-73.134961
"653","danatheHG","vibe central. ",39.9961372,-82.023828
"654","syazniomar","School of accounting",36.1532457,-95.9472048
"655","Reading_Deals","Atlanta, GA",33.7489954,-84.3879824
"658","thenearzone","Somewhere else",37.9778781,-122.2927379
"659","BSchulz33868165","San Carlos, CA",37.5071591,-122.2605222
"660","mycity_504","New Orleans/Houston",29.9365048,-90.0776554
"661","MrYuriKatsuki","Hasetsu JP/St. Petersburg RU",36.204824,138.252924
"662","Triplextensions","Korea",35.907757,127.766922
"663","CastroNayelie","Syracuse, NY",43.0481221,-76.1474244
"666","mcpastorpast","Gilbert, AZ",33.3528264,-111.789027
"667","LouisVEE_","New Jersey, USA",40.0583238,-74.4056612
"669","LovelyShem_","Connecticut, USA",41.6032207,-73.087749
"670","xQuickSlowDownx","Maryland, USA",39.0457549,-76.6412712
"672","mhervasg68","Las Palmas de Gran Canaria",28.1235459,-15.4362574
"673","GChutu","Choma,Zambia <U+0001F1FF><U+0001F1F2>",-16.8054223,26.9970153
"674","CarlLachman","Orange County, CA",33.7174708,-117.8311428
"675","proudmaraiss","West Hollywood, CA",34.0900091,-118.3617443
"680","_Joeylynne","Los Angeles, CA",34.0522342,-118.2436849
"681","xdxstinyx","VA",36.103255,-95.8716018
"683","ItsJustMariah_","London, England",51.5073509,-0.1277583
"684","AsHlEy__KiNg96","Coffeyville, KS",37.0373005,-95.6163665
"685","klara_sjo","Sweden",60.128161,18.643501
"687","armani_jole","Cleveland, OH",41.49932,-81.6943605
"688","alinthearchives","Georgia, USA",32.1656221,-82.9000751
"690","Winston_Truth","American Redoubt",40.850771,-73.944958
"692","quincy_staley","Midtown, Atlanta",33.783315,-84.3831166
"693","JasGeraghty","United Kingdom",55.378051,-3.435973
"695","betty_leighton","Oklahoma, USA",35.0077519,-97.092877
"696","BurgessKurt","Indiana",40.2671941,-86.1349019
"697","uknow_bellafant","Texas, USA",31.9685988,-99.9018131
"699","DolmanKirsty","Lichfield, England",52.681602,-1.831672
"700","SDWilsonWrites","Georgia, USA",32.1656221,-82.9000751
"701","BantzAnd","United Kingdom",55.378051,-3.435973
"702","sydnastey","Rocky Mount, VA",36.9976403,-79.8919774
"703","yungabbi","birmingham / mk",33.4173176,-86.6834437
"704","AndrewRei15","Portland, Oregon",45.5122308,-122.6587185
"706","thee_honorablex","Turks and Caicos Islands",21.694025,-71.797928
"707","steven24stewart","Corona, CA",33.8752935,-117.5664384
"708","leahann_sm","Jamaica",18.109581,-77.297508
"709","aldehaneii_","<U+062F><U+0648><U+0644><U+0629> <U+0627><U+0644><U+0643><U+0648><U+064A><U+062A>",29.31166,47.481766
"710","OBobbyj","Chicago, IL",41.8781136,-87.6297982
"711","itsdamilolaa","planet earth",41.909611,-87.771964
"712","MumfordJoy","Long Beach, CA",33.7700504,-118.1937395
"713","love_bender01","Pekin, IL",40.5675388,-89.640658
"714","Lamacc_","Chicago, IL",41.8781136,-87.6297982
"716","AphItalyBot","North Italy",41.87194,12.56738
"717","Yobe_Things"," Nigeria",9.081999,8.675277
"718","Samartix15","The Future",44.9393945,-93.2394493
"719","TranceTriton","Texas",31.9685988,-99.9018131
"720","haileyfab","Las Vegas, NV",36.1699412,-115.1398296
"721","x_bloodline","ohio",40.4172871,-82.907123
"722","SamiHyer","Ripon, CA",37.7394537,-121.1354141
"726","KikaoTheWolf","5th Dimension",40.146401,-88.276067
"727","bigsurswift","Earth, Universe",36.1568902,-95.9915346
"728","JHasselberger","Sandy Hook, CT  USA",41.4218208,-73.2833176
"731","importedmuslim","Houston, TX",29.7604267,-95.3698028
"733","Jonna_Shea","Edmond/Stillwater Oklahoma",35.6218697,-97.4832438
"736","umekLinks","Bonny, Nigeria",4.4142392,7.1898025
"740","muva614","Neptune ",47.6611901,-122.3140371
"741","rinduelle","90-ST.",40.7484367,-73.8765289
"742","Riles945","Mathis, TX",28.0944558,-97.8280543
"743","NerminKekic","Chicago, IL",41.8781136,-87.6297982
"744","GarethGordon","Everywhere",33.7589188,-84.3640829
"746","AlexisGarrett_","St Petersburg, FL",27.7676008,-82.6402915
"747","rileym_kiefer","North Carolina, USA",35.7595731,-79.0192997
"748","SkylarNoDiggins","Remote",43.0059455,-123.8925908
"749","bake718","Brooklyn, The World",40.6188134,-74.0021511
"750","___marieeejaeee","Oxford, AL",33.6142714,-85.8349648
"751","EEnderinWales","Penarth, Wales",51.438798,-3.173507
"753","yoitsvaleriee","MNL",14.5122739,121.016508
"754","SaintNurse","Oregon (Lost Californian)",41.94,-121.5052778
"755","GeekElite","Seattle, WA",47.6062095,-122.3320708
"756","_taymaraaaa","Wichita, KS",37.6871761,-97.330053
"758","misskatemaxwell","Raleigh, NC",35.7795897,-78.6381787
"759","Shawnie610","Chester, PA",39.849557,-75.3557457
"760","shivaani_sivam","Toronto, Ontario",43.653226,-79.3831843
"762","J_Riv19","Orland Hills, IL<U+27A1><U+FE0F> Mequon, Wi",41.5853107,-87.8431078
"764","noodleFNP","Sydney, New South Wales",-33.8688197,151.2092955
"765","__iBreakHearts","Columbia, SC",34.0007104,-81.0348144
"766","KikiWrites","The Cornfield, IL",41.209562,-88.6452885
"767","keitofeliciano","concepcion, tarlac",15.340141,120.6890055
"768","NewDay64671264","Nowhere",40.7317696,-73.9841161
"769","derea13","Des Moines, IA",41.5868353,-93.6249593
"770","randyrrworley","Houston, Texas",29.7604267,-95.3698028
"771","AshdioDS","Germany",51.165691,10.451526
"773","FasanMichael","Worldwide",36.249758,-95.266826
"774","LatezMW","san antonio",29.4241219,-98.4936282
"775","TylerViall","Battle Ground, WA",45.7806939,-122.5475467
"778","ft_Kill","Flagstaff, AZ",35.1982836,-111.651302
"779","tweic","they",44.1643152,-77.3847896
"780","DigitalxRequiem","Taunton, MA",41.900101,-71.0897674
"781","Prettyyy_Hustle","anderson IN",40.1053196,-85.6802541
"782","_SimplyTi","Boston, MA",42.3600825,-71.0588801
"783","BrianPMarion","Hamilton, NJ",40.2115109,-74.6796651
"786","Freshlammy","Lagos, Nigeria",6.5243793,3.3792057
"787","carolinethegeek","SEA (but DCA always)",47.4502499,-122.3088165
"788","ralphbogard","London",51.5073509,-0.1277583
"790","beardedandcigar","Byram, MS",32.1793163,-90.2453671
"791","yrnanana","alli",36.0505034,-95.7918982
"793","slicemitrov","Montréal, Québec",45.5016889,-73.567256
"794","drsamyeedds","Aliso Viejo, CA",33.5684605,-117.7262981
"795","Dr_Rosario24","Taguig, Manila PH",14.5176184,121.0508645
"796","dazzalingcarlaa","Washington, DC",38.9071923,-77.0368707
"797","authoranna","Moline ",41.5067003,-90.5151342
"798","matt_mollinedo","Rialto, CA",34.1064001,-117.3703235
"799","heybaldie","Houston, TX",29.7604267,-95.3698028
"803","TootThtThugga_","boo",36.04393,-95.885566
"804","Tonio_shhmun","Trinidad and Tobago",10.691803,-61.222503
"805","RaquelYasmin_","San Francisco ",37.7749295,-122.4194155
"807","Shilaliyah19","Old Trafford",53.4630589,-2.2913401
"809","sonicherosfan","the ol' 818 (SoCal)",34.9592083,-116.419389
"811","cuttingkindling","Auckland, New Zealand",-36.8484597,174.7633315
"812","TheOneAndOnlyEd","Los Angeles, CA",34.0522342,-118.2436849
"813","_lealuciano","Canada",56.130366,-106.346771
"817","elisest88634265","Georgia, USA",32.1656221,-82.9000751
"818","TheLotaChukwu","God's Eye",33.3437322,-84.5434511
"819","sunflowerseavey","cincinnati",39.1031182,-84.5120196
"820","Dru8376","Dallas, TX",32.7766642,-96.7969879
"821","eclecticinvest","Fullerton, CA",33.8703645,-117.9242123
"822","ChocolateThickT","Roanoke, VA",37.2709704,-79.9414266
"823","KokoroAkechi","around Seattle I guess",47.6048152,-122.3305677
"824","honoha86","Here",36.7435531,-95.9359977
"825","miggyxsantos","ust | letran | south",36.9941417,-95.6129003
"826","dougalgodfrey","Toronto",43.653226,-79.3831843
"827","LlVEBREATHE","17 | FL",27.6648274,-81.5157535
"828","butc_h","Houston, TX",29.7604267,-95.3698028
"829","tomar84","langley",38.9464996,-77.1588685
"830","Symone_99","Lafayette,AL",32.899776,-85.4011588
"831","aaliyahmahogani","Monroe, LA",32.5093109,-92.1193012
"833","butterfliesblue","pending",40.7453363,-73.9902096
"834","MegaMuto","Limerick, Ireland",52.6638367,-8.6267343
"835","MurfAD","Canada",56.130366,-106.346771
"836","michaelshizuro","Tokyo Japan",35.6894875,139.6917064
"837","gladglads","New Jersey",40.0583238,-74.4056612
"838","GrimmCookies","Middle Earth",33.6446621,-117.8370968
"839","60SecsToDeath","On Razor's Edge",33.078868,-96.8232144
"840","DRKMATR420","Edmonton",53.544389,-113.4909267
"841","arcsno_","hell ",42.43472,-83.985
"842","FOMI_US","New York, NY",40.7127753,-74.0059728
"845","BintBana_","London",51.5073509,-0.1277583
"848","veroicone","Jacksonville, FL",30.3321838,-81.655651
"850","theone_cyn","Nan Ruelle la",34.0522342,-118.2436849
"851","harmonylollipop","Shinjuku-ku, Tokyo",35.6938401,139.7035494
"854","briankenneth14","Olongapo City, Central Luzon",14.8386303,120.2842023
"855","2inthehead","French Polynesia",-17.679742,-149.406843
"857","Formalghost","Antarctica",-82.862752,135
"858","JoshuapBoston1","Harrisburg, NE",41.5563636,-103.7385563
"859","NaeGWALA","chicago",41.8781136,-87.6297982
"860","18homosapien","Republic of the Philippines",12.879721,121.774017
"861","david_epperson","Columbus, IN",39.2014404,-85.9213796
"862","tay_vee_","Bahamas",25.03428,-77.39628
"863","JoanneSpruceC21","Vernon, British Columbia",50.2670137,-119.2720107
"864","emmanuel__143","Brownsville, TX",25.9017472,-97.4974838
"865","_chellybby","Atlanta, GA",33.7489954,-84.3879824
"866","claudiabeth","Chevy Chase, MD",38.9692771,-77.0788667
"868","ANNAvPB","London, England",51.5073509,-0.1277583
"869","TheComic_Dude","Indiana, USA",40.2671941,-86.1349019
"870","ephxmeride_","Nice",39.1232253,-122.848327
"871","krstnvsqz","Davao Region, Republic of the",7.3041622,126.0893406
"873","thebeatsalive","Seattle, WA",47.6062095,-122.3320708
"874","__iamyk__","Kuala Lumpur, Malaysia",3.139003,101.686855
"875","charitykristenn","nashville ",36.1626638,-86.7816016
"878","ZazelYT","United Kingdom",55.378051,-3.435973
"880","ludachristyyy","256",38.236951,-122.641717
"881","BESportSheet","Murray, KY",36.6103334,-88.314761
"882","JordanMieko","boston",42.3600825,-71.0588801
"883","meowth","A galaxy far, far away",28.385233,-81.563874
"884","DavidCvstaneda","Not David. ND.",40.4148901,-104.9901324
"885","yolawnder","idk",36.3704479,-94.1049312
"886","cyberspork","Boston, MA",42.3600825,-71.0588801
"887","dlwlrmaf","South Chungcheong Province",36.5184,126.8
"888","IbuprofenUK","UK",55.378051,-3.435973
"889","andyswist","NJ-NYC",40.774851,-74.0385114
"890","will_cliff_","VSU ",37.2384613,-77.4198721
"891","_AllDaii","My own lane",33.0465019,-96.858026
"892","Dopeynightlife1","Greensboro, NC",36.0726354,-79.7919754
"893","latyazsabre","Georgia, USA",32.1656221,-82.9000751
"894","dylanjhebert12","The Boot",36.108767,-95.905547
"898","_R_e_c_c_a_","Italy",41.87194,12.56738
"900","_YoItsKakess","Greenville, Tx <U+2661> ( :",33.1384488,-96.1108066
"901","finstergrrrl","Denver, CO",39.7392358,-104.990251
"902","CypriumNews","Cyprus",35.126413,33.429859
"904","Jmichaeltucker2","West Highland, Denver",39.7638219,-105.0411298
"905","Marco119Extendo","N. Miami <U+2708><U+FE0F>Atlanta ",25.7616798,-80.1917902
"906","Peg_leg_Pete","North of Seattle",47.7170204,-122.3009337
"907","Africa_Revolt","jos city",9.8965273,8.8583309
"908","omozay","London, England",51.5073509,-0.1277583
"910","SophHighamxx","Cardiff, Wales",51.481581,-3.17909
"911","Lovee_Krystalin","San Antonio <U+2708><U+FE0F> Tally <U+0001F34A>",29.4241219,-98.4936282
"912","kcchiefscooper","Iowa, USA",41.8780025,-93.097702
"913","Luvv_Dreaaa","In space",34.0431514,-118.2548126
"914","kidyusuke","South Carolina, USA",33.836081,-81.1637245
"915","EricaLeighWhite","Charlotte, NC",35.2270869,-80.8431267
"917","MHeartz97","Australia",-25.274398,133.775136
"918","Palesa_Njoro","Cape Town, South Africa",-33.9248685,18.4240553
"919","honeyandsmart","Arlington, TX",32.735687,-97.1080656
"920","NusilUSA","San Francisco / CDMX",19.434211,-99.1449614
"922","arielklontz","Nashville, TN",36.1626638,-86.7816016
"923","g_blackheartt","Kuwait",29.31166,47.481766
"924","SuzyQsea","Earth",37.2321077,-95.7243335
"925","nandarent","Arizona/California",34.7171877,-114.4878314
"926","EHRGEIZCOSPLAY","Canada / Hyrule",56.130366,-106.346771
"927","VanessaTheTol","Look up",35.100408,-82.417121
"928","turnbob73","Redlands, CA",34.0555693,-117.1825381
"929","DameMaggieHodge","Nirvana",36.147481,-95.942129
"930","thugggah","Dubai, United Arab Emirates",25.2048493,55.2707828
"931","8ylberina","Another Planet",39.94228,-75.155855
"933","jezzebelle277","everywhere",33.7589188,-84.3640829
"935","dngmarie","JDAJ",33.5191664,-90.1819498
"940","MikaelaN__","New York, NY",40.7127753,-74.0059728
"941","tosephi","Ontario, Canada",51.253775,-85.323214
"942","halloweenchick","Kenmore, NY",42.9658907,-78.870036
"943","RubberFistFight","Australia",-25.274398,133.775136
"944","Strangeland_Elf","Ithilien",40.6216082,-74.72214
"945","LovelyLilifer","Nebraska, USA",41.4925374,-99.9018131
"946","hereisjake","California, USA",36.778261,-119.4179324
"947","falattar22","Hessen, Germany",50.6520515,9.1624376
"948","copperbird7","Valley of the Sun",33.4483771,-112.0740373
"949","pinkstarburst21","727",36.1659924,-95.9041025
"950","denissemoreno29","Houston, TX",29.7604267,-95.3698028
"951","wesleywhite626","Sandy, UT",40.5649781,-111.8389726
"953","BaggJames","birmingham uk",52.486243,-1.890401
"955","TASTElikeKYNdy","ODU",36.8853217,-76.3058786
"956","jowharahhh","New Jersey, ",40.0583238,-74.4056612
"957","MajorieLaryea","Greater Accra, Ghana",5.8142836,0.0746767
"958","Kandice_Tweets","MSU <U+0001F985><U+2764><U+FE0F>",42.701848,-84.4821719
"959","ShadowDusk94","Chicago, IL",41.8781136,-87.6297982
"961","jessnutt4ll","United Kingdom",55.378051,-3.435973
"963","jsreinecker","Edson, KS",39.3382284,-101.5464127
"964","JessicaRunion2","Ripley, WV",38.8186957,-81.7106851
"965","DontForgetTon","Nassau <U+0001F1E7><U+0001F1F8>",25.0479835,-77.355413
"966","velveteins","fl | callisto | 1231",27.6648274,-81.5157535
"970","StefanieFortson","Georgia, USA",32.1656221,-82.9000751
"971","bwspastudios","Pocono Mountains",41.0700078,-75.4344727
"972","VignoeTyler15","bolivar mo",37.6144838,-93.4104749
"973","dancinate7","TOKYO",35.6894875,139.6917064
"975","_KendrickH_","No Days Off TX",31.9685988,-99.9018131
"976","ConcussionCornr","New York, NY",40.7127753,-74.0059728
"977","1Rylic","Neptune, CA",37.8087841,-122.2517734
"978","DaveBngDave","Arizona, USA",34.0489281,-111.0937311
"979","imcharissamae","Cebu, Philippines",10.607936,123.8857747
"980","Saroon97","Kuwait",29.31166,47.481766
"981","CoffeeIdk","htx",29.7552928,-95.3553688
"982","RedRoseGoth","Scotland, United Kingdom",56.4906712,-4.2026458
"984","Saaish_","Nigeria",9.081999,8.675277
"986","DinkyYFE","Peoria, IL ",40.6936488,-89.5889864
"987","Fizzy_EFC","Liverpool, England",53.4083714,-2.9915726
"988","jeeeyduuuh","Puerto Princesa City, Palawan",9.9672163,118.78551
"989","DiabolicFN","Massachusetts, USA",42.4072107,-71.3824374
"990","Fabiolucv","São Paulo",-23.5505199,-46.6333094
"991","xBBx","New Jersey, USA",40.0583238,-74.4056612
"992","seejessiedraw","WHOOP Headquarters",42.344638,-71.099117
"993","maadiisssun_","Cardiff, Wales",51.481581,-3.17909
"994","mslpitt","Texas, USA",31.9685988,-99.9018131
"995","pussypennies","beyonce",25.8210583,-80.2323876
"996","HazelEyedDemon","Wonderland",43.8430176,-79.5394625
"997","ViecBuonBan","Ho Chi Minh City, Viet Nam",10.8230989,106.6296638
"998","Eldalleth","Oklahoma City, OK",35.4675602,-97.5164276
"1000","alextlira","Denver, CO",39.7392358,-104.990251
"1001","LadyKing_4","Brooklyn, NY",40.6781784,-73.9441579
"1002","Hummus_hopes","seokjin's left nostril, london",51.5073509,-0.1277583
"1003","Kali_Dominic","NOLA",29.9510658,-90.0715323
"1009","claybar57","Seattle, Wa.",47.6062095,-122.3320708
"1010","official_kristy","Waterloo Iowa",42.492786,-92.3425775
"1011","Coach_Lueck","Aberdeen, SD",45.4646985,-98.4864829
"1012","MJRonRadio","Philadelphia/Phoenix/Worldwide",39.9525839,-75.1652215
"1015","jeffdeguia_","Los Angeles, CA",34.0522342,-118.2436849
"1017","Tglizzy19","Chicago, IL",41.8781136,-87.6297982
"1018","TravBtalkinSHIT","Bay Area, Ca",37.8271784,-122.2913078
"1019","drmchenrylee","Edna, Tx",28.9785947,-96.6460877
"1021","drowsypains","sarah | she/her | 20 | ireland",53.1423672,-7.6920536
"1022","harrylegend33","603 Seacoast",43.0646603,-70.7861558
"1023","PaulCRoberto","Madisonville, KY",37.3281005,-87.4988882
"1024","hyggeJeonie","Hi hello !!",40.6497284,-73.5859221
"1025","teemcee","• DTW <U+2708><U+FE0F> PHX <U+2708><U+FE0F> SAN <U+2708><U+FE0F> LAS •",42.2161722,-83.3553842
"1026","lukeyyypukeyyyo","Danmark",56.26392,9.501785
"1027","IDKNANMOLLABISH","London, England",51.5073509,-0.1277583
"1029","_xoxoderie","St.Vincent.",13.2509747,-61.1863473
"1032","GomathiRj","Singapore",1.352083,103.819836
"1033","klttenyuta","g&g|kunky|VDT",37.418191,-95.6818343
"1034","khmapes1","Pennsylvania, USA",41.2033216,-77.1945247
"1035","Janiyis_","Rhode Island, USA",41.5800945,-71.4774291
"1037","beccasarahx","Carlisle,UK",54.892473,-2.932931
"1038","gayh0rney","Los Angeles, CA",34.0522342,-118.2436849
"1039","abifacee","Minnesota, USA",46.729553,-94.6858998
"1042","staceyhipple","Arcadia",34.1397292,-118.0353449
"1044","iiamneneee","$$$$$$ ON MY MIND",34.1778147,-94.7847554
"1045","ReJobOsaka","<U+5927><U+962A> <U+5927><U+962A><U+5E02>",34.6937378,135.5021651
"1047","PCatstronaut","Pittsburgh, PA, USA",40.4406248,-79.9958864
"1048","EricaLikayyyy","West Pensacola, FL",30.4265866,-87.2796948
"1049","chaengfs","nlsc",40.479688,-111.904763
"1050","HatashHyrunashi","California, USA",36.778261,-119.4179324
"1052","Chinitaa_Iris","EPTX",31.7502053,-106.3001242
"1053","yvns__","Barbados<U+0001F1E7><U+0001F1E7> // <U+0001F4CD><U+0001F1EF><U+0001F1F2><U+0001F489>",13.193887,-59.543198
"1054","rawyld","New South Wales, Australia",-31.2532183,146.921099
"1055","GetErDoneRTCO","Colorado",39.5500507,-105.7820674
"1056","marvinrelente","Manila",14.5995124,120.9842195
"1057","RealKtModiga","Johannesburg, South Africa",-26.2041028,28.0473051
"1058","jonblatho","Norman, OK",35.2225668,-97.4394777
"1059","RA_Saint6","Garden Grove, CA",33.7742692,-117.9379952
"1060","ateotu","Toronto, Canada",43.653226,-79.3831843
"1061","eightfiftty","850 <U+0001F308>",38.9208122,-120.007089
"1062","SputnikNewsUS","Washington, DC",38.9071923,-77.0368707
"1063","Araya_AFrika","Accra, Ghana",5.6037168,-0.1869644
"1064","SaysEdwina","Living In the ""D""",42.331427,-83.0457538
"1065","t4kar_50","<U+062D><U+0641><U+0631> <U+0627><U+0644><U+0628><U+0627><U+0637><U+0646>, <U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0629>",28.3595215,45.9420118
"1066","cstanoeltn","Davao City",7.190708,125.455341
"1067","squaremeat","Montréal, Québec",45.5016889,-73.567256
"1070","xochitlsky","Atlanta",33.7489954,-84.3879824
"1071","OmarDeanII","Dirty South. ",33.9649304,-118.2255295
"1072","superoeo","Bmore",39.2903848,-76.6121893
"1073","deymdeyn","Goner",35.119727,-89.990425
"1074","JamieBeaman","New York City",40.7127753,-74.0059728
"1078","mikeylikesNYR","New Jersey, USA",40.0583238,-74.4056612
"1079","MoonFlower_FG","Chicago, IL",41.8781136,-87.6297982
"1080","kailuhmarieee","Centreville, VA",38.8403909,-77.4288769
"1083","jooniedew","California, USA",36.778261,-119.4179324
"1085","503spooktown","Henderson, NV",36.0395247,-114.9817213
"1088","bunnyhentman","Brooklyn",40.6781784,-73.9441579
"1089","KatieKimNBC","Chicago, IL",41.8781136,-87.6297982
"1090","jayybiirrd","Portland, OR",45.5122308,-122.6587185
"1093","gisellelune","Los Angeles, CA",34.0522342,-118.2436849
"1094","nwanigbo","Scandinavian ",62.2786475,12.3401709
"1095","Chenita91","Tx",31.9685988,-99.9018131
"1096","GamerBabeTravel","Santa Rosa, CA",38.440429,-122.7140548
"1097","AngeliqueMayer","San Francisco",37.7749295,-122.4194155
"1098","i_martin1","Greensboro, NC",36.0726354,-79.7919754
"1099","zoooooooooool","ny c",40.7127753,-74.0059728
"1100","VillagerEditor1","The Woodlands, Texas",30.1658207,-95.4612625
"1102","WMawbelleo","Surrounded by chairs",36.059484,-95.851834
"1103","DrRayND","Sacramento, CA",38.5815719,-121.4943996
"1104","Galaxie_Radio","Wattrelos",50.701174,3.215007
"1105","RealMichaelCote","Nowhere,USA",35.1592256,-98.4422802
"1106","starclusterr","Memphis 10",35.0537716,-90.0215115
"1108","jayyfyb","Charlotte, NC",35.2270869,-80.8431267
"1109","xMarcHenry","the 7 seas",47.3272987,-122.5798707
"1110","JosepxhKeller","California, USA",36.778261,-119.4179324
"1111","RafeefGhonaimat","Salt,Jordan",32.0366011,35.7288398
"1112","2jay2function","bucks co",40.4107964,-75.2479061
"1113","ahwrightden","Jamaica",18.109581,-77.297508
"1114","vampireskoolgrl","Flagstaff, AZ",35.1982836,-111.651302
"1115","RyeLind","Georgia, USA",32.1656221,-82.9000751
"1116","geemultani24","Los Angeles ",34.0522342,-118.2436849
"1117","PersiaKaty","In Dreamland, Denmark <U+0001F1E9><U+0001F1F0>",56.26392,9.501785
"1118","PreppyPox","Spanish Town, JA",18.0193171,-76.9758274
"1119","FLCENES","L.I.N.Y.",40.8793846,-73.404998
"1120","esthergbenz","London",51.5073509,-0.1277583
"1121","DestWest99","TEXAS<U+2708><U+FE0F> LOST",31.9685988,-99.9018131
"1122","kimlofxx","under the stars",32.7505964,-117.1716797
"1124","flormattel","South American ™",-8.783195,-55.491477
"1125","luunaanori","can I go back to Japan already",36.204824,138.252924
"1126","louiseross56","Scotland, United Kingdom",56.4906712,-4.2026458
"1127","ItianaBlanco","Baltimore, MD",39.2903848,-76.6121893
"1128","sarahvtompkins","Valencia, California",34.456151,-118.5713823
"1129","forest_fai","Toronto",43.653226,-79.3831843
"1130","TheMicaiahOJ","Lagos, Nigeria",6.5243793,3.3792057
"1131","morganhumblex","Basingstoke, England",51.26654,-1.0923964
"1132","tyeshabruh","Chicago, IL",41.8781136,-87.6297982
"1134","scudo98","Astroworld",29.6774067,-95.4075459
"1135","nadaelfarmawy","Egypt",26.820553,30.802498
"1136","OilersAlbMom","St., Albert, Alberta",53.6304753,-113.625642
"1137","k__antwanette","Ypsi by way of FLINT ",42.2411499,-83.6129939
"1138","michele_tripple","Dallas, TX",32.7766642,-96.7969879
"1139","odeorainisms","Laboratory. ",37.2246359,-95.7162525
"1140","TaylorrHawkinss","NJ <U+2661>",40.0583238,-74.4056612
"1141","arthriticeq","Enfield, NH",43.640644,-72.143983
"1142","Sw33t_Spot","Pittsburgh, PA",40.4406248,-79.9958864
"1143","Project7","Orange County, CA",33.7174708,-117.8311428
"1144","CrweWorld","Las Vegas, NV",36.1699412,-115.1398296
"1145","endlexxkian","United Kingdom",55.378051,-3.435973
"1146","jmmagicjack","Canada",56.130366,-106.346771
"1147","NotSoSilentMajo","DMV",37.2266829,-95.716216
"1148","Ezzy_Ea","Montréal, Québec",45.5016889,-73.567256
"1149","N3llyN3lly","Trinidad and Tobago",10.691803,-61.222503
"1151","shittraceysays3","Dubbo, New South Wales",-32.2315018,148.6329645
"1155","scraigwhytock","Ontario, Canada",51.253775,-85.323214
"1156","DamianEudy","Albuquerque, NM",35.0843859,-106.650422
"1157","albinoallihater","Karachi, Pakistan",24.8607343,67.0011364
