"","screenName","location","latitude","longitude"
"482","CasoPaloma","Moscow, ID",46.7323875,-117.000165
"483","Selleman","B<U+0001F48B>nn, Nordrhein-Westfalen",51.4332367,7.6615938
"484","MYKIDSDOCTOR","GEORGIA",32.1656221,-82.9000751
"485","GioElCogo","Friuli",46.2259177,13.1033646
"487","LondonDrugs","Richmond, BC",49.1665898,-123.133569
"489","ORLXalapa","Xalapa, Veracruz",19.5437751,-96.9101806
"490","ChickeringJr","Harlem, NYC",40.8115504,-73.9464769
"491","AndreynaGallo","Venezuela",6.42375,-66.58973
"492","carlopagliani","Reggio nell'Emilia",44.6989932,10.6296859
"493","889Noticias","Ciudad de México",19.4326077,-99.133208
"495","chynsukies","hareli: 080714 <U+2661> / @wonhized <U+2661>",33.1524273,-96.8677895
"496","TheOnlyNiaNaomi","Virginia, USA",37.4315734,-78.6568942
"497","Jorge_Luna01","Saltillo, Coahuila. México ",25.4383234,-100.973678
"498","shcherbatskayas","hell",42.43472,-83.985
"499","elbotiquinmx","Mexico",23.634501,-102.552784
"500","Deloused869","The Milky Way",34.0550364,-118.3903292
"501","Salud_CZ4","Manabí - Santo Domingo",-1.0543434,-80.452644
"503","heatherswifty","Ithaca, New York",42.4439614,-76.5018807
"504","AlePinni","Italy",41.87194,12.56738
"506","mogbolarhan","Lagos, Nigeria",6.5243793,3.3792057
"508","AZannaman","Austria",47.516231,14.550072
"509","CMHCommunity","Astoria, OR",46.1878841,-123.8312534
"510","DiisMtz","Toronto",43.653226,-79.3831843
"511","JoeSkurz_KMOT","Minot, ND",48.2329668,-101.2922906
"512","Siete24mx","México",23.634501,-102.552784
"513","freecycleamanda","London, UK",51.5073509,-0.1277583
"514","emanuelmendoza1","CDMX",19.4326077,-99.133208
"515","libertylives277","California, USA",36.778261,-119.4179324
"516","_UmbraWitch","Rovato, Lombardia",45.5306402,10.0171485
"517","iPractitioner","Portland, ME",43.6590993,-70.2568189
"518","gabyrojasor","México, D.F. ",19.4326077,-99.133208
"519","TelemarNoticias","Campeche Tel: 9818114701",19.8301251,-90.5349087
"520","noticiascanal10","Cancún Centro, Benito Juárez",21.161908,-86.8515279
"521","KaneCoHealth","Aurora, Illinois",41.7605849,-88.3200715
"522","Tucanal10","Cancún Quintana Roo",21.161908,-86.8515279
"524","CheekyRaveness","Birdlandia, Iowa.",41.8780025,-93.097702
"525","IsItTJ","WA",47.7510741,-120.7401385
"526","MinnieSkeptic","Minneapolis, MN",44.977753,-93.2650108
"527","AkWeeklyNews","New Zealand",-40.900557,174.885971
"528","Prokrastinateu1","Hansaplatz",53.5544675,10.0115752
"529","Spanishcountry","Eaubonne, 95, France",48.992128,2.2779189
"530","MyHealthyTours","Venezuela",6.42375,-66.58973
"531","grupomanos","Venezuela",6.42375,-66.58973
"532","selodicitu","Milano, Lombardia",45.4642035,9.189982
"533","NicoleFalconM","Querétaro Arteaga, México",20.5888184,-100.3898876
"534","repordigital","Mexico DF",19.4326077,-99.133208
"535","EFEMexico","Mexico",23.634501,-102.552784
"536","Gino25482757","Veneto, Italy",45.4414662,12.3152595
"537","aelledesign","Ostuni, Apulia",40.7295235,17.5779979
"538","leslierachelle","Portland, OR",45.5122308,-122.6587185
"539","liveunict","Catania",37.5078772,15.0830304
"540","barrera_gonza","CdMX",19.4326077,-99.133208
"541","letteratur_arte","Roma",36.0766378,-95.9036356
"542","suzie_x15","New York, USA",40.7127753,-74.0059728
"543","SoResearchNews","Ala., Md., N.C., Ga.,Texas",35.7595731,-79.0192997
"544","AUndici","Rome",41.9027835,12.4963655
"545","DrBGellin","Washington, DC",38.9071923,-77.0368707
"547","EarlyReport","Chicago",41.8781136,-87.6297982
"548","elreportero","Mexico",23.634501,-102.552784
"549","PURECompRx","Myrtle Beach, SC",33.6890603,-78.8866943
"550","Fhumura","Rwanda",-1.940278,29.873888
"551","forosdesalud","Mexico",23.634501,-102.552784
"552","FConfiablesNews","Global",37.0329949,-95.6400855
"553","bichoscientist","México",23.634501,-102.552784
"554","KFYRTV","Bismarck, North Dakota",46.8083268,-100.7837392
"555","aaronomas","Mexicali, Baja California",32.6245389,-115.4522623
"556","bakalice","Italy",41.87194,12.56738
"557","nolwazi365","Johannesburg, South Africa",-26.2041028,28.0473051
"558","ConcentradoNoti","Colima, México",19.1222634,-104.0072348
"559","Carmen_Hern","Mexico City",19.4326077,-99.133208
"560","lj_tan","Chicago, IL",41.8781136,-87.6297982
"561","PokzBo","Tlalpan, Distrito Federal",19.2790911,-99.2114234
"562","davideb1968","Bologna, Emilia Romagna",44.494887,11.3426162
"563","CPDENP","Soledad de Graciano Sánchez",22.1807042,-100.9417767
"564","Paradox_GameNet","Planet Earth",41.909611,-87.771964
"565","censia_salud","Ciudad de México",19.4326077,-99.133208
"566","LiderQR","Mexico",23.634501,-102.552784
"567","doctormacias","Leon, Mexico",21.1250077,-101.6859605
"568","SanofiUS","Bridgewater, NJ",40.5939636,-74.6049061
"569","jachedeleo","Foggia, Puglia",41.4621984,15.5446302
"570","Linds_E_Parker","Sioux City, Iowa",42.4963416,-96.4049408
"571","sumedico","México D.F.",19.4326077,-99.133208
"572","OSUEMEdu","Columbus, OH",39.9611755,-82.9987942
"573","nickwohlge","Memphis, TN",35.1495343,-90.0489801
"574","AleRodriguez5","Paris, France",48.856614,2.3522219
"575","FVilardo1979","Calabria, Italia",39.3087714,16.3463791
"576","MLHealthUnit","London and Middlesex County",42.9849233,-81.2452768
"577","nottinghilI","Milano",39.0825197,-94.5823061
"578","punkt_emm","Um die Ecke",46.8904992,7.4971122
"579","AgentFoo","Wankendorf, Deutschland",54.1126444,10.207897
"580","Stefano0323","Milano, Lombardia",45.4642035,9.189982
"581","apemke","Florida, USA",27.6648274,-81.5157535
"582","killa_kalle","Rostock",54.0924406,12.0991466
"583","ioio57134098","Italia",41.87194,12.56738
"584","JulioCesar_Ruiz","PERÚ",-9.189967,-75.015152
"586","RJtheFireDog","LA and New York City",40.7762676,-73.977617
"587","mathematista","Memphis, TN",35.1495343,-90.0489801
"588","RossJonesUK","Portishead, Bristol",51.485155,-2.767948
"589","TheInfluenzers","Washington, DC",38.9071923,-77.0368707
"590","sabinvaccine","Washington, DC",38.9071923,-77.0368707
"591","Fundacao_Gratas","São Luís-MA/Toronto-ON",-2.5391099,-44.2829046
"592","AAAHande","Istanbul",41.0082376,28.9783589
"594","Fraserhealth","Surrey, British Columbia",49.1913466,-122.8490125
"595","AlrightNowHQ","Across the Universe",34.0126379,-118.495155
"596","hesvnlight_","Los Angeles, CA",34.0522342,-118.2436849
"597","thesoul77","National City, CA.",32.6781085,-117.0991967
"598","w0rstchick","20.06.2014 München ",48.1351253,11.5819805
"599","SeemaJJIC","New York, New Jersey",40.7878788,-74.0143064
"600","WCSNewsroom","Global",37.0329949,-95.6400855
"601","MoioIsabella","Milano... O quasi ",45.4642035,9.189982
"602","mercola","Chicago, IL",41.8781136,-87.6297982
"603","ElDespertarQRoo","Quintana Roo, México",19.1817393,-88.4791376
"604","Alexanderspie","City of Glass & Degrassi High",36.1569627,-95.9751989
"605","cbnamazonia","Brasil",-14.235004,-51.92528
"606","Itz_Realone","Planet Earth",41.909611,-87.771964
"607","cuoredivetro_","Mangiando pizza.",40.8083904,-74.4632691
"608","PawsU","Central Wisconsin",44.784201,-89.67268
"610","ArefaSeleho","Johannesburg",-26.2041028,28.0473051
"611","AmeshAA","Pittsburgh, Baltimore, NYC",39.2903848,-76.6121893
"613","Jess_DiPalma","north tonawanda",43.038668,-78.8642033
"614","TSystem","Dallas, Texas",32.7766642,-96.7969879
"615","salliegoetsch","Oakley, CA (California Delta)",38.0062966,-121.7525413
"617","portalzacarias","Manaus (AM) - Brasil",-3.1190275,-60.0217314
"618","louriosp","Mexico",23.634501,-102.552784
"619","classicsoundrad","Los Mochis, Sinaloa. MÉXICO.",25.7904657,-108.985882
"620","fynralyl","DFW area",32.7078751,-96.9209135
"621","psynister","Waxahachie, Texas",32.3865312,-96.8483311
"622","arynpeters","Decatur, IL",39.8403147,-88.9548001
"623","CiudadTV212","Miguel Hidalgo",19.4306575,-99.2083953
"624","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196
"625","beasonsaver","Grand Blanc, MI",42.9275277,-83.6299518
"626","rosalesarballo","Culiacán, Sinaloa",24.8090649,-107.3940117
"627","EsqJeanne","Boca Raton, FL",26.3683064,-80.1289321
"628","TlalpanAl","Tlalpan, Distrito Federal",19.2790911,-99.2114234
"629","GilbertoMoretti","Antica Rampa Libreria Caffè",45.0944513,11.4897909
"630","kporterEHS","Huntington Beach, CA",33.6594835,-117.9988026
"631","AgroMonarca1","Zapopan, Jalisco",20.6719563,-103.416501
"632","aimar17582","Genova, Liguria <U+2693>",44.4056499,8.946256
"633","nicolaferrini","Roma",36.0766378,-95.9036356
"634","WhiteLionMXX","Mexico City",19.4326077,-99.133208
"635","denissechaconn","Portland, OR",45.5122308,-122.6587185
"636","MeganoticiasTEP","Tepic, Nayarit",21.5041651,-104.8945887
"637","ImmunizeCOKids","Colorado",39.5500507,-105.7820674
"639","VanariaDomenico","Catania, Sicily",37.5078772,15.0830304
"640","AwzRocks","Neosho, MO",36.8689554,-94.367996
"641","zitella_anna","milano,italy",45.4642035,9.189982
"642","QuirinoOC","Culiacán, Sinaloa",24.8090649,-107.3940117
"644","demitrariel","Kokomo",40.486427,-86.1336033
"645","ScroochMagooch","Valparaiso, IN",41.4730948,-87.0611412
"646","bcbssc","South Carolina, USA",33.836081,-81.1637245
"647","SITEURJAL","Guadalajara, Jalisco",20.6596988,-103.3496092
"648","TheWCS","Worldwide",36.249758,-95.266826
"649","HVWilliamsburg","Lincoln, NE",40.813616,-96.7025955
"650","Tiger_Medical","Irvington, NJ",40.7263249,-74.2286435
"651","AntonioHau6","Tepic, Nayarit",21.5041651,-104.8945887
"652","MANA_Clinics","Northwest Arkansas",36.0148605,-94.2333355
"654","rcmedellin","Monterrey, México.",25.6866142,-100.3161126
"655","ssaslp","San Luis Potosí",22.1564699,-100.9855409
"656","hannahmartinn","Ottawa, Ontario",45.4215296,-75.6971931
"658","LaskuNikolin","Novara, Piemonte",45.44693,8.6221612
"659","ItzelElizalde4","Mexico",23.634501,-102.552784
"660","UNIBECR","San José, Costa Rica",9.9280694,-84.0907246
"661","CARLOSARRE12","culiacan sinaloa",24.8090649,-107.3940117
"663","TabataNM","Naucalpan de Juárez, México",19.4630841,-99.245302
"664","SecEducacionJal","Jalisco",20.6595382,-103.3494376
"665","MiryanaBarbieri","Varese",45.8205989,8.8250576
"666","finding_naema","Kenya",-0.023559,37.906193
"667","Smcd613","Buffalo, NY",42.8864468,-78.8783689
"668","AlfaDiarioMx","Toluca, México",19.2826098,-99.6556653
"669","LucaFranzon","Ferrara",40.7190764,-73.9970864
"670","Ariiannatedesco","Lyon, France",45.764043,4.835659
"671","CTPharmacists","Rocky Hill, CT",41.6572525,-72.6655757
"672","VolkerL5","Würzburg, Germany",49.7913044,9.9533548
"674","madejaaaa","Urbandale, IA",41.6266555,-93.7121656
"675","CCPetEmporium","1553 KING ST ST. JACOBS ON ",43.545907,-80.5530031
"676","NauticalMiles33","Michigan",44.3148443,-85.6023643
"677","TheBookNerdess9","London, England",51.5073509,-0.1277583
"679","EspejoRevista","Culiacán, Sinaloa, México.",24.8090649,-107.3940117
"680","steveathanas","Massachusetts, USA",42.4072107,-71.3824374
"681","jenmariewallace","Chicago, IL",41.8781136,-87.6297982
"682","experientiaante","Napoli, Mediterraneo",40.8410462,14.250598
"683","DarthMother2000","Polska",51.919438,19.145136
"684","SeguroPopularHg","Hidalgo, México",20.0910963,-98.7623874
"685","ImmunizedotCa","Canada",56.130366,-106.346771
"686","SE_Mamelund","Skedsmo, Norge",59.9929184,11.0421988
"687","Expression_Hgo","México",23.634501,-102.552784
"688","iAppleMustache","Lalalaland",26.3496347,-80.2289571
"689","RandoxClinical","UK",55.378051,-3.435973
"690","quierotvags","Aguascalientes",21.8852562,-102.2915677
"691","LaneRMC","Zachary, LA",30.6485191,-91.1564961
"692","KPkiddoc","Vacaville, CA",38.3565773,-121.9877444
"693","microRNApro","Northern Georgia",33.5561144,-84.2645382
"694","immi_ruah70","Verona",45.4383842,10.9916215
"695","ujszo","Pozsony",48.1485965,17.1077478
"696","rilakkumarrr","Plano, TX",33.0198431,-96.6988856
"697","MedicineHatNews","Medicine Hat, AB, Canada",50.0405486,-110.6764257
"698","OtherVaccines","New South Wales, Australia",-31.2532183,146.921099
"699","Ben_Kaplan","New York, NY",40.7127753,-74.0059728
"700","aetiology","Kent, Ohio",41.1536674,-81.3578859
"701","marieAn72486017","Louisiana, USA",30.9842977,-91.9623327
"702","7emma1","Blanchester, OH",39.2931174,-83.9888205
"703","debg7089","Nebraska",41.4925374,-99.9018131
"705","Anapatf","Samborondon",-1.9606263,-79.727151
"706","leftarmisme","The Red Room",38.9843281,-94.6709557
"707","sarah_martin_19","Knoxville, IA",41.320343,-93.09967
"708","Medimobile1","Australia",-25.274398,133.775136
"709","scoby1978","Ireland",53.1423672,-7.6920536
"710","RadioRebelWeb","roma",36.0766378,-95.9036356
"711","k_mbethe","South Africa",-30.559482,22.937506
"712","angelnolimits","Italy",41.87194,12.56738
"714","NeumologiaPeru","Instituto Neumología Peruana",-12.101227,-76.970986
"715","SophApe","Berks County, PA, USA",40.3451566,-75.9927652
"716","artofperson","South Florida",27.6648274,-81.5157535
"717","AllyGarbs","Nova Scotia",44.6819866,-63.744311
"718","NdTijuana","Tijuana, Baja California",32.5149469,-117.0382471
"719","Salud_CZ6","Ecuador",-1.831239,-78.183406
"720","HHCCAzogues","Azogues, Ecuador",-2.7409471,-78.8488227
"721","tfx47","My Space",40.7070471,-73.9334713
"722","AshleyHommerTV","Wausau, WI",44.9591352,-89.6301221
"723","allypeterswaow","Wausau, WI",44.9591352,-89.6301221
"724","titaredondel","Guaynabo, Puerto Rico",18.3615548,-66.1110682
"725","EccentricFlower","Greater Bostonia",42.3591393,-71.0544889
"727","detaeiled","oop",43.9147995,-80.122931
"728","DrJenChen4kids","San Diego, CA",32.715738,-117.1610838
"729","kreest_uh","Philadelphia, PA",39.9525839,-75.1652215
"730","Flashgordonv","Rural New Zealand",-41.2877674,174.775666
"731","Maggie73448062","Victoria, Australia melbourne",-37.8136276,144.9630576
"733","vincealbi84","Basilicata, Italy",40.6430766,15.9699878
"734","VirologyComics","Matera <U+0001F1EE><U+0001F1F9><U+0001F501><U+0001F1E7><U+0001F1EA> Brussels ",40.666379,16.6043199
"735","ssduwu","stay kingdom",38.9434574,-91.9356985
"736","itsmepaaty","México | Dublín <U+0001F4CD>",23.634501,-102.552784
"737","ooscarroman","san nicolas de los garza N.L",25.7493469,-100.2868973
"738","garethpretty","Whyteleafe, Surrey, UK",51.3017577,-0.079251
"739","TakeThatCDC","Atlanta, GA",33.7489954,-84.3879824
"740","margierinee","Pittsburgh, PA",40.4406248,-79.9958864
"741","Faaraa77","Wonderland",43.8430176,-79.5394625
"742","Vittorino1806","Italia",41.87194,12.56738
"744","idont_know0290","Germany",51.165691,10.451526
"745","lenaweecounty","Michigan, USA",44.3148443,-85.6023643
"746","yodelhealth","Frisco, CO",39.5744309,-106.0975203
"747","mikedk","Copenhagen, Denmark",55.6760968,12.5683372
"748","cianaglima","Uberlândia, Brasil",-18.9127534,-48.275484
"749","Pau_Vega13","Mirando al mar",41.3748831,2.1832329
"750","t_e_knight","Detroit, MI",42.331427,-83.0457538
"751","saludjalisco","Guadalajara, Jalisco",20.6596988,-103.3496092
"752","univadisUK","United Kingdom",55.378051,-3.435973
"754","marciacasantos","Brasil",-14.235004,-51.92528
"756","AHS_CentralZone","Central Alberta",53.9332706,-116.5765035
"757","lea_chiara","Bielefeld, Deutschland",52.0302285,8.5324708
"758","annodavaarte","Catania, Sicilia",37.5078772,15.0830304
"759","CSISpecialty","Sanford, FL",28.8028612,-81.269453
"760","HHS_ASH","Washington, DC",38.9071923,-77.0368707
"761","jornalfloripa","Florianópolis, Santa Catarina",-27.5948698,-48.5482195
"762","mamalyssa17","Urbandale, IA",41.6266555,-93.7121656
"763","Hireksk","Szlovákia",48.669026,19.699024
"764","MIES_Zona2","Tena - Ecuador",-0.9962972,-77.8136035
"765","KellyJoHoes","Minnesota, USA",46.729553,-94.6858998
"766","KarimLarreaO","Guayaquil Ecuador",-2.1709979,-79.9223592
"767","o2real365","Spartanburg, SC",34.9495672,-81.9320482
"768","j9duffy","Arlington, MA",42.4153925,-71.1564729
"769","agenciabrasil","Brasília - DF, Brasil",-15.826691,-47.9218204
"770","waltraudmilani","zanzibar - tanzania",-6.1357295,39.3621196
"771","aNaughtyAngel","No Limit, Nairobi, Kenya",-1.2664259,36.9224521
"772","TheFunnycator","Lekki, Nigeria",6.4698419,3.5851718
"773","CDCgov","Atlanta, GA",33.7489954,-84.3879824
"774","stedtenh0pp1A","Berlin, Germany",52.5200066,13.404954
"775","backpaincentre","Worcester Park, Surrey",51.38029,-0.24468
"776","j_moore30","Antigo, WI",45.140245,-89.1523353
"777","HRAEIxtapaluca","Ixtapaluca - Estado de México",19.3090538,-98.9079782
"778","eMPR","New York",40.7127753,-74.0059728
"779","NCIRS","Westmead",-33.80829,150.98208
"780","zazoomnews","Italia",41.87194,12.56738
"781","umbriajournal_","Umbria",42.938004,12.6216211
"782","AbxDukeRaleigh","Raleigh, NC",35.7795897,-78.6381787
"783","hammondfuturist","London and around the world",51.4033291,-0.2559327
"784","__Someone_","Con il cuore a Madrid <U+0001F494>",40.4167754,-3.7037902
"785","duduweizmann","Brazil",-14.235004,-51.92528
"786","TheAppalachian","Boone, NC",36.216795,-81.6745517
"787","karicastillo29","México",23.634501,-102.552784
"788","Flu_Killer","Dollard des Ormeaux, Québec,Ca",45.4895636,-73.8205567
"789","marcomerlino19","Italia",41.87194,12.56738
"790","vyhbrito","Macondo",40.7370535,-74.0016966
"791","c43l4n","Nunavut, Canada",70.2997711,-83.107577
"792","Rennanwalt","Andwil (SG), Schweiz",47.4392496,9.2708089
"793","ghirabs","Pisogne, Lombardia",45.8026557,10.1061663
"794","RavennaEventing","Ravenna, Italy",44.4183598,12.2035294
"795","CDCofBC","Vancouver, British Columbia",49.2827291,-123.1207375
"796","phooria","Vicenza, Veneto",45.5454787,11.5354214
"797","ShopFirstAid","Macroom, Cork",51.9048039,-8.9588478
"799","antichensoo","mEXicO",23.634501,-102.552784
"800","radioinvisibili","roma",36.0766378,-95.9036356
"801","Librietv","Lainate ",45.5709318,9.0257547
"802","zazoomblog","Italy",41.87194,12.56738
"803","inarteziogio","Italy",41.87194,12.56738
"804","imparoastudiare","Bologna, BO, Italia",44.494887,11.3426162
"805","the_paper_link","Shanghai",31.2303904,121.4737021
"806","WordManWord","ATL",33.6407282,-84.4277001
"807","DutyOfAPatriot","Green Dragon, Boston",42.361437,-71.05679
"808","alexandraerin","Hagerstown",39.6417629,-77.7199932
"809","TriathBlade","Roma",36.0766378,-95.9036356
"810","Turismoromaweb","Roma",36.0766378,-95.9036356
"811","ENobleSchCorp","Kendallville, Indiana",41.4414384,-85.2649754
"812","1019Rocks","Maine & New Brunswick",45.253783,-69.4454689
"813","bigcountry969","Maine & New Brunswick",45.253783,-69.4454689
"814","Q961FM","Maine & New Brunswick",45.253783,-69.4454689
"816","luuurensa","Pedergnano_Erbusco_Brescia",45.5886201,9.9868654
"817","cookie_ketchup","Schwarzenberg/Erzgebirge, Deut",50.5425641,12.7792228
"818","draninanoreen","México",23.634501,-102.552784
"819","Miranalva","México, D.F.",19.4326077,-99.133208
"820","SuellenBorgesit","Brasil",-14.235004,-51.92528
"821","RogerAntoniazzo","Chicago, IL",41.8781136,-87.6297982
"822","P_CG_","Napoli",36.3331041,-94.1790315
"824","femtobrewster","London",51.5073509,-0.1277583
"825","ElHeraldodeChis","Tuxtla Gutiérrez, Chiapas",16.7516009,-93.1029939
"826","lavozfrontera","Mexicali, B.C. México",32.6245389,-115.4522623
"827","e_tangassi","Mexico",23.634501,-102.552784
"828","celinahd","México",23.634501,-102.552784
"829","Presenciapr","Puerto Rico",18.220833,-66.590149
"830","UHRainbowBabies","Cleveland, Ohio",41.49932,-81.6943605
"831","SouthTahoeNow","South Lake Tahoe, CA",38.939926,-119.9771868
"834","BIOCIENCIA2013","Cumaná",10.431916,-64.183316
"835","nbcchicago","Chicago, IL",41.8781136,-87.6297982
"837","mnhealth","St. Paul, Minnesota",44.9537029,-93.0899578
"841","ColonoterapiaM","Cd. de Mexico",19.4326077,-99.133208
"842","Succhiandiamo","Sardinia, Italy",40.1208752,9.0128926
"843","luisreyva","ciudad de mexico",19.4326077,-99.133208
"844","prensaanimal4","Distrito Federal, México",19.4326077,-99.133208
"845","cristinamacca","Milano, Lombardia",45.4642035,9.189982
"846","aleyakassam","Nairobi, Kenya",-1.2920659,36.8219462
"847","Noticias_IGSS","Guatemala",15.783471,-90.230759
"848","lakejimin","HOPE WORLD",32.8112737,-117.1997836
"849","eduardoalbag","Chihuahua, México",28.6329957,-106.0691004
"850","DraAChvez","DF",40.706652,-111.8889542
"851","e_consulta","Puebla, México",19.0414398,-98.2062727
"853","ElSoldeTijuana1","Tijuana",32.5149469,-117.0382471
"854","Lafayette_Grant","Wisconsin, USA",43.7844397,-88.7878678
"855","Clim8Resilient","Happy Valley, OR",45.4469139,-122.5309127
"856","troymedia","Canada",56.130366,-106.346771
"857","currentcee_","Jamaica",18.109581,-77.297508
"858","Planoinforma","San Luis Potosí, México",22.1564699,-100.9855409
"859","EmanuelaPacotto","Milano",39.0825197,-94.5823061
"860","AndrewE_Johnson","DC Area",39.1289725,-77.3783789
"861","keidekay","Tulsa, OK",36.1539816,-95.992775
"862","grip54","Nancy, France",48.692054,6.184417
"864","KathyOlliveira","Curitiba, Brazil",-25.4808762,-49.3044253
"866","MDExpressva","Hampton Roads, VA",36.9614181,-76.386818
"867","tynishakeli","Earth ",37.2321077,-95.7243335
"869","MXQNoticias","Estado de México",19.4968732,-99.7232673
"870","larfssa","São José dos Campos, Brasil",-23.223701,-45.9009074
"871","PapillonBaron","Lyon, France",45.764043,4.835659
"872","tawneyfrogmouth","Leipzig, Deutschland",51.3396955,12.3730747
"873","IHAConnect","Indianapolis, IN",39.768403,-86.158068
"875","KrauseDoris","Winter Haven, Fl",28.0222435,-81.7328567
"876","WW1CC","Washington, DC",38.9071923,-77.0368707
"877","HunterProbss","El Paso, TX",31.7618778,-106.4850217
"878","NotizieIN","Italia",41.87194,12.56738
"879","elissa_men","México ",23.634501,-102.552784
"880","MauZannini","Cadoneghe, Veneto",45.4440542,11.9300958
"881","GertvanderHoek","Netherlands",52.132633,5.291266
"882","AmandaBalconi","México, D.F.",19.4326077,-99.133208
"883","AquinoCornejo","Ecuador",-1.831239,-78.183406
"884","domalex82","Firenze",43.7695604,11.2558136
"885","diarioelmundo","Córdoba, Veracruz",18.8838909,-96.9237751
"886","_NoItsPatrick","Maryland ",39.0457549,-76.6412712
"887","davidh7426","Stockport, Uk",53.3933102,-2.1266325
"888","lulucastadiva","Sardegna, Italia",40.1208752,9.0128926
"889","Cupidkill_er","Park Lane ",32.8709834,-96.7677647
"890","Barchester_care","UK",55.378051,-3.435973
"891","AZUelzen","Uelzen",52.9658199,10.5580304
"892","AltmarkZeitung","Altmark",40.809398,-73.9299489
"893","nickmuthumbi","Nairobi, Kenya",-1.2920659,36.8219462
"894","TGIA50","Iowa, USA",41.8780025,-93.097702
"895","MT__87","Italy",41.87194,12.56738
"896","GlobalPHObserv","Baltimore MD USA",39.2903848,-76.6121893
"897","iAmMarianela_","Mexico City ",19.4326077,-99.133208
"898","LizzyMcGuire419","Port Clinton, OH",41.5119954,-82.9376919
"899","dhootdoot","<U+4E2D><U+56FD>,china",35.86166,104.195397
"900","MMTVLaguna","Torreón, Comarca Lagunera",25.519984,-103.4164264
"901","CrystalRun","Hudson Valley, NY",41.9209018,-73.9612887
"902","jrbaia","Manaus - Amazonas - Brasil",-3.1190275,-60.0217314
"903","mccrenshaw","Atlanta, Georgia ",33.7489954,-84.3879824
"904","VacZineAnalytic","United Kingdom",55.378051,-3.435973
"905","ilmessaggeroit","Rome",41.9027835,12.4963655
"906","YFarsakoglu","San Diego, CA",32.715738,-117.1610838
"907","KarlyKennelly","Saint Thomas, ND",48.6191614,-97.4470838
"908","yeIIowcurtains_","Hogwarts",28.4722475,-81.4736377
"909","KarpatHir","Kárpátalja",48.6208,22.287883
"910","DrPChouinard","Moncton, NB CANADA",46.0878165,-64.7782313
"911","tpi","Rome, Italy",41.9027835,12.4963655
"912","BenCh_EM","Iowa City, IA",41.6611277,-91.5301683
"913","USTribuneNews","Las Vegas, NV",36.1699412,-115.1398296
"914","cuestione","Mexico",23.634501,-102.552784
"915","nailsontenazor","Atalaia do Norte",-4.3655403,-70.1924957
"916","euronewsit","Europa",39.0730617,-94.578957
"917","KLOG1490","Kelso Washington",46.146779,-122.9084445
"918","sundhedspanel","Aalborg, Danmark",57.0488195,9.921747
"919","emmykegler","Minneapolis",44.977753,-93.2650108
"920","TCHDHealth","Greenwood Village, CO",39.6172101,-104.9508141
"921","anaabecassis","Parintins, Brasil",-2.633616,-56.7319696
"922","stevekemple_inc","Cincinnati, OH",39.1031182,-84.5120196
"923","ustrason","Izmir, Türkiye",38.423734,27.142826
"924","hpscireland","Dublin, Ireland",53.3498053,-6.2603097
"925","JABell27","Maryland, USA",39.0457549,-76.6412712
"926","TelemundoCHI","Chicago, IL",41.8781136,-87.6297982
"927","Mommie_Hass","Minnesota, USA",46.729553,-94.6858998
"928","sanachan91","Italia",41.87194,12.56738
"930","softpcaralho","Brasilia, DF ",-15.826691,-47.9218204
"931","SusanVega33","San Francisco, CA",37.7749295,-122.4194155
"932","RDP_Dentist","Hammersmith, West London ",51.491187,-0.223731
"933","Skatli_20","Kroonstad, South Africa",-27.6372514,27.2323367
"934","anna_f81","Milano, Lombardia",45.4642035,9.189982
"935","BcademyIT","Pordenone",45.9563684,12.661452
"936","aafp","Leawood, KS",38.966673,-94.6169012
"938","Jamie_Eaves","Birmingham, UK",52.486243,-1.890401
"939","AbbieATC","Cincinnati, Ohio",39.1031182,-84.5120196
"940","twigpro","Bergamo",45.6982642,9.6772698
"941","YoNews","internet",37.2239612,-95.7304251
"942","fpincio","Salve, Puglia",39.858938,18.2972033
"943","LouBell","Scotland, United Kingdom",56.4906712,-4.2026458
"944","SorayaCastroLL","Rep. Dominicana",18.735693,-70.162651
"945","GazzettaDelSud","Sicilia / Calabria",38.2512005,15.7180247
"946","sick_bxtch","Phoenix, AZ",33.4483771,-112.0740373
"947","jjyama","BC, Canada, Earth",49.2891439,-123.1152145
"948","drmarynguyen","Castroville, TX",29.3557903,-98.8786387
"949","PeggyMMwanza","Nairobi, Kenya",-1.2920659,36.8219462
"950","dydsix","Budapest, Hungary",47.497912,19.040235
"951","himvhan","Torino | Hisachul’s MC",45.0699171,7.6857881
"953","fuggire_","Lombardy, Italy",45.4790671,9.8452433
"954","Fla_Medic","West Central Florida",27.993216,-82.45974
"955","strain_maxi","Austria",47.516231,14.550072
"956","DrByrneChiro","Howland Center, OH",41.2511682,-80.7453575
"957","Crof","North Vancouver, BC",49.3199816,-123.0724139
"958","TulsaHealthDept","Tulsa, OK",36.1539816,-95.992775
"959","jazzentacones","Chilangolandia",32.8436493,-96.6887561
"960","Battelle","Columbus, OH",39.9611755,-82.9987942
"961","FedeManabi","Ecuador  Portoviejo",-1.054723,-80.4524903
"962","apexreps","Lemont, IL ",41.673642,-88.0017261
"963","MaureenSpence24","North Weymouth, MA",42.2459331,-70.9467133
"964","MedGizmo","New York, NY",40.7127753,-74.0059728
"965","cristinaizbe","México",23.634501,-102.552784
"966","CDCDirector","Atlanta, GA",33.7489954,-84.3879824
