"","screenName","location","latitude","longitude"
"427","medicinebyhim","marry",36.7071141,-97.0665246
"428","MineL4","Manaus - Amazonas",-3.1190275,-60.0217314
"429","memmedovsl","Baki/Bine",40.4577123,50.100784
"430","dricacbb","Manaus-br",-3.1190275,-60.0217314
"431","e_clinica","Rua Domiciano Santana 270, Avaré-SP.",-23.1086141,-48.9268505
"432","colornaff","Manaus-onde td mund se conhece",-3.1190275,-60.0217314
"433","luxncrlz","inferno crlh",NA,NA
"434","LlamanCalle","Lidhaloka",NA,NA
"435","norfeelings","Manaus- Am ",-3.1190275,-60.0217314
"436","LeavittAlone","NYC",40.7127753,-74.0059728
"437","victoriiaalmeid","Manaus, Brasil",-3.1190275,-60.0217314
"438","THanwallage","Sri Lanka",7.873054,80.771797
"439","rainguirl","manaus",-3.1190275,-60.0217314
"440","itsluccsyall","Manaus, Brasil",-3.1190275,-60.0217314
"441","bergson_melo","Manaus/Amazonas",-3.1190275,-60.0217314
"442","debbdamas","Matinhos, Brasil",-25.8164769,-48.5366378
"443","luannashh","Manaus, Brazil",-3.1190275,-60.0217314
"444","giveendolegna","Manaus, Brasil",-3.1190275,-60.0217314
"445","CabreraRocaG","Las Palmas de Gran Camaria",28.1235459,-15.4362574
"446","aelivinha","Manaus, Brasil",-3.1190275,-60.0217314
"447","trivedisorabh","India",20.593684,78.96288
"448","puentethirlwall","dcnauta",NA,NA
"449","badmotivate","Manaus, AM",-3.1190275,-60.0217314
"450","wallypescador","Manaus, Brazil",-3.1190275,-60.0217314
"451","plmolvr","MAO",49.2787559,-123.0989242
"452","elzbthsm","manaus",-3.1190275,-60.0217314
"453","Larii_DM","Bra",36.1315261,-95.9650117
"454","qbaixaria","Manaus, Brasil",-3.1190275,-60.0217314
"455","gabscarol","Manaus",-3.1190275,-60.0217314
"456","SARAHPEPEN","Planeta tierra, por ahí!",NA,NA
"457","sereiafe","Manaus, Brazil",-3.1190275,-60.0217314
"458","safabeth","Manaus, Brasil",-3.1190275,-60.0217314
"459","jornaldaband","Brasil",-14.235004,-51.92528
"460","the_anneorlando","Amazonas, Brasil",-3.4168427,-65.8560646
"461","slmdtvmaria","Manaus",-3.1190275,-60.0217314
"462","mfernandaasouza","Manaus, Brasil",-3.1190275,-60.0217314
"463","shitgirlll","Manaus, Amazonas",-3.1190275,-60.0217314
"464","gamatronico","Manaus, Brasil",-3.1190275,-60.0217314
"465","TOIBengaluru","Bengaluru",12.9715987,77.5945627
"466","foolmeblu","<U+26F0>",NA,NA
"467","Amasc_","Manaus, Brasil",-3.1190275,-60.0217314
"468","meteorgardener","Brazil",-14.235004,-51.92528
"469","Jaureguihearth_","Amazonas, Brasil",-3.4168427,-65.8560646
"470","otromalasangre","El calabozo del androide",26.083956,-98.2926486
"471","brendapcf","Amazonas, Brasil",-3.4168427,-65.8560646
"472","vbrunno_","Manaus, Brasil",-3.1190275,-60.0217314
"473","eorockr","Manaus",-3.1190275,-60.0217314
"474","amandaedwards_","Manaus, Amazonas",-3.1190275,-60.0217314
"475","jexxxca","manaus ovo",-3.0819642,-60.0130508
"476","soleilalis","BP and LJ",NA,NA
"477","youthcmila","c",37.09024,-95.712891
"478","AKA_whothefuck","Brazil",-14.235004,-51.92528
"479","drhanschucrute_","seu coração rsrs vendezap",NA,NA
"480","stevieschild","Transilvânia",35.2190534,-82.7778579
"481","KrolzinhaVeras","Brasil",-14.235004,-51.92528
"482","psycchopath","Manaus, Brasil",-3.1190275,-60.0217314
"483","ooscarroman","san nicolas de los garza N.L",25.7493469,-100.2868973
"484","_ifernandels","Manaus",-3.1190275,-60.0217314
"485","apluciooficial","MANAUS-AMAZONAS",-3.1190275,-60.0217314
"486","Guedryan","Manaus",-3.1190275,-60.0217314
"487","ConallMcCaughey","Annacloy, Co Down, N. Ireland",54.36569,-5.78005
"488","vodkstew","Manaus, Brasil",-3.1190275,-60.0217314
"489","eclipsrd","manaus",-3.1190275,-60.0217314
"490","univadisUK","United Kingdom",55.378051,-3.435973
"491","pamsaraivaa","Manaus, Brazil",-3.1190275,-60.0217314
"492","joevelyfranca","Manauxxx",NA,NA
"493","___alanaaraujo","Amazonas, Brazil",-3.4168427,-65.8560646
"494","13witchex","intp-t",NA,NA
"495","CSISpecialty","Sanford, FL",28.8028612,-81.269453
"496","RicardoHossoe","Manaus and São Paulo",-3.1363207,-60.0185137
"497","AssembleiaAM","Amazonas - Brasil",-3.4168427,-65.8560646
"498","maxcostajr","Parintins",-2.633616,-56.7319696
"499","morralori","upside down",45.499473,-122.653932
"500","dgoncc","Manaus, Brasil",-3.1190275,-60.0217314
"501","robsonfranco_","Amazonas",-3.4168427,-65.8560646
"502","userbonitinho","Manaus, Brasil",-3.1190275,-60.0217314
"503","cassiaue","Manaus, Brasil",-3.1190275,-60.0217314
"504","jornalflagrante","Manaus, Brazil",-3.1190275,-60.0217314
"505","prdrgo","MAO",49.2787559,-123.0989242
"506","BetoMosby","Manaus-AM - Brasil",-3.1190275,-60.0217314
"507","theblacksnakee","Manaus, Brazil",-3.1190275,-60.0217314
"508","leonbernardo_","Manaus-AM",-3.1190275,-60.0217314
"509","judahnahum","Manaus, Brasil",-3.1190275,-60.0217314
"510","reallyjoseph","Manaus, Brasil",-3.1190275,-60.0217314
"511","taysova","mao",49.2787559,-123.0989242
"512","Jatapequara","Manaus",-3.1190275,-60.0217314
"513","RonisJr2","manaus",-3.1190275,-60.0217314
"514","rodolfuoliveira","Manaus 092",-3.1030848,-60.0215745
"515","augustusmacedo","Manaus, AM",-3.1190275,-60.0217314
"516","duduweizmann","Brazil",-14.235004,-51.92528
"517","aryagstark","marotas squad",NA,NA
"518","CDCofBC","Vancouver, British Columbia",49.2827291,-123.1207375
"519","__juli4","Brazil",-14.235004,-51.92528
"520","BuraStar23","<U+0627><U+0643><U+062A><U+0628><U+0648><U+0627> <U+0627><U+064A> <U+0634><U+064A><U+0621> <U+062A><U+0628><U+0648><U+0646><U+0647> <U+0628><U+0627><U+0644><U+0631><U+0627><U+0628><U+0637> <U+0001F499>",NA,NA
"521","TOIMumbai","Mumbai",19.0759837,72.8776559
"522","frevoporacasof","Manaus, Amazonas",-3.1190275,-60.0217314
"523","queisonalves","Manaus, Brazil.",-3.1190275,-60.0217314
"524","ricardo_nicolau","Manaus, Amazonas, Brasil",-3.1190275,-60.0217314
"525","RunAwayWithGui","Manaus, Brasil",-3.1190275,-60.0217314
"526","DutyOfAPatriot","Green Dragon, Boston",42.361437,-71.05679
"527","portalregiaoama","Manaus, Brazil",-3.1190275,-60.0217314
"528","eleleandroleo","Manaus/Sydney",-33.9399228,151.1752764
"529","ultrrrviolence","Manaus, Brasil",-3.1190275,-60.0217314
"530","ilustradortroxa","Manaus Brazil",-3.1190275,-60.0217314
"531","twitta1981","Agadir, Royaume du Maroc",30.4277547,-9.5981072
"532","itsmevgml","Manaus, Brasil",-3.1190275,-60.0217314
"533","bruno_vin","Manaus, Amazonas",-3.1190275,-60.0217314
"534","juniorralbq_","Manaus",-3.1190275,-60.0217314
"535","daylightxoxo","Manaus, Brazil",-3.1190275,-60.0217314
"536","PaulaFe24328979","Brasil",-14.235004,-51.92528
"537","JessJatahy","Manaus",-3.1190275,-60.0217314
"538","thomasfbs","Manaus- AM",-3.1190275,-60.0217314
"539","_gbrlly","Manaus - AM",-3.1190275,-60.0217314
"540","matheooos_","Manaós, BR",-3.1190275,-60.0217314
"541","CoisasDeMayara","Manaus, Brasil",-3.1190275,-60.0217314
"542","Joaquin_groth","snapchat: joaquingroth ",NA,NA
"543","_gab3ss","Manaus, Brasil",-3.1190275,-60.0217314
"544","xcarletvision","manaus",-3.1190275,-60.0217314
"545","sweetp4blo","Paris dos Trópicos",-3.1190275,-60.0217314
"546","Chuck_NZ","Manaus, Brazil",-3.1190275,-60.0217314
"547","Ramonzando","Manaus, Brazil",-3.1190275,-60.0217314
"548","cpatricioffc","Niterói, Brasil",-22.8859267,-43.1152587
"549","naftemporiki_en","Athens, Greece",37.9838096,23.7275388
"550","Tefenews","Tefé / Amazonas / Brazil",-4.4606478,-65.6658568
"551","teddyvicker","Manaus, Brasil",-3.1190275,-60.0217314
"552","Cahferreira84","Manaus, Brasil",-3.1190275,-60.0217314
"553","peoplearewild","My Trusty Minivan ",NA,NA
"554","imell__","does it matter? ",NA,NA
"555","kaiorocks","Manaós, Brasil",-3.1190275,-60.0217314
"556","belgianfred","Bruxelles, la belle",50.8528612,4.3416309
"557","gurjaozinho","Manaus, Brasil",-3.1190275,-60.0217314
"558","marthafalcaocei","Manaus-Amazonas",-3.1190275,-60.0217314
"559","yuckarol","Manaus, Brasil",-3.1190275,-60.0217314
"560","camilammacedo","Manaus, Brasil",-3.1190275,-60.0217314
"561","rafaellachixaro","Manaus - Am",-3.1190275,-60.0217314
"562","yasVEENA","Kolkata, India",22.572646,88.363895
"563","GertvanderHoek","Netherlands",52.132633,5.291266
"564","beatrzpaiva","Manaus, Brazil",-3.1190275,-60.0217314
"565","zvitu","manaus",-3.1190275,-60.0217314
"566","amazonianarede","Manaus - Amazonas",-3.1190275,-60.0217314
"567","comesticia","Manaus, Amazonas",-3.1190275,-60.0217314
"568","BandNews","Brasil",-14.235004,-51.92528
"569","tmmyrsas","manaus city",-3.1190275,-60.0217314
"570","poligrossa","Manaós",-3.1190275,-60.0217314
"571","mrates_","Brasil",-14.235004,-51.92528
"572","DanBismarck","Zootopia - MANAUS ",-3.1190275,-60.0217314
"573","OICALUCAS","MAO",49.2787559,-123.0989242
"574","FluNearYou","Boston, Massachusetts",42.3600825,-71.0588801
"575","KKeepItG","z.o - Manaus",-3.1190275,-60.0217314
"576","majebas","Manaus, Brazil",-3.1190275,-60.0217314
"577","madata","Greece",39.074208,21.824312
"578","allaboutraysson","conta nova",NA,NA
"579","vicmayraa","Manaus, Brasil",-3.1190275,-60.0217314
"580","gaammboa","Manaus, Brazil",-3.1190275,-60.0217314
"581","IrritandoLuccas","Manaus",-3.1190275,-60.0217314
"582","misra_amrita","India",20.593684,78.96288
"583","Deh_vercosa","Earth",37.2321077,-95.7243335
"584","larihstoltz","Amazonas ",-3.4168427,-65.8560646
"585","euccleyton","Manaus, AM",-3.1190275,-60.0217314
"586","pulo_","Manaus, Amazonas",-3.1190275,-60.0217314
"587","IaurengirIs","lauren follows",NA,NA
"588","noivadorupert","Manaus, Brasil",-3.1190275,-60.0217314
"589","JornalAMHOJE","Manaus, Brazil",-3.1190275,-60.0217314
"590","hhugogarciaa","Manaus,Amazonas",-3.1190275,-60.0217314
"591","cretalive","Crete",35.240117,24.8092691
"592","riotmore_","br",36.3003274,-95.62532
"593","Snake_penchak","région parisienne",48.8499198,2.6370411
"594","gregorioc768","Manaus",-3.1190275,-60.0217314
"595","hpscireland","Dublin, Ireland",53.3498053,-6.2603097
"596","eloyzealfaia","Manaus, Brasil",-3.1190275,-60.0217314
"597","habitablemoon","manaus / campinas",-3.027403,-59.9618581
"598","ARMenezesJr","Manaus, AMAZONAS",-3.1190275,-60.0217314
"599","oratto_","Manaus - AM",-3.1190275,-60.0217314
"600","seloutsold","Manaus, Brasil",-3.1190275,-60.0217314
"601","thisishowwedu","Manaus, Brasil",-3.1190275,-60.0217314
"602","tellmemila","Manaus, Brasil",-3.1190275,-60.0217314
"603","Ixrazito","Manaus",-3.1190275,-60.0217314
"604","larimelo1898","Manaus, Brasil",-3.1190275,-60.0217314
"605","hjs52","Sao Paulo, Brazil",-23.5505199,-46.6333094
"606","PorraaMarcela_","Manaus, Brazil",-3.1190275,-60.0217314
"607","arquitetobare","Manaus, Brazil",-3.1190275,-60.0217314
"608","iconicosmic","Osório, Brasil",-29.8922142,-50.261996
"609","ale_campelo","Manaus/Amazonas",-3.1190275,-60.0217314
"610","rinoborg","Manaus",-3.1190275,-60.0217314
"611","Eliasxpereira1","Manaus, Brasil",-3.1190275,-60.0217314
"612","youngbeezzy","@csh1987s <U+026A>s <U+1D0D><U+028F> s<U+1D0F><U+1D1C><U+029F><U+1D0D><U+1D00><U+1D1B><U+1D07> <U+0001F497>",NA,NA
"613","fmri_official","Gurgaon, India",28.4594965,77.0266383
"614","Iouisthesunrise","filmes series ot5",NA,NA
"615","Filipeebarreto","Manaus, Brazil",-3.1190275,-60.0217314
"616","christy_niko","Crete, Greece",35.240117,24.8092691
"617","jrbessa_","Manaus, AM",-3.1190275,-60.0217314
"618","caralhogaychato","Manaus, Brasil",-3.1190275,-60.0217314
"619","antoniofurtadoj","Manaus",-3.1190275,-60.0217314
"620","rodferreiras","Manaus, Brasil",-3.1190275,-60.0217314
"621","diegomonciu","Manaus, Brasil",-3.1190275,-60.0217314
"622","vocativo","Manaus",-3.1190275,-60.0217314
"623","felixcoelho","Amazonas, Brasil",-3.4168427,-65.8560646
"624","marcsvsants","Manaus, Brasil",-3.1190275,-60.0217314
"625","spanishstudio2","Andheri East, Mumbai",19.113645,72.8697339
"626","vivianmarler","Brazil",-14.235004,-51.92528
"627","MoisessousaF","Manaus-AM",-3.1190275,-60.0217314
"628","Jdre08","National Capital Region",39.1289725,-77.3783789
"629","XavisLuan","Itacoatiara-Amazonas",-3.3339824,-58.5543821
"630","vaccinologie","partout dans le monde",NA,NA
"631","PortalAmazonas1","Manaus, Brasil",-3.1190275,-60.0217314
"632","chrisfernanda","República de Curitiba",-25.5161192,-49.2760489
"633","Thikome","Manaus, Brasil",-3.1190275,-60.0217314
"634","guilherme_amado","Brazil",-14.235004,-51.92528
"635","NataliaLucas","Manaus, Amazonas",-3.1190275,-60.0217314
"636","felipe_jamal","Manaus, Brasil",-3.1190275,-60.0217314
"637","mi_andrews","Manaus - Amazonas - Amazônia",-3.1190275,-60.0217314
"638","SintoMuitoBlues","honeymoon ave",NA,NA
"639","GersonNunes_","Manaus, Brasil",-3.1190275,-60.0217314
"640","sigasaude","Brasil <U+0001F1E7><U+0001F1F7>",-14.235004,-51.92528
"641","rosa_tomas","Alicante, Spain.",38.3459963,-0.4906855
"642","anagabrielabaii","mendes ",40.7608371,-73.9839289
"643","f_henrique8","MANAUS-AM  BRASIL",-3.1190275,-60.0217314
"644","DayanneBenevid3","Hogwarts, Scotland.",56.8763083,-5.4318595
"645","Beer_yeast","<U+30B7><U+30E3><U+30FC><U+30EC><U+306E><U+4E2D><U+307E><U+305F><U+306F><U+6DB2><U+4F53><U+57F9><U+5730>",NA,NA
"646","andeusafontes","Manaus, Amazonas",-3.1190275,-60.0217314
"647","nero_dossantos","Manaus / AM",-3.1190275,-60.0217314
"648","nauzilacampos","Manaus, Brazil",-3.1190275,-60.0217314
"649","Marilia__Rocha","Natal ",NA,NA
"650","lucasmomoti","Brasil",-14.235004,-51.92528
"651","caukiris","Manaus, em breve MUNDÃO <U+0001F30D>",-3.1190275,-60.0217314
"652","xthiagolins","Brazil",-14.235004,-51.92528
"653","Amphe_Chantenay","France",46.227638,2.213749
"654","censurehumour","France https://www.youtube.com/watch?v=k559M5Ic5gM",46.227638,2.213749
"655","india_tides","Chennai, India",13.0826802,80.2707184
"656","LotNote","Amsterdam en Lorraine",52.3715207,4.8792183
"657","sailorkyky","Manaus, Brazil",-3.1190275,-60.0217314
"658","inxslz","Manaus, Brasil",-3.1190275,-60.0217314
"659","was3210","Newcastle Upon Tyne, England",54.978252,-1.61778
"660","KinkyButSmart","South Africa, Midrand",-25.9991795,28.1262927
"661","PMCPune","Shivaji Nagar, Pune",18.5308225,73.8474647
"662","AdvindH","India",20.593684,78.96288
"663","MBasilaia","zugdidi",42.5091391,41.866992
"664","ivanceno","Manaus, Amazonas - Brasil",-3.1190275,-60.0217314
"665","isahbrandao","Manaus",-3.1190275,-60.0217314
"666","HNohynek","Helsinki Finland",60.1698557,24.9383791
"667","comoassimmay","manauxx",NA,NA
"668","aronkyto","Helsinki, Finland",60.1698557,24.9383791
"669","Fuckxmexxx","Manaus, Brasil.  ",-3.1190275,-60.0217314
"670","madonnadasilva","Manaus - AM",-3.1190275,-60.0217314
"671","princesaLixx","Brasil",-14.235004,-51.92528
"672","_adriak","Manaus, Brasil",-3.1190275,-60.0217314
"673","igorlr","Manaus, Brazil",-3.1190275,-60.0217314
"674","amazonas_news","Manaus, Brazil",-3.1190275,-60.0217314
"675","saskanagem","vampira andróide",NA,NA
"676","objetoparalelo","Manaus",-3.1190275,-60.0217314
"677","manilmj","Manaus, Brasil",-3.1190275,-60.0217314
"678","devaneioschris","Manaus, Brasil",-3.1190275,-60.0217314
"679","toveloiz","Manaus - Am",-3.1190275,-60.0217314
"680","Misguided_Days","Manaus, Brasil",-3.1190275,-60.0217314
"681","_crfyuri","Manaus, Brasil",-3.1190275,-60.0217314
"682","wnubew","México",23.634501,-102.552784
"683","bonjurliana","Manaus, Brasil",-3.1190275,-60.0217314
"684","arthurandress","Manaus/AM",-3.1190275,-60.0217314
"685","fr4nou","Mao",49.2787559,-123.0989242
"686","AmazonasAtual","Manaus",-3.1190275,-60.0217314
"687","zattwnna","Mansão Shadowcrest",NA,NA
"688","vancamposf","Manaus, Brasil",-3.1190275,-60.0217314
"689","_agathabia","manaus",-3.1190275,-60.0217314
"690","CskSoares","Manaus, Brasil",-3.1190275,-60.0217314
"691","mggrammy","southern Illinois",37.7100209,-89.2225941
"692","milenafro","Manaus/AM",-3.1190275,-60.0217314
"693","PortaldoAM","Manaus, Amazonas",-3.1190275,-60.0217314
"694","hrodrigues3","Brasil",-14.235004,-51.92528
"695","ArthGadelha","Manaus - Paris dos Trópicos",-3.1190275,-60.0217314
"696","natalibnmelo","Manaus, Brasil",-3.1190275,-60.0217314
"697","GBonates","Amazonas, Brasil",-3.4168427,-65.8560646
"698","PortalAmazonews","Manaus, Brazil",-3.1190275,-60.0217314
"699","Ibrah_Ossame","Paris dos Trópicos - BR",-3.1190275,-60.0217314
"700","dra_bia","Paris dos Trópicos",-3.1190275,-60.0217314
"701","laistomania","manaus ",-3.1190275,-60.0217314
"702","Romariiotavares","Manaus, Brasil",-3.1190275,-60.0217314
"703","Sendai_Virus","in capsid",NA,NA
"704","pfv_vi","Manaus, Brasil",-3.1190275,-60.0217314
"705","_seriusly","Manaus, AM.",-3.1190275,-60.0217314
"706","watashihadare_b","<U+8309><U+8389><U+82B1><U+3060><U+3088>",NA,NA
"707","isabellefontes_","Manaus, Amazonas",-3.1190275,-60.0217314
"708","shirayuki_im","moon, 12:04AM",NA,NA
"709","Rameleto","Manaus",-3.1190275,-60.0217314
"710","suzynhaww","Manaus, Brasil",-3.1190275,-60.0217314
"711","dpsouza_","Manaus, Amazonas",-3.1190275,-60.0217314
"712","SAMARASOUZA8","Manaus, Amazonas, Brasil",-3.1190275,-60.0217314
"713","japdspedrosa","Manaus, Brasil",-3.1190275,-60.0217314
"714","improvised__","Richmond, VA",37.5407246,-77.4360481
"715","luaaguii","Manaus, Brazil",-3.1190275,-60.0217314
"716","_freitinhax","Brazil",-14.235004,-51.92528
"717","springwtrench","only bts, mcr, tøp  |  she/her",NA,NA
"718","WxOneNews","Charlotte, NC",35.2270869,-80.8431267
"719","FolhaMaues","Amazonas, Brazil",-3.4168427,-65.8560646
"720","matheusboll_","Amazonas, Brasil",-3.4168427,-65.8560646
"721","renan93s","Manaus, Brasil",-3.1190275,-60.0217314
"722","092hyoyeon","Manaus - AM",-3.1190275,-60.0217314
"723","FayCortez","Minneapolis",44.977753,-93.2650108
"724","amoraeat","Manaus",-3.1190275,-60.0217314
"725","hadirds","Paris, France",48.856614,2.3522219
"726","miiguel_angello","Manaus · Amazonas - Brasil",-3.1190275,-60.0217314
"727","dicewritesdc","dc-ish",38.9127897,-77.0423372
"728","VictorCastroo_","Manaus, Brasil",-3.1190275,-60.0217314
"729","rodrigusmao","Brazil",-14.235004,-51.92528
"730","HotpageNews","Boston",42.3600825,-71.0588801
"731","Hotpage_News","United States",37.09024,-95.712891
"732","luizfelg","Manaus, Brasil",-3.1190275,-60.0217314
"733","lgmmorais","Manaus, Brasil",-3.1190275,-60.0217314
"734","myssiyou","mana us",-3.1190275,-60.0217314
"735","ppalbureau","Benito Juárez",19.3794059,-99.1591446
"736","letsgowell","Manaus, Brasil",-3.1190275,-60.0217314
"737","__jamily","Manaus, Brasil",-3.1190275,-60.0217314
"738","carsj_flick","Manaus",-3.1190275,-60.0217314
"739","j_magalhaes","Manaus | Brasil",-3.1190275,-60.0217314
"740","kimeagledahyun","she/her",NA,NA
"741","rapmonshair","Manaus mas depende",-3.1190275,-60.0217314
"742","AdeUSAGreenLib","United States",37.09024,-95.712891
"743","laurmilastark","Manaus, Brazil",-3.1190275,-60.0217314
"744","brenalbuquerque","Beacon Hills",42.3587999,-71.0707389
"745","soufiane19najdi","usa",37.09024,-95.712891
"746","lopgab_","Manaus, Brazil",-3.1190275,-60.0217314
"747","thelonevirologi","USA",37.09024,-95.712891
"748","cauanaa_","Manaus, Brasil",-3.1190275,-60.0217314
"749","antongyan","Cheshire/Manchester",53.4807593,-2.2426305
"750","mark_borthwick","Oxford, England",51.7520209,-1.2577263
"751","anorexicvibes","<U+0001F3EF>: hell.",NA,NA
"752","danwolfe_me","USA / Canada",37.1077049,-95.4568133
"753","fuckingbieberb","Manaus, Brazil.",-3.1190275,-60.0217314
"754","DenizardOficial","Manaus, Brazil",-3.1190275,-60.0217314
"755","arayssasantos","AM - Manaus",-3.1190275,-60.0217314
"756","HelenBranswell","Boston, MA",42.3600825,-71.0588801
"757","GrandmasterLMT","Parsippany Medical Complex",40.876952,-74.443347
"758","ZDominical","Manaus, Brazil",-3.1190275,-60.0217314
"759","adricirq","Manaus, Brasil",-3.1190275,-60.0217314
"760","yomannin","Manaus, Amazonas, Brasil",-3.1190275,-60.0217314
"761","xyzdxx","Manaus, Brasil",-3.1190275,-60.0217314
"762","JosueNeto","ÜT: -3.111358,-60.011695",NA,NA
"763","humantorch","Erlangen, Germany",49.5896744,11.0119611
"764","sunithaTOI","Bengaluru, India",12.9715987,77.5945627
"765","chaosdaughter_","Manaus, AM. ",-3.1190275,-60.0217314
"766","GagnonLevis","Lac st jean",48.5553707,-71.9949777
"767","caarolmra","Brasil",-14.235004,-51.92528
"768","Mooih_","Manaus, Brazil",-3.1190275,-60.0217314
"769","joemathsa","Manaus, Brasil",-3.1190275,-60.0217314
"770","ameliante_","manaus city ",-3.1190275,-60.0217314
"771","JucyBaOficial","Brazil",-14.235004,-51.92528
"772","taestt","<U+2661> Iasmin <U+2661>",NA,NA
"773","Contagion_Live","International",37.09024,-95.712891
"774","_ovetu","Manaus, Brasil",-3.1190275,-60.0217314
"775","lucascity__","ÜT: 3.121718, -60.025462",NA,NA
"776","SCARLOSEMREDE","São Carlos",-22.0087082,-47.8909263
"777","MFRosell","Manaus, Brasil",-3.1190275,-60.0217314
"778","sheittt_","Manaus - AM",-3.1190275,-60.0217314
"779","exrebelone_lolo","Who Says",NA,NA
"780","limalaisee","Manaus - AM",-3.1190275,-60.0217314
"781","taynahduarte","Manaus, Amazonas",-3.1190275,-60.0217314
"782","welllzera","manausterdã",NA,NA
"783","moonsavie","Manaus, Brasil",-3.1190275,-60.0217314
"784","lucxbot","Manaus, Brasil",-3.1190275,-60.0217314
"785","livinginsalt","manaus - am",-3.1190275,-60.0217314
"786","kyhsfnine","<U+0001F319>",NA,NA
"787","damnlorena","Manaus - <U+0001F1E7><U+0001F1F7>",-3.1190275,-60.0217314
"788","eanrm","manaus",-3.1190275,-60.0217314
"789","olafblnd","na sua",40.706877,-74.0112654
"790","__crvlho","Manaus, Brasil",-3.1190275,-60.0217314
"791","BalbiThiago","Manaus, Amazonas, Brasil",-3.1190275,-60.0217314
"792","juniorlucena_","Amazonas, Brazil",-3.4168427,-65.8560646
"793","DanielBernadell","Monte das Oliveiras, Manaus",-3.0039494,-59.9944179
"794","bormariah","Manaus, Am",-3.1190275,-60.0217314
"795","RuchiKom","Gujarat,India",22.258652,71.1923805
"796","Lifsitch_","Manaus, Brasil",-3.1190275,-60.0217314
"797","fdozaxz","Manaus, Brasil",-3.1190275,-60.0217314
"798","nicotin0","Manaus, Brasil",-3.1190275,-60.0217314
"799","xilinbilly","dead",40.7032966,-74.0110309
"800","paularobertabc","manaus",-3.1190275,-60.0217314
"801","Sykhian","sa bahay ni kuya",NA,NA
"802","faralhez","Manaus, Amazonas",-3.1190275,-60.0217314
"803","allanbarroxxx","Manaus, Brasil",-3.1190275,-60.0217314
"804","mathxws_","Manaus, Brasil",-3.1190275,-60.0217314
"805","diegohsdosanjos","Brasil Terra Sem Lei",-14.235004,-51.92528
"806","littlevsnx","Manaus, Brasil",-3.1190275,-60.0217314
"807","andreoespirita","Manaus, Brasil",-3.1190275,-60.0217314
"808","rasahreceba","Manaus, Brasil",-3.1190275,-60.0217314
"809","deiavl","Manaus, Brasil",-3.1190275,-60.0217314
"810","naadonigrat","Manaus, Am",-3.1190275,-60.0217314
"811","amaistristedott","Brasil",-14.235004,-51.92528
"812","jandervperes","Manaus, Brasil",-3.1190275,-60.0217314
"813","geovmagalhaes","Rio de Janeiro, Brasil",-22.9068467,-43.1728965
"814","RuubFFighter","Manaus, Brasil",-3.1190275,-60.0217314
"815","elefantepsiquic","Manaus, Brasil",-3.1190275,-60.0217314
"816","fuseonf","<U+0001D668><U+0001D66C><U+0001D65E><U+0001D663><U+0001D65C>",47.0406319,-122.9025621
"817","TchemylyRibeiro","Manaus, Brasil",-3.1190275,-60.0217314
"818","heyyroh","Manaus",-3.1190275,-60.0217314
"819","LizMotta4","Salvador, Brasil",-12.977749,-38.5016301
"820","dariovitaI","Manaus, Brazil",-3.1190275,-60.0217314
"821","emillyraissaa","Manaus, Brasil",-3.1190275,-60.0217314
"822","powbanks","Manaus",-3.1190275,-60.0217314
"823","umataldemarii","Manaus, Brazil",-3.1190275,-60.0217314
"824","andremundi","Manaus, Brasil",-3.1190275,-60.0217314
"825","peixecarneiro","Manaus",-3.1190275,-60.0217314
"826","KutchKhabar","Bhuj, India",23.2419997,69.6669324
"827","redacao_am","Amazonas, Brazil",-3.4168427,-65.8560646
"828","marconesoeiro","Vitória - ES, Brasil",-20.2976178,-40.2957768
"829","mthsexplicit","MAO",49.2787559,-123.0989242
"830","STS_CTsurgery","Chicago, IL USA",41.8781136,-87.6297982
"831","rubintski","Manaus, Brasil",-3.1190275,-60.0217314
"832","tonemaizildo","Manaus, Amazonas",-3.1190275,-60.0217314
"833","shanentice","raj",37.1281873,-94.4789595
"834","GrijoSoraya","Manaus, Amazonas",-3.1190275,-60.0217314
"835","umacagadadevida","Manaus ",-3.1190275,-60.0217314
"836","Ckleingklein","Seoul, Republic of Korea",37.566535,126.9779692
"837","g1santarem","Pará",-1.9981271,-54.9306152
"838","maargera","Manaus, Brasil",-3.1190275,-60.0217314
"839","brodrigobastos","Manaus, Brazil",-3.1190275,-60.0217314
"840","marciocosta1983","Parintins - Amazonas ",-2.633616,-56.7319696
"841","kelvindinelli","Manaus - Brasil",-3.1190275,-60.0217314
"842","snake_slytherin","Brasil",-14.235004,-51.92528
"843","carolbastis","Manaus, Brasil",-3.1190275,-60.0217314
"844","sunsettblue","am",37.09024,-95.712891
"845","massanewspr","Paraná, Brasil",-25.2520888,-52.0215415
"846","luiz_g_","Manaus, Brazil",-3.1190275,-60.0217314
"847","newssummeduphq","San Francisco, CA",37.7749295,-122.4194155
"848","HansAverdung","Munich, Germany",48.1351253,11.5819805
"849","oviniciuo","Manaus (AM) Brasil",-3.1190275,-60.0217314
"850","TOIPune","Pune, India",18.5204303,73.8567437
"851","mariafeitoza50","maceió  alagoas",-9.6498487,-35.7089492
"852","Revahb1","Neuilly Plaisance",48.865205,2.509142
"853","thaneliving","Thane, India",19.2183307,72.9780897
"854","saintdesiree","Manaus, Brasil",-3.1190275,-60.0217314
"855","Demiexcited","Manaus, Brasil",-3.1190275,-60.0217314
