"","screenName","location","latitude","longitude"
"466","vcrpharrell","charlotte",35.2270869,-80.8431267
"467","QPXXC","Kitchener, Ontario",43.4516395,-80.4925337
"468","HelenBranswell","Boston, MA",42.3600825,-71.0588801
"470","Genealogy123","Dixie ",36.7507859,-95.9749076
"471","Senythril","Summerville, SC",33.0185039,-80.1756481
"472","BorisKrichevsky","Madison, WI",43.0730517,-89.4012302
"473","DrAliElbireer","Africa/US/UK",-8.783195,34.508523
"474","AdrianGeoLopez","San Antonio,Tx",29.4241219,-98.4936282
"475","DharmaWindham","Laguna Beach, CA",33.5427189,-117.7853568
"476","BalancedBodyChi","Naugatuck, CT",41.485921,-73.0506972
"477","EdenStudios","Wickford, RI",41.5722602,-71.448489
"478","mich_mcq","Toronto",43.653226,-79.3831843
"479","blaktron","Ottawa, ON",45.4215296,-75.6971931
"480","2ndfor1st","Hearts & Minds",36.2616777,-95.8342587
"481","PeopleDocGeneva","Geneva, Switzerland",46.2043907,6.1431577
"484","x_jupiterhart","London, Ontario",42.9849233,-81.2452768
"485","RaifeNeuman","Portland, OR",45.5122308,-122.6587185
"486","arzulauf84","Bellevue, NE",41.1543623,-95.9145568
"489","CamiDRyan","St. Louis, Missouri",38.6270025,-90.1994042
"491","CBCKamloops","Kamloops",50.674522,-120.3272675
"492","BCVetHospital","20492 NC 73 Albemarle,NC 28001",35.383255,-80.3277279
"494","ThePOTNUS","California, USA",36.778261,-119.4179324
"495","0710Lynnie","Massachusetts, USA",42.4072107,-71.3824374
"496","girlofcelje","Toronto",43.653226,-79.3831843
"497","vaughanweather","Vaughan, Ontario",43.8372079,-79.508276
"498","DianaLynnGoodma","Victor,MT.",46.4165889,-114.1501005
"499","Jsdantis","Pambansang Punong Rehiyon, Rep",14.6090537,121.0222565
"500","mutseyca","Toronto, Ontario",43.653226,-79.3831843
"502","BIOCIENCIA2013","Cumaná",10.431916,-64.183316
"503","BusTrav","Global",37.0329949,-95.6400855
"504","dougrutherford","Whitehorse, Yukon, Canada",60.7211871,-135.0568448
"505","nocompulsoryvac","Australia",-25.274398,133.775136
"506","ChoiceVaccine","Canada",56.130366,-106.346771
"507","MyMedicalRsrc","Malaysia",4.210484,101.975766
"508","bobw075","Florida, USA",27.6648274,-81.5157535
"509","Obstetrics_Bio","London",51.5073509,-0.1277583
"510","drzoltanrona","Toronto",43.653226,-79.3831843
"511","PhozzyHowell","Austin, TX",30.267153,-97.7430608
"512","pengraiggoch","Wales",52.1306607,-3.7837117
"513","maggi54","Salem, Oregon",44.9428975,-123.0350963
"514","veggie64_leslie","Reality",37.032872,-95.6318183
"515","hahabirdpumpkin","Mothman Territory, West Virginia, USA",38.8427256,-82.1385314
"516","CountCoinula","Over here",47.5056076,-111.2976254
"517","FCDallasMom2","Garland, TX",32.912624,-96.6388833
"518","mdtobella","Mediterranean Europe <U+0001F1EA><U+0001F1FA>",41.2745004,-1.2121322
"519","MeshugaApple","...inside a Matryoshka doll",40.576459,-73.966128
"520","Elisabeth_Drcy","Florida",27.6648274,-81.5157535
"521","FuzzyWuzzyTO","Toronto",43.653226,-79.3831843
"522","MemoriasJournal","Rio de Janeiro, Brazil",-22.9068467,-43.1728965
"523","alc_anthro","Goshen, NY",41.4020382,-74.3243191
"524","6yi","Los Angeles, CA",34.0522342,-118.2436849
"525","DailyHiveTO","Toronto, Ontario",43.653226,-79.3831843
