"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"32","@Sinus_FusionBoy <U+304A><U+306F><U+3088><U+3046><U+30FC>
<U+304C><U+3093><U+3070><U+308D><U+3046>!",FALSE,1,"Sinus_FusionBoy","2019-02-25 23:19:29",FALSE,"1100164523313360896","1100173467415207936","1032607676646055936","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sakurint",0,FALSE,FALSE,NA,NA
"33","Once @jlazebnik told me he was gonna write standup about Jews with sinus issues and *let me tell you* I would pay good money",FALSE,1,"marskc","2019-02-25 23:15:51",FALSE,"1100172552851410944","1100172554218717184","25725851","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marskc",0,FALSE,FALSE,NA,NA
"34","Just clipped a box top to mail in the coupon for a free sinus rinse bottle and this is the most Jewish I’ve ever been",FALSE,4,NA,"2019-02-25 23:15:51",FALSE,NA,"1100172552851410944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marskc",0,FALSE,FALSE,NA,NA
"35","@gecko i've had the opposite effect on occasion where it won't do a thing if i've got a sinus infection but i wake up with a bloody nose",FALSE,0,"gecko","2019-02-25 23:15:30",FALSE,"1100169417198104576","1100172464997322752","14026152","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","nsfmc",0,FALSE,FALSE,NA,NA
"36","Body aches, nausea, and sinus pressure all working together to make me feel like shit https://t.co/isUm09YG6p",FALSE,3,NA,"2019-02-25 23:12:44",FALSE,NA,"1100171766872399872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coreygilbertt",0,FALSE,FALSE,NA,NA
"37","@Sinus_FusionBoy <U+304A><U+306F><U+3088>",FALSE,2,"Sinus_FusionBoy","2019-02-25 23:10:15",FALSE,"1100164523313360896","1100171144680955904","1032607676646055936","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","44premium44",0,FALSE,FALSE,NA,NA
"38","@marisac721 Feel better.. Sinus headaches are brutal! <U+2764><U+FE0F>",FALSE,1,"marisac721","2019-02-25 23:08:34",FALSE,"1100169689647538176","1100170718581538816","831097359606099968","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kathy_Resists",0,FALSE,FALSE,NA,NA
"39","@Sinus_FusionBoy <U+305D><U+30FC><U+3067><U+3059><U+3088>!<U+524D><U+5411><U+304D><U+306B>!",FALSE,0,"Sinus_FusionBoy","2019-02-25 23:07:31",FALSE,"1100169865728614400","1100170456492007424","1032607676646055936","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","h2nSwMib61b2M6y",0,FALSE,FALSE,NA,NA
"40","Forget Advil, Vernors cures my head aches, stomach aches, sinus problems, stuffy noses, and hangovers as well. Peop… https://t.co/bT9b6YPpJW",FALSE,0,NA,"2019-02-25 23:07:04",TRUE,NA,"1100170343300415488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MySeanwo99",0,FALSE,FALSE,NA,NA
"41","@eNu_tne_h401 <U+304A><U+306F><U+3088><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059><U+0001F603>",FALSE,1,"eNu_tne_h401","2019-02-25 23:05:32",FALSE,"1100169789664886784","1100169954962427904","1064132696308207616","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinus_FusionBoy",0,FALSE,FALSE,NA,NA
"42","@TRedeyes <U+304A><U+306F><U+3088><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059>!",FALSE,1,"TRedeyes","2019-02-25 23:05:25",FALSE,"1100167635868610560","1100169926197694464","3313351663","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinus_FusionBoy",0,FALSE,FALSE,NA,NA
"43","@k7RvPA15SaM4PWn <U+304A><U+306F><U+3088><U+3046>!<U+0001F60A>",FALSE,1,"k7RvPA15SaM4PWn","2019-02-25 23:05:18",FALSE,"1100166708310958080","1100169897160658944","983939525389860864","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinus_FusionBoy",0,FALSE,FALSE,NA,NA
"44","@h2nSwMib61b2M6y <U+304A><U+306F><U+3088><U+3046>!
<U+305D><U+30FC><U+3067><U+3059><U+306D>!<U+5143><U+6C17><U+51FA><U+3057><U+3066><U+3044><U+304D><U+307E><U+3057><U+3087><U+3046>!<U+0001F60A>",FALSE,1,"h2nSwMib61b2M6y","2019-02-25 23:05:10",FALSE,"1100166528865992704","1100169865728614400","945403834473385984","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinus_FusionBoy",0,FALSE,FALSE,NA,NA
"45","Tive q passar rapidão na farmácia antes da facul p comprar sinus pq minha sinusite tava foda",FALSE,0,NA,"2019-02-25 23:04:54",FALSE,NA,"1100169797172641792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bahcividini",0,FALSE,FALSE,NA,NA
"46","@8LouQPBQJ80mMBQ <U+304A><U+306F><U+3088><U+3046>!!",FALSE,0,"8LouQPBQJ80mMBQ","2019-02-25 23:04:53",FALSE,"1100166166528413696","1100169794672840704","962941072757293056","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinus_FusionBoy",0,FALSE,FALSE,NA,NA
"47","@Sinus_FusionBoy <U+304A><U+306F><U+3088><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059>!",FALSE,1,"Sinus_FusionBoy","2019-02-25 23:04:52",FALSE,"1100164523313360896","1100169789664886784","1032607676646055936","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eNu_tne_h401",0,FALSE,FALSE,NA,NA
"48","@t_a_m_a_ch <U+304A><U+306F><U+3088><U+3046><U+3067><U+3059>!!",FALSE,1,"t_a_m_a_ch","2019-02-25 23:04:50",FALSE,"1100166039692705792","1100169779015368704","2274808273","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinus_FusionBoy",0,FALSE,FALSE,NA,NA
"49","@Nw1nv2ZBZV2lm2l <U+304A><U+306F><U+3088><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059>!
<U+306F><U+3044><U+0001F4AA>",FALSE,0,NA,"2019-02-25 23:04:45",FALSE,NA,"1100169758740107264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinus_FusionBoy",0,FALSE,FALSE,NA,NA
"50","@5fu6m023orin <U+304A><U+306F><U+3088><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059>!!",FALSE,2,"5fu6m023orin","2019-02-25 23:04:30",FALSE,"1100164630557540352","1100169695888588800","1939747284","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinus_FusionBoy",0,FALSE,FALSE,NA,NA
"51","Unfortunately, this guy has a sinus infection and can't make it tonight. Enjoy the networking, food, drinks and yea… https://t.co/LEbfmRH3bL",FALSE,2,NA,"2019-02-25 23:01:48",TRUE,NA,"1100169016293748736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DavidGilbertVO",0,FALSE,FALSE,NA,NA
"52","@imagni Awesome!!!  I bet you ROCKED that crop top. :D  Lifted earlier today since dealing with sinus crap all last… https://t.co/1ju6tyK9AO",FALSE,1,"imagni","2019-02-25 23:01:47",TRUE,"1100166811063148544","1100169012732923904","20242380","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LadyChrisA",0,FALSE,FALSE,NA,NA
"53","Omg why am I sweating like crazy dah la my nose runny af ughhghhghhgh benci sinus",FALSE,1,NA,"2019-02-25 23:00:59",FALSE,NA,"1100168810965815296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nabilahudatahar",0,FALSE,FALSE,NA,NA
"54","If you have stubborn sinus symptoms, Kaplan Sinus Relief has technology that can map a direct pathway to your sinus… https://t.co/MajAPxyHzX",FALSE,1,NA,"2019-02-25 22:59:36",TRUE,NA,"1100168464726192128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","houstonlifetv",0,FALSE,FALSE,NA,NA
"55","Starting this week off with a sinus infection <U+0001F919><U+0001F3FB>",FALSE,2,NA,"2019-02-25 22:59:34",FALSE,NA,"1100168456882794496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Spangs51",0,FALSE,FALSE,NA,NA
"56","Where did this sinus cold come from....Jesus be a clear throat and open nasal passage.",FALSE,0,NA,"2019-02-25 22:58:51",FALSE,NA,"1100168273101025280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DJnturn",0,FALSE,FALSE,NA,NA
"57","Strep throat and a sinus infection hitting me like a brick in week 8. My nursing exam tomorrow should be fun.",FALSE,10,NA,"2019-02-25 22:55:24",FALSE,NA,"1100167406981386240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adri_Schaad",0,FALSE,FALSE,NA,NA
"58","I can’t catch a break here. Morning sickness until 20 weeks, then I got the flu, then a sinus infection and now bro… https://t.co/hqBtvHi5tR",FALSE,0,NA,"2019-02-25 22:54:02",TRUE,NA,"1100167063765692416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicoleajesse",0,FALSE,FALSE,NA,NA
"59","@Sinus_FusionBoy <U+304A><U+306F><U+3088><U+3046><U+0001F42F>",FALSE,1,"Sinus_FusionBoy","2019-02-25 22:52:38",FALSE,"1100164523313360896","1100166708310958080","1032607676646055936","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","k7RvPA15SaM4PWn",0,FALSE,FALSE,NA,NA
"60","@as_aranhas_ eu achava que tava com sinus ano passado, mas era só uma crise muito intensa da rinite porque eu tava… https://t.co/ZxYBv50TFe",FALSE,0,"as_aranhas_","2019-02-25 22:52:33",TRUE,"1100160773526118400","1100166689793236992","62999153","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beyondfake_",0,FALSE,FALSE,NA,NA
"61","3 Best Juices That Bust Inflammation, Break Up Mucus And Cure Sinus https://t.co/Y1rKQ7Kukf",FALSE,1,NA,"2019-02-25 22:52:18",FALSE,NA,"1100166624722673664",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","GetlifeStyles",0,FALSE,FALSE,NA,NA
"62","@Sinus_FusionBoy <U+304A><U+306F><U+3088><U+3046>!<U+9811><U+5F35><U+3063><U+3066><U+3044><U+304D><U+307E><U+3057><U+3087><U+3046>",FALSE,1,"Sinus_FusionBoy","2019-02-25 22:51:55",FALSE,"1100164523313360896","1100166528865992704","1032607676646055936","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","h2nSwMib61b2M6y",0,FALSE,FALSE,NA,NA
"63","@MafeMugnaini mas os da sinus tão sendo postados no insta deles vai la ver!!!!",FALSE,0,"MafeMugnaini","2019-02-25 22:51:53",FALSE,"1100162515684806656","1100166520775299072","863139136529715200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beamonlevade",0,FALSE,FALSE,NA,NA
"64","Finally working out for the first time in a week bc of this sinus infection. Ladies we are going to be thicky legen… https://t.co/Y3RcbuZHel",FALSE,0,NA,"2019-02-25 22:51:34",TRUE,NA,"1100166440781574144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baroquebts",0,FALSE,FALSE,NA,NA
"65","@Sinus_FusionBoy <U+304A><U+306F><U+3088><U+3046><U+0001F603>",FALSE,1,"Sinus_FusionBoy","2019-02-25 22:50:28",FALSE,"1100164523313360896","1100166166528413696","1032607676646055936","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8LouQPBQJ80mMBQ",0,FALSE,FALSE,NA,NA
"66","@Sinus_FusionBoy <U+6DBC><U+304A><U+306F><U+3088><U+3046><U+263A>",FALSE,1,"Sinus_FusionBoy","2019-02-25 22:49:58",FALSE,"1100164523313360896","1100166039692705792","1032607676646055936","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","t_a_m_a_ch",0,FALSE,FALSE,NA,NA
"67","<U+304A><U+306F><U+3088><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059>!!

<U+4ECA><U+65E5><U+3082><U+9811><U+5F35><U+3063><U+3066><U+304D><U+307E><U+3059>!!

<U+307F><U+3093><U+306A><U+3082><U+9811><U+5F35><U+308C>!!",FALSE,125,NA,"2019-02-25 22:43:57",FALSE,NA,"1100164523313360896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinus_FusionBoy",3,FALSE,FALSE,NA,NA
"68","@Rico_nastyy Sounds like a sinus infection, you need antibiotics.",FALSE,0,"Rico_nastyy","2019-02-25 22:40:15",FALSE,"1100158713732702208","1100163595504103424","3863795009","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lemanyc",0,FALSE,FALSE,NA,NA
"69","okay so my fever broke overnight (thank God) and now I’m full of sneezes and sinus tickles, which is better but annoying af",FALSE,5,NA,"2019-02-25 22:38:54",FALSE,NA,"1100163254565752832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","queeralto",0,FALSE,FALSE,NA,NA
"70","Also holy crap, I have not been sick like this in a long time, and these intense sinus headaches can go kick rocks.",FALSE,4,"SamAHoward","2019-02-25 22:37:20",FALSE,"1100162526011117568","1100162860586618880","24368324","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SamAHoward",0,FALSE,FALSE,NA,NA
"71","Tylenol Sinus helping 0%",FALSE,0,NA,"2019-02-25 22:35:46",FALSE,NA,"1100162466502397952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_OhForFoxSake_",0,FALSE,FALSE,NA,NA
"72","@Sinus_FusionBoy charge<U+5B8C><U+4E86><U+0001F3B6>",FALSE,1,"Sinus_FusionBoy","2019-02-25 22:32:42",FALSE,"1100161352574746624","1100161692590211072","1032607676646055936","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","maki831b6",0,FALSE,FALSE,NA,NA
"73","@GapVenus Sinus infection is rough I had one last week",FALSE,1,"GapVenus","2019-02-25 22:31:51",FALSE,"1100160961388953600","1.100161482074e+18","1047899995146530816","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daniel_meaker",0,FALSE,FALSE,NA,NA
"74","@maki831b6 <U+305D><U+3093><U+306A><U+304B><U+7B11>
<U+305D><U+308C><U+306F><U+75B2><U+308C><U+308B><U+306A><U+3041><U+0001F613>",FALSE,1,"maki831b6","2019-02-25 22:31:21",FALSE,"1100159825437065216","1100161352574746624","921333976886685696","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinus_FusionBoy",0,FALSE,FALSE,NA,NA
"75","This sinus pressure is killing me",FALSE,1,NA,"2019-02-25 22:29:43",FALSE,NA,"1100160941713473536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChartreuseMoon",0,FALSE,FALSE,NA,NA
"76","I can smell it right through this sinus infection. Yuck<U+0001F92E> https://t.co/6JaF6jvf1b",FALSE,0,NA,"2019-02-25 22:27:53",FALSE,NA,"1100160481569005568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kimma__",0,FALSE,FALSE,NA,NA
"77","The best birthday gift I could have gotten would be an appointment with my sinus doctor. And guess who I get to see… https://t.co/WXcYsoCW6E",FALSE,1,NA,"2019-02-25 22:27:07",TRUE,NA,"1100160287955668992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_murclur",0,FALSE,FALSE,NA,NA
"78","Spending my last day as a twenty-year-old in bed with a massive sinus headache.",FALSE,0,NA,"2019-02-25 22:26:28",FALSE,NA,"1100160123270561792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hayley_dxrling",0,FALSE,FALSE,NA,NA
"79","Rico Nasty going through sinus issues at the same time as me is comforting for some reason? We all got fucked up nasal passages huh",FALSE,1,NA,"2019-02-25 22:25:33",FALSE,NA,"1100159894920024064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadeAbraun",0,FALSE,FALSE,NA,NA
